idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,1250187.0,0.0,-0.097,-0.097,-0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,1250188.0,0.001,-0.097,-0.097,-0.216,2.0,3.0,-1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.7,5.855,0.0024999964173192273,-4.2324214142964474e-06,0.0025,0.0024999964173192273,-4.2324214142964474e-06,0.0025,0.0,0.0024999272986235147,4.76809888520663e-06,1.906571784474167e-05,1.906571784474167e-05,balanced
2,1,2,1250421.0,0.234,-0.877,-0.877,-1.306,3.0,6.0,-3.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,-0.097,0.097,0.022,10.58,6.413,1.0508771722349384,-0.016052510356213814,1.051,1.0483771758176192,-0.01604827793479952,1.0485,-0.01298385137392062,1.0509811347490892,0.002004531083655728,-0.006258483422815548,0.006258483422815548,balanced
3,1,3,1250626.0,0.439,-2.4,-2.4,-3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0508771722349384,-0.016052510356213814,1.051,0.0,-0.0,0.0,0.0,1.0509811347490892,0.002004531083655728,-0.006258483422815548,0.006258483422815548,balanced
4,1,4,1250627.0,0.44,-2.4,-2.4,-3.45,4.0,6.0,-2.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,-0.877,0.877,0.171,12.48,7.58,1.0558727863854327,-0.016261888624859812,1.0559999999999998,0.004995614150494292,-0.0002093782686459981,0.005,0.0,1.055978483203837,0.002014062501473035,-0.006421297494162907,0.006421297494162907,balanced
5,1,5,1250832.0,0.645,-4.136,-4.136,-5.192,6.0,8.0,-2.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,-2.4,2.4,0.461,13.0,7.924,2.487135562615096,-0.11976003053743886,2.4909999999999997,1.4312627762296632,-0.10349814191257904,1.4349999999999998,-0.021114227048516773,2.4881436267773758,0.004745623946585754,-0.09657672735274131,0.09657672735274131,balanced
6,1,6,1251037.0,0.85,-6.016,-6.016,-6.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487135562615096,-0.11976003053743886,2.4909999999999997,0.0,-0.0,0.0,0.0,2.4881436267773758,0.004745623946585754,-0.09657672735274131,0.09657672735274131,balanced
7,1,7,1251038.0,0.851,-6.016,-6.016,-6.585,7.0,8.0,-1.0,10.0,8.0,10.0,8.0,2.0,9.0,9.0,1.0,-4.136,4.136,0.756,14.9,9.098,2.4945942576156286,-0.12054607690313852,2.4984999999999995,0.007458695000532622,-0.0007860463656996685,0.0075,0.0,2.495609323206508,0.004759863232200435,-0.097293230547457,0.097293230547457,balanced
8,1,8,1251248.0,1.061,-7.494,-7.494,-6.732,7.0,9.0,-2.0,11.0,9.0,11.0,9.0,2.0,10.0,10.0,1.0,-6.016,6.016,1.051,16.92,10.349,4.160244578957853,-0.33965565454078067,4.1785,1.6656503213422238,-0.21910957763764216,1.68,-0.015354741871712008,4.163229239272951,0.007940506392152682,-0.3008707723799266,0.3008707723799266,balanced
9,1,9,1251452.0,1.265,-8.709,-8.709,-6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.160244578957853,-0.33965565454078067,4.1785,0.0,-0.0,0.0,0.0,4.163229239272951,0.007940506392152682,-0.3008707723799266,0.3008707723799266,balanced
10,1,10,1251453.0,1.266,-8.709,-8.709,-6.46,9.0,10.0,-1.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-7.494,7.494,1.236,17.94,11.004,4.169635045046739,-0.3410941074018333,4.188,0.009390466088886613,-0.0014384528610526489,0.0095,0.0,4.1726327028076655,0.007958441571316347,-0.3022216511869594,0.3022216511869594,balanced
11,1,11,1251663.0,1.476,-9.999,-9.999,-6.338,12.0,11.0,1.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-8.709,8.709,1.368,18.46,11.363,6.547953087427827,-0.760412947050839,6.603,2.378318042381088,-0.4193188396490057,2.415,-0.009322876749783382,6.5547551818317675,0.012501851910854785,-0.6993582711656087,0.6993582711656087,balanced
12,1,12,1251868.0,1.681,-10.071,-10.071,-4.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.547953087427827,-0.760412947050839,6.603,0.0,-0.0,0.0,0.0,6.5547551818317675,0.012501851910854785,-0.6993582711656087,0.6993582711656087,balanced
13,1,13,1251869.0,1.682,-10.071,-10.071,-4.244,13.0,11.0,2.0,15.0,11.0,15.0,11.0,4.0,13.0,13.0,2.0,-9.999,9.999,1.517,20.36,12.548,6.559768189207111,-0.7625113678725906,6.614999999999999,0.011815101779283972,-0.002098420821751613,0.012,0.0,6.566589326138411,0.012524423115348193,-0.7013464936203483,0.7013464936203483,balanced
14,1,14,1252261.0,2.074,-7.71,-7.71,1.698,14.0,13.0,1.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-9.255,9.255,1.161,21.5,13.331,11.803927448799012,-1.4724815503707978,11.907,5.2441592595919,-0.7099701824982072,5.292,0.007786701368024583,11.817137210932644,0.022538766944465147,-1.3624145003207335,1.3624145003207335,balanced
15,1,15,1252466.0,2.279,-5.765,-5.765,4.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.803927448799012,-1.4724815503707978,11.907,0.0,-0.0,0.0,0.0,11.817137210932644,0.022538766944465147,-1.3624145003207335,1.3624145003207335,balanced
