idx,x,y
0,0.0,0.0
1,0.0245,0.0
2,9.161055437568256,-1.3170860777648221
3,9.161055437568256,-1.3170860777648221
4,9.210129790039508,-1.3266625034825645
5,9.210129790039508,-1.3266625034825645
6,9.234681641072259,-1.331374892565144
7,17.285490880808887,-2.8267018920443077
8,28.525539925663566,-2.191200932752034
9,39.32125745767303,-0.6301285548452458
10,50.40823257751336,0.2767113935697698
11,61.33859356556935,-0.041775137988034894
12,71.99753606089715,-1.0444619691049464
13,77.40068400698905,-1.5527151271304187
14,81.67157430683956,-1.957185208400731
15,93.3998382770679,-2.253239670693963
16,104.5321851157556,-1.9144770500286146
17,116.01211160809063,-1.0293308866271835
18,125.80203402243944,-0.11528746805729972
19,134.91404552459161,0.7009837090930113
20,147.24729619345993,1.1239118222035231
21,158.76121208519663,1.1679213440482874
22,168.76615822633855,1.1350928069234159
23,181.27580098988034,1.0405521883157882
24,191.62548601353993,0.9598062222473152
25,199.94546188083356,0.9397670692825992
26,207.42871503765141,-6.579620834062712
27,207.9583382563468,-12.138949884966134
28,205.216959895077,-19.339774121146444
29,203.76287042055247,-21.069867702452672
30,204.5418008043476,-30.05617214071876
