idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,261218.0,0.0,-0.128,-0.128,-0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,261219.0,0.001,-0.128,-0.128,-0.281,2.0,3.0,-1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.7,5.857,0.0024999937614378375,-5.585048960687202e-06,0.0025,0.0024999937614378375,-5.585048960687202e-06,0.0025,0.0,0.0024994795009777543,3.765795596655066e-05,5.101200047046687e-05,5.101200047046687e-05,balanced
2,1,2,261638.0,0.42,-2.169,-2.169,-3.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999937614378375,-5.585048960687202e-06,0.0025,0.0,-0.0,0.0,0.0,0.0024994795009777543,3.765795596655066e-05,5.101200047046687e-05,5.101200047046687e-05,balanced
3,1,3,261639.0,0.421,-2.169,-2.169,-3.166,4.0,7.0,-3.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,-0.309,0.309,0.037,11.74,7.136,0.007996053231175622,-0.0002137443752125307,0.008,0.0054960594697377844,-0.0002081593262518435,0.0055,0.0,0.00799884281883795,0.00012051311904631633,-3.267251526395015e-05,3.267251526395015e-05,balanced
4,1,4,261845.0,0.627,-4.58,-4.58,-6.135,6.0,8.0,-2.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,-2.169,2.169,0.26,12.76,7.779,1.445391476761233,-0.1153588546267837,1.45,1.4373954235300574,-0.11514511025157118,1.442,-0.029181614608587574,1.4476325817249462,0.02181049454377072,-0.08260807928519348,0.08260807928519348,balanced
5,1,5,262049.0,0.831,-6.73,-6.73,-7.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.445391476761233,-0.1153588546267837,1.45,0.0,-0.0,0.0,0.0,1.4476325817249462,0.02181049454377072,-0.08260807928519348,0.08260807928519348,balanced
6,1,6,262050.0,0.832,-6.73,-6.73,-7.677,6.0,8.0,-2.0,9.0,7.0,9.0,7.0,2.0,8.0,8.0,1.0,-6.73,6.73,0.808,13.0,7.957,1.4523432427344445,-0.11617918983491432,1.4569999999999999,0.006951765973211506,-0.0008203352081306085,0.007,0.0,1.4546011371024785,0.021915485023370544,-0.08327082806886846,0.08327082806886846,balanced
7,1,7,262277.0,1.059,-9.022,-9.022,-8.508,7.0,6.0,1.0,9.0,7.0,9.0,7.0,2.0,8.0,8.0,1.0,-6.73,6.73,0.808,13.5,8.292,2.9095886536998523,-0.3475578021141391,2.9325,1.4572454109654078,-0.23137861227922477,1.4755,-0.02711145134239919,2.9167111056270083,0.04394410049767747,-0.28160057858855164,0.28160057858855164,balanced
8,1,8,262477.0,1.259,-9.133,-9.133,-5.724,6.0,6.0,0.0,10.0,8.0,10.0,8.0,2.0,9.0,9.0,1.0,-9.022,9.022,1.083,14.0,8.625,4.094375714266209,-0.5380299027339733,4.1325,1.1847870605663569,-0.1904721006198342,1.2000000000000002,-0.0016144295580947329,4.105506495135209,0.061854871285685904,-0.44520229582906123,0.44520229582906123,balanced
9,1,9,262638.0,1.42,-9.114,-9.114,-3.681,5.0,5.0,0.0,10.0,8.0,10.0,8.0,2.0,9.0,9.0,1.0,-9.133,9.133,1.096,15.0,9.253,4.88921269550073,-0.665541365991185,4.9375,0.7948369812345201,-0.12751146325721166,0.805,0.0004119410656880632,4.9030264193887865,0.07387056102358519,-0.5546873195472395,0.5546873195472395,balanced
