idx,x,y
0,0.0,0.0
1,0.012499958859536166,3.207038982159715e-05
2,0.012499958859536166,3.207038982159715e-05
3,0.02439082923770726,0.0016467535319684386
4,5.045877907063686,0.31088537858827664
5,10.205860588339819,-0.08307366614907724
6,15.676955002283448,-0.22748597073153548
7,21.315140231976834,0.4887818323053767
8,24.039146211510708,0.8511289358727983
9,29.195783834863413,0.5402520769344283
10,33.68376107281598,0.07044726467764145
11,39.66087465550581,1.237586167989841
12,42.35302820653355,1.763284044805697
13,44.48341893288281,2.1760010823569136
14,50.45447706177745,0.5385832763705471
15,55.4263880266526,-0.035982957717613395
16,60.00552599722907,2.3748510155009512
17,65.46663668009803,3.949157961256618
18,70.72423763696521,1.7904999456484632
19,76.02281399277737,0.4198002697061849
20,80.97522436439706,3.1806935148487354
21,86.08976596483505,5.659329524308204
22,91.55726066571265,4.107339206723887
23,96.72987344314211,3.138843824817779
24,101.75623234747174,5.791745710464182
25,107.06493372572703,7.821490011234674
26,112.54843776915588,5.660374696009814
27,118.15924973528642,3.855374673647953
28,123.29248070185548,6.263452713051251
29,128.59663434412636,8.305051691593434
30,134.12910613999674,6.272567539650597
31,139.96393253557227,4.478209386021521
32,145.28377020153036,7.015641790609612
33,151.13918394032288,9.38066926350708
34,156.5643983504455,7.077131852437282
35,162.09537724941072,4.493879509130249
36,166.3554627379492,2.767761355484952
37,172.2574666922605,5.266086859356285
38,175.5130916274437,10.35950725054855
39,181.63264370062058,11.918451580432265
40,185.75469369183907,11.33598023358706
41,188.6393591425117,10.718562030344197
42,194.18028290623434,13.747982576358527
43,199.97572826264755,16.256376110241995
44,205.20700758307993,16.072781661478754
45,209.79590967295897,14.666660095075708
46,213.18970391057363,13.392774043368748
47,218.364508530185,15.743001564024727
48,221.24615250456986,20.112912118588902
49,227.8509859461965,21.468449450561252
50,232.2641283613259,21.778207458989854
51,235.44437610439815,21.108487896274266
52,241.73358548451031,21.678637326782713
53,246.23588308755964,23.5791860090259
