idx,x,y
0,0.0,0.0
1,0.012,0.0
2,3.1569494568916237,-0.05884864991723305
3,3.1569494568916237,-0.05884864991723305
4,3.1704439270008593,-0.05923501305075903
5,3.1704439270008593,-0.05923501305075903
6,3.183432457186218,-0.05978098340162643
7,6.029042818579869,-0.18805382202731458
8,8.896191954518464,-0.3159437445644721
9,11.54587344653164,-0.4268129958599823
10,14.272878610915164,-0.554652087790384
11,17.14016228001199,-0.6794894256771458
12,19.298229515497567,-0.7708448148101006
13,22.324939704378835,-0.8886006321709393
14,25.089851805654554,-1.0082556455179514
15,27.9436694593768,-1.1198835958854811
16,30.709507090595956,-1.2157921342541231
17,32.94946544793344,-1.2841116585057109
18,35.40544298992816,-1.3549869942550183
19,37.4206039870964,-1.41314329650956
20,38.6486056641954,-1.4481308806221487
21,41.41587546954579,-1.4838250593635904
22,44.08084739371041,-1.496057941866277
23,46.902346186573574,-1.4986678981308525
24,49.77220763229815,-1.4704671473665076
25,52.539202241431944,-1.4175796911552512
26,54.76605804257026,-1.3640120615956723
27,57.793926735523755,-1.2812341766742654
28,60.71791833946545,-1.1728409108388613
29,63.5848050088032,-1.0391965126266611
30,66.33539388058591,-0.9021678352445517
31,69.27110001210725,-0.7433298380651086
32,72.23772142486428,-0.5564779090637949
33,74.40615460725397,-0.40815466910688514
34,77.7762801582639,-0.17042368578750822
35,80.53560511113761,0.042137021890328336
36,83.38138750776609,0.2835051039548443
37,86.23951663988817,0.5442691047584545
38,89.1530212544185,0.8143928932525564
39,92.33892872280545,1.1590867470943576
40,95.12193348748411,1.4671199916895943
41,97.42689617455969,1.7308376649489912
42,100.88312852599925,2.1854297159820937
43,103.04775628466334,2.4756755883401826
44,106.26160498933622,2.945442023361276
45,109.09725100149207,3.388174102326248
46,111.2422982607175,3.7387087021726373
47,114.45409647776124,4.30879309328912
48,117.27239373149078,4.851103511426677
49,120.08734516596962,5.4105214424277275
50,122.84891701582369,5.988953087562738
