seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,ts_mean,ts_end,as_mean,as_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,out_nonzero_ratio,out_strong_ratio,output_only_ratio,speed_proxy,idle_streak_s,output_idle_streak_s,pause_suspected,stiction
1.0,5.0,0.0,0.44,0.44,0.364,3.302,2.9379999999999997,1.6976,2.5746,3.1567207351934066,2.4,1.2,1.2,6.0,2.0,4.0,4.2,4.2,0.0,8.0,8.0,4.2,8.0,4.2,8.0,0.0,0.0,,,,,0.304,1.156,0.304,1.156,0.1368,0.516,7.1136,13.456,4.3094,8.174,0.003955080880055819,-0.0,-0.062223300596620644,-0.037163182230350124,0.062223300596620644,-0.062223300596620644,0.0,0.08,balanced,high,0.014345172911623325,0.014345172911623325,0.08,balanced,mild,stuck,0.7048510522993767,0.014345172911623325,0.7050000000000001,0.0,0.0,0.7048510522993767,0.014345172911623325,barely_moving,left_faster,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.6,0.6,0.0,1.6022727272727275,0.205,0.0,0.0,0.0
1.0,4.0,0.645,1.061,0.416,5.939,17.007,11.068000000000001,10.7695,12.66625,13.372468386576951,7.5,3.5,4.0,12.0,5.0,7.0,7.75,5.75,2.0,13.0,7.0,6.75,10.0,6.75,10.0,1.0,3.0,,,,,4.8267500000000005,10.066,4.8267500000000005,10.066,2.052,4.2,11.312000000000001,16.396,6.9165,10.048,0.02673521390420439,-0.2723553847273205,-0.8959120936124892,-0.42869700990150755,0.8959120936124892,-0.6235567088851688,0.0,0.08,left,high,0.5253173175894946,0.5253173175894946,0.08,right,high,restart_after_pause,1.673683335865216,0.5109721446778713,1.7499999999999998,0.7048510522993767,0.014345172911623325,2.3785343881645926,0.5253173175894946,barely_moving,left_faster,right_arc,1.0,4.5,0.15000000000000002,restart_after_pause_right_arc,0.75,0.75,0.75,0.75,0.0,4.206730769230769,0.21,0.0,1.0,0.0
1.0,5.0,1.266,1.682,0.416,25.043,47.334,22.291000000000004,36.0752,34.544599999999996,35.29853106575399,9.8,3.6,6.2,19.0,7.0,12.0,9.0,4.2,4.8,17.0,7.0,6.6,12.0,6.6,12.0,2.4,5.0,,,,,15.5344,35.622,15.5344,35.622,6.049799999999999,13.187,11.2376,19.336,6.9214,11.945,0.016062495134274043,-0.8959120936124892,-2.3735959311105206,-1.7793874569765122,2.3735959311105206,-1.4776838374980312,0.0,0.08,left,high,1.8779161477917539,1.8779161477917539,0.09264756342628405,right,high,pause_recovering,1.8862219544638135,1.3525988302022591,2.3215,2.3785343881645926,0.5253173175894946,4.264756342628406,1.8779161477917539,slow_crawl,left_faster,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.6,0.6,0.6,0.6,0.0,5.580528846153846,0.205,0.0,1.0,0.0
1.0,3.0,1.909,2.313,0.404,72.694,98.302,25.608000000000004,89.766,67.77366666666667,67.77858453080884,15.0,4.0,11.0,23.0,5.0,18.0,12.666666666666666,4.666666666666667,8.0,19.0,7.0,8.666666666666666,13.0,8.666666666666666,13.0,4.0,6.0,,,,,48.54533333333334,98.302,48.54533333333334,98.302,16.23,31.99,13.833333333333334,21.0,8.599333333333334,13.099,0.04482409218752972,-5.575375991078114,-5.589059833774379,-5.57993727197687,5.589059833774379,-0.013683842696265103,0.0,0.08,left,high,1.8917694382845314,1.8917694382845314,0.09262734872242098,right,high,stalled,-0.0020214703863077475,0.013853290492777549,0.014,4.264756342628406,1.8779161477917539,4.262734872242098,1.8917694382845314,no_motion,left_faster,straight,0.0,3.0,0.1,paused,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.03465346534653465,0.403,0.0,0.0,0.0
1.0,4.0,2.535,2.941,0.406,136.018,165.655,29.637,146.84375,87.95775,88.5210383143465,17.75,3.0,14.75,23.0,4.0,19.0,15.25,5.25,10.0,21.0,7.0,10.25,14.0,10.25,14.0,5.0,7.0,,,,,94.29275,142.851,94.29275,142.851,30.162499999999998,45.355,15.875,21.5,9.98025,13.559,0.08890298308575056,-7.590348325378412,-8.099862739179441,-7.719646026178683,8.099862739179441,-0.5095144138010292,0.0,0.08,left,high,2.58589969546542,2.58589969546542,0.08,right,high,pause_recovering,-2.6923722839009367,0.6941302571808883,2.7814999999999994,4.262734872242098,1.8917694382845314,1.5703625883411614,2.58589969546542,slow_crawl,left_faster,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.75,0.75,0.75,0.75,0.0,6.850985221674876,0.2,0.0,1.0,0.0
1.0,5.0,3.288,3.728,0.44,-170.41,-159.37,11.039999999999992,-161.2856,59.5424,63.48074073606892,5.4,11.8,-6.4,7.0,22.0,-15.0,4.2,11.4,-7.2,7.0,19.0,7.8,13.0,7.8,13.0,-3.6,-6.0,,,,,-101.019,-159.37,-101.019,-159.37,-28.805799999999998,-45.311,12.4,20.5,7.9232,13.16,0.02432354077279888,-8.099862739179441,-6.05595188661131,-6.875270933172781,8.099862739179441,2.043910852568131,1.0,0.08,left,high,0.7318726447766077,0.7318726447766077,0.08407,right,high,pause_recovering,-2.8565763392561747,-1.8540270506888121,3.407,1.5703625883411614,2.58589969546542,-1.2862137509150133,0.7318726447766077,slow_crawl,right_faster,left_arc,1.0,3.5999999999999996,0.12,slow_left_arc,0.6,0.6,0.6,0.6,0.0,7.743181818181819,0.205,0.0,1.0,0.0
1.0,4.0,3.938,4.354,0.416,-176.485,146.822,-36.692999999999955,75.40075,-32.793,36.83466264267938,7.0,13.75,-6.75,16.0,10.0,6.0,8.75,11.75,-3.0,21.0,7.0,10.25,14.0,10.25,14.0,-1.5,7.0,,,,,-42.5555,165.633,-42.5555,165.633,-12.94175,47.19,15.875,22.0,10.247,14.215,0.055466148073796046,-5.676651215980259,-7.014485227034607,-6.01176841826587,7.014485227034607,-1.3378340110543476,0.0,0.08,left,high,2.229440914679363,2.229440914679363,0.08585200668935529,right,high,pause_recovering,-2.2989869180205154,1.4975682699027553,2.7445,-1.2862137509150133,0.7318726447766077,-3.5852006689355287,2.229440914679363,slow_crawl,right_faster,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.75,0.75,0.75,0.75,0.0,6.597355769230769,0.205,0.0,1.0,0.0
1.0,3.0,4.559,4.952,0.393,143.709,169.034,25.32499999999999,152.15066666666667,-20.19033333333333,35.01496066445503,14.666666666666666,4.666666666666667,10.0,23.0,6.0,17.0,12.666666666666666,4.666666666666667,8.0,19.0,7.0,8.666666666666666,13.0,8.666666666666666,13.0,4.0,6.0,,,,,100.00266666666668,153.186,100.00266666666668,153.186,28.970333333333333,45.364,13.666666666666666,20.5,8.942666666666668,13.461,0.025920984815128053,-7.014485227034607,-7.721692254709303,-7.2528102616706605,7.721692254709303,-0.7072070276746967,0.0,0.11397,left,high,3.3192704261540342,3.3192704261540342,0.14177099495444573,right,high,right_curve,-5.591898826509045,1.0898295114746717,5.6985,-3.5852006689355287,2.229440914679363,-9.177099495444573,3.3192704261540342,moving,left_faster,right_arc,1.0,3.0,0.11397,right_arc,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,14.500000000000002,0.0,0.0,0.0,0.0
1.0,5.0,5.157,5.58,0.423,-169.082,-146.102,22.97999999999999,-154.9162,52.038,53.08434354873384,8.6,9.0,-0.4,9.0,22.0,-13.0,4.2,12.2,-8.0,7.0,19.0,8.2,13.0,8.2,13.0,-4.0,-6.0,,,,,-96.4754,-144.213,-96.4754,-144.213,-27.4428,-40.764,12.2,19.5,8.0792,13.016,0.028057267723236568,-7.721692254709303,-5.732777249137368,-6.531401343151273,7.721692254709303,1.9889150055719353,1.0,0.08,left,high,1.4985898412434289,1.4985898412434289,0.1671404456221599,right,high,pause_recovering,-2.536945066771417,-1.8206805849106054,3.124,-9.177099495444573,3.3192704261540342,-11.714044562215989,1.4985898412434289,slow_crawl,balanced,left_arc,1.0,3.5999999999999996,0.12,slow_left_arc,0.6,0.6,0.6,0.6,0.0,7.385342789598108,0.2,0.0,1.0,0.0
1.0,2.0,5.786,6.182,0.396,-158.512,170.173,-31.314999999999998,5.830500000000001,-17.6675,30.595196003621222,7.5,22.5,-15.0,7.0,23.0,-16.0,7.0,19.0,-12.0,7.0,19.0,13.0,13.0,13.0,13.0,-6.0,-6.0,,,,,-158.57999999999998,-171.058,-158.57999999999998,-171.058,-47.417500000000004,-53.504,20.0,20.0,13.4125,13.459,0.08105367298073188,-4.408068809490419,-5.021687270490834,-4.7148780399906265,5.021687270490834,-0.6136184610004154,0.0,0.11880000000000002,left,high,2.512392467369497,2.512392467369497,0.22566890385852545,right,high,right_curve,-5.8528458236365575,1.0138026261260684,5.94,-11.714044562215989,1.4985898412434289,-17.566890385852545,2.512392467369497,moving,right_faster,right_arc,1.0,3.0,0.11880000000000002,right_arc,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
