seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,ts_mean,ts_end,as_mean,as_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,out_nonzero_ratio,out_strong_ratio,output_only_ratio,speed_proxy,idle_streak_s,output_idle_streak_s,pause_suspected,stiction
2.0,5.0,7.223,7.64,0.417,0.295,0.758,0.463,0.5317999999999999,0.8676,0.8721752117550693,8.8,9.0,-0.2,15.0,15.0,0.0,7.6,7.6,0.0,12.0,12.0,7.6,12.0,7.6,12.0,0.0,0.0,,,,,0.6686,1.454,-0.6168,-1.454,-0.0934,-0.222,12.1,20.0,7.521600000000001,12.486,0.00029435852068281554,-1.0294376220566963,-0.9708441069089874,-0.9943733924193289,1.0294376220566963,0.05859351514770894,0.0,0.08,left,high,-0.5388614108696391,0.5388614108696391,0.3159972170740037,left,mild,pause_recovering,3.0893559861627544,0.029804496863103394,3.0894999999999992,23.510365721237616,-0.5686659077327425,26.59972170740037,-0.5388614108696391,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,0.6,0.6,0.6,0.6,0.0,7.408872901678658,0.204,0.0,1.0,0.0
2.0,4.0,8.032,8.444,0.412,0.803,0.924,0.121,0.91875,0.5065,0.5211554470597041,11.25,11.25,0.0,15.0,15.0,0.0,9.75,9.75,0.0,13.0,13.0,9.75,13.0,9.75,13.0,0.0,0.0,,,,,1.1085,1.67,-1.1085,-1.67,-0.1495,-0.231,15.0,20.0,9.47475,12.684,0.00010434112263301904,-0.8336507307123475,-0.7550174565713594,-0.8138937279307339,0.8336507307123475,0.07863327414098809,0.0,0.08,left,high,-0.4890185400042692,0.4890185400042692,0.346893196833671,left,mild,pause_recovering,3.089597975966728,0.04984287086536994,3.09,26.59972170740037,-0.5388614108696391,29.6893196833671,-0.4890185400042692,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,0.75,0.75,0.75,0.75,0.0,7.5,0.206,0.0,1.0,0.0
2.0,5.0,8.669,9.077,0.408,0.999,1.048,0.049000000000000044,1.0126,0.2532,0.2604803255526221,8.6,9.0,-0.4,14.0,15.0,-1.0,7.8,7.8,0.0,13.0,13.0,7.8,13.0,7.8,13.0,0.0,0.0,,,,,1.011,1.665,-1.011,-1.665,-0.1292,-0.208,12.2,20.5,7.792199999999999,13.137,3.5930607349343e-05,-0.7550174565713594,-0.677772731284298,-0.708750485329855,0.7550174565713594,0.07724472528706139,0.0,0.08,left,high,-0.43920343511293014,0.43920343511293014,0.35,left,mild,pause_recovering,2.94357849612313,0.04981510489133908,2.9440000000000004,29.6893196833671,-0.4890185400042692,32.632898179490226,-0.43920343511293014,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,0.6,0.6,0.6,0.6,0.0,7.215686274509804,0.205,0.0,1.0,0.0
2.0,4.0,9.282,9.698,0.416,0.878,1.261,0.3829999999999999,1.10425,0.24874999999999997,0.3352562452811282,11.5,11.0,0.5,15.0,15.0,0.0,9.75,9.75,0.0,13.0,13.0,9.75,13.0,9.75,13.0,0.0,0.0,,,,,1.2882500000000001,1.835,-1.2882500000000001,-1.835,-0.16025,-0.238,15.0,20.0,9.70225,12.987,0.00042181604912945397,-0.6045278728492393,-0.5072878812062257,-0.5801047463212594,0.6045278728492393,0.09723999164301356,0.0,0.08,left,high,-0.3708942365053085,0.3708942365053085,0.35,left,mild,pause_recovering,3.1047486027427884,0.06830919860762161,3.1055,32.632898179490226,-0.43920343511293014,35.737646782233014,-0.3708942365053085,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,0.75,0.75,0.75,0.75,0.0,7.465144230769232,0.209,0.0,1.0,0.0
2.0,5.0,9.903,10.319,0.416,1.372,2.12,0.748,1.7238,0.8619999999999999,0.9420870448106162,9.2,8.8,0.4,15.0,15.0,0.0,7.8,7.8,0.0,13.0,13.0,7.8,13.0,7.8,13.0,0.0,0.0,,,,,1.2714,2.332,-1.2714,-2.332,-0.16899999999999998,-0.317,12.0,20.0,7.852199999999999,13.136,0.0002833903956008698,-0.5072878812062257,-0.3835075805903084,-0.43320107189952956,0.5072878812062257,0.12378030061591733,0.0,0.08,left,high,-0.27756190777520573,0.27756190777520573,0.35,balanced,low,pause_recovering,3.2676666855446688,0.09333232873010276,3.269,35.737646782233014,-0.3708942365053085,39.00531346777768,-0.27756190777520573,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,0.6,0.6,0.6,0.6,0.0,7.8581730769230775,0.205,0.0,1.0,0.0
2.0,4.0,10.667,11.105,0.438,2.354,3.066,0.7119999999999997,2.707,1.11425,1.1251105501238534,11.75,11.0,0.75,15.0,15.0,0.0,9.75,9.75,0.0,13.0,13.0,9.75,13.0,9.75,13.0,0.0,0.0,,,,,2.45525,3.4,-2.45525,-3.4,-0.33875,-0.464,14.875,20.0,9.88025,13.326,0.0007092632512555031,-0.12050810744223156,0.07344599247737751,-0.07180071100374535,0.12050810744223156,0.19395409991960907,0.0,0.08,balanced,moderate,-0.11236042766614071,0.11236042766614071,0.35,balanced,low,pause_recovering,3.086081142544835,0.16520148010906502,3.0904999999999996,39.00531346777768,-0.27756190777520573,42.09139461032252,-0.11236042766614071,slow_crawl,balanced,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.75,0.75,0.75,0.75,0.0,7.055936073059359,0.232,0.0,1.0,0.0
2.0,5.0,11.501,11.918,0.417,1.849,0.131,-1.718,1.0188,-2.1108,2.251873886344437,9.0,9.0,0.0,15.0,15.0,0.0,8.0,8.0,0.0,14.0,14.0,8.0,14.0,8.0,14.0,0.0,0.0,,,,,1.5942,1.83,-1.5942,-1.83,-0.1638,-0.12,12.0,20.0,8.0816,13.52,0.0007923240731275849,0.07344599247737751,0.16593159677036443,0.1289924577829332,0.16593159677036443,0.09248560429298691,0.0,0.08,right,moderate,-0.04950131297251918,0.04950131297251918,0.35,balanced,low,pause_recovering,3.1793752046706456,0.06285911469362153,3.1800000000000006,42.09139461032252,-0.11236042766614071,45.270769814993166,-0.04950131297251918,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,0.6,0.6,0.6,0.6,0.0,7.62589928057554,0.205,0.0,1.0,0.0
2.0,4.0,12.31,12.72,0.41,-0.996,-2.06,-1.064,-1.4785,-2.74525,2.74779798202124,11.25,12.0,-0.75,15.0,16.0,-1.0,9.75,9.75,0.0,13.0,13.0,9.75,13.0,9.75,13.0,0.0,0.0,,,,,-0.30274999999999996,-0.732,0.30274999999999996,0.732,0.14250000000000002,0.22,14.625,19.5,10.021,13.41,0.001675811318570086,0.11693435904282985,0.03207127085855629,0.09565805643848166,0.11693435904282985,-0.08486308818427357,0.0,0.08,balanced,moderate,-0.1641063871725521,0.1641063871725521,0.35,balanced,low,pause_recovering,3.1909416640707535,-0.11460507420003291,3.193,45.270769814993166,-0.04950131297251918,48.46171147906392,-0.1641063871725521,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,0.75,0.75,0.75,0.75,0.0,7.78780487804878,0.204,0.0,1.0,0.0
2.0,5.0,12.925,13.342,0.417,-2.523,-3.627,-1.1039999999999996,-3.0634,-2.6126,2.61334303144459,9.4,9.4,0.0,16.0,16.0,0.0,8.0,8.0,0.0,13.0,13.0,8.0,13.0,8.0,13.0,0.0,0.0,,,,,-1.1022,-2.321,1.1022,2.321,0.2112,0.404,11.6,19.0,8.0448,13.256,0.0005272543344963757,0.03207127085855629,-0.11102015409044813,-0.053545851720502725,0.11102015409044813,-0.14309142494900443,0.0,0.08,left,moderate,-0.3379346613041996,0.3379346613041996,0.35,balanced,low,pause_recovering,3.297419891287617,-0.1738282741316475,3.3019999999999996,48.46171147906392,-0.1641063871725521,51.75913137035154,-0.3379346613041996,slow_crawl,balanced,left_arc,1.0,3.5999999999999996,0.12,slow_left_arc,0.6,0.6,0.6,0.6,0.0,7.918465227817746,0.204,0.0,1.0,0.0
2.0,2.0,13.738,14.301,0.563,-4.557,0.504,5.061,-2.0265000000000004,-1.0035,1.7753232100099408,8.0,8.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,6.5,0.0,6.5,0.0,0.5,0.0,,,,,-1.7095,0.0,1.7095,0.0,0.274,0.0,9.5,0.0,6.6745,0.0,0.0012808997824768993,-0.5555389735598882,-0.5555389735598882,-0.5555389735598882,0.5555389735598882,0.0,0.0,0.08,left,high,-0.3379346613041996,0.3379346613041996,0.35,balanced,low,stalled,0.0,0.0,0.0,51.75913137035154,-0.3379346613041996,51.75913137035154,-0.3379346613041996,no_motion,balanced,straight,0.0,3.0,0.1,paused,0.5,0.5,0.5,0.5,0.0,0.0,0.563,0.0,0.0,0.0
2.0,4.0,14.302,14.74,0.438,0.504,2.102,1.5979999999999999,1.5347499999999998,1.66025,1.8133625533797701,3.0,2.25,0.75,5.0,4.0,1.0,5.25,5.25,0.0,8.0,8.0,5.25,8.0,5.25,8.0,0.0,0.0,,,,,0.40975,1.204,-0.40975,-1.204,-0.0805,-0.229,8.367,12.716,5.06275,7.715,0.004959902564680391,-0.5554936865623726,-0.5273246479039773,-0.5344703848972553,0.5554936865623726,0.028169038658395373,0.0,0.08,left,high,-0.31740407304483464,0.31740407304483464,0.35,balanced,low,stuck,0.8197426374421859,0.02053058825936496,0.8200000000000001,51.75913137035154,-0.3379346613041996,52.57887400779373,-0.31740407304483464,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.75,0.75,0.0,1.8721461187214614,0.204,0.0,0.0,0.0
2.0,4.0,14.95,15.318,0.368,2.932,4.974,2.0420000000000003,4.008,3.6995,3.7417774519604983,6.25,6.0,0.25,9.0,9.0,0.0,6.0,6.5,-0.5,8.0,10.0,6.25,9.0,6.25,9.0,-0.25,-1.0,,,,,2.104,3.836,-2.104,-3.836,-0.363,-0.649,10.417,15.176,6.3625,9.286,0.0051899738195572,-0.4384550669136152,-0.29782913823846985,-0.40312827447873595,0.4384550669136152,0.14062592867514534,0.0,0.08,left,high,-0.1903878617932007,0.1903878617932007,0.35,balanced,low,restart_after_pause,1.4609880215425664,0.12701621125163395,1.4665,52.57887400779373,-0.31740407304483464,54.0398620293363,-0.1903878617932007,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,restart_after_pause_straight,0.75,0.75,0.75,0.75,0.0,3.985054347826087,0.205,0.0,1.0,0.0
2.0,3.0,15.55,15.959,0.409,5.789,4.812,-0.9769999999999994,5.323666666666667,2.1166666666666667,2.6243903419016514,10.666666666666666,11.333333333333334,-0.6666666666666666,12.0,12.0,0.0,10.0,12.0,-2.0,11.0,13.0,11.0,12.0,11.0,12.0,-1.0,-1.0,,,,,5.150666666666667,5.143,-5.150666666666667,-5.143,-0.7923333333333332,-0.715,18.416,19.856,11.319666666666668,12.229,0.0044508432038044676,-0.04232155171235554,0.41770890946703276,0.18833931276436366,0.41770890946703276,0.4600304611793883,0.0,0.09405999999999999,right,high,0.2260051462842184,0.2260051462842184,0.35,balanced,low,right_curve,4.6844746012035,0.4163930080774191,4.702999999999999,54.0398620293363,-0.1903878617932007,58.724336630539796,0.2260051462842184,moving,balanced,right_arc,1.0,3.0,0.1,right_arc,1.0,1.0,1.0,1.0,0.0,11.498777506112468,0.0,0.0,0.0,0.0
2.0,3.0,16.185,16.589,0.404,3.607,2.731,-0.8760000000000003,3.2163333333333335,-1.7670000000000001,1.7771628137755604,13.666666666666666,14.0,-0.3333333333333333,14.0,14.0,0.0,12.666666666666666,13.333333333333334,-0.6666666666666666,13.0,13.0,13.0,13.0,13.0,13.0,-0.3333333333333333,0.0,,,,,3.6826666666666665,3.084,-3.6826666666666665,-3.084,-0.39233333333333337,-0.29,21.038666666666668,21.0,13.043333333333331,13.07,0.004091567105468299,0.6380230038741532,0.9882996840789279,0.8170553356028588,0.9882996840789279,0.35027668020477465,0.0,0.11312,right,high,0.5236590984031341,0.5236590984031341,0.35,right,low,right_curve,5.648089834069841,0.2976539521189157,5.656,58.724336630539796,0.2260051462842184,64.37242646460963,0.5236590984031341,moving,balanced,right_arc,1.0,3.0,0.11312,right_arc,1.0,1.0,1.0,1.0,0.0,13.999999999999998,0.0,0.0,0.0,0.0
2.0,3.0,16.794,17.208,0.414,2.046,1.593,-0.45299999999999985,1.8483333333333334,-2.026666666666667,2.053642455086409,14.333333333333334,14.0,0.3333333333333333,14.0,15.0,-1.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,,,2.0006666666666666,1.679,-2.0006666666666666,-1.679,-0.13366666666666668,-0.108,20.833333333333332,20.5,13.072666666666668,12.924,0.0023133556538894144,1.1128746887739178,1.3518157783066849,1.2344981401999167,1.3518157783066849,0.23894108953276705,0.0,0.12005999999999999,right,high,0.7066912236654582,0.7066912236654582,0.35,right,mild,right_curve,6.000186617267021,0.18303212526232415,6.002999999999999,64.37242646460963,0.5236590984031341,70.37261308187665,0.7066912236654582,moving,balanced,right_arc,0.5245054577904729,3.0,0.12005999999999999,right_arc,1.0,1.0,1.0,1.0,0.0,14.500000000000002,0.0,0.0,0.0,0.0
2.0,4.0,17.412,17.829,0.417,1.188,0.889,-0.29899999999999993,1.033359,-1.47713425,1.4946643462972715,14.5,14.75,-0.25,14.0,15.0,-1.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,,,0.98229175,0.801,-0.98229175,-0.801,-0.03682825,-0.023,20.375,20.5,12.958888250000001,13.077,0.0014513447655115804,1.440701660608613,1.6051183002165366,1.5369459520162159,1.6051183002165366,0.16441663960792363,0.0,0.12238000000000002,right,high,0.814097177895093,0.814097177895093,0.35,right,mild,drift_right,6.118054845613793,0.10740595422963477,6.119000000000001,70.37261308187665,0.7066912236654582,76.49066792749045,0.814097177895093,moving,balanced,straight,0.0,3.0,0.12238000000000002,straight,1.0,1.0,1.0,1.0,0.0,14.673860911270983,0.0,0.0,0.0,0.0
2.0,3.0,18.034,18.447,0.413,0.624,-0.102,-0.726,0.20433333333333334,-1.4509999999999998,1.4647927043328235,14.333333333333334,14.0,0.3333333333333333,15.0,14.0,1.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,,,0.30733333333333335,-0.137,-0.30733333333333335,0.137,0.03133333333333333,0.102,20.833333333333332,20.5,13.379333333333333,13.23,0.0019934278345597857,1.6631175825792768,1.717116023267496,1.6915008731182588,1.717116023267496,0.05399844068821924,0.0,0.11773,right,high,0.8132382150463457,0.8132382150463457,0.35,right,low,drift_right,5.886491595629041,-0.0008589628487471581,5.8865,76.49066792749045,0.814097177895093,82.37715952311949,0.8132382150463457,moving,balanced,straight,0.0,3.0,0.11773,straight,1.0,1.0,1.0,1.0,0.0,14.253026634382566,0.0,0.0,0.0,0.0
2.0,3.0,18.652,19.061,0.409,-0.661,-1.655,-0.994,-1.112,-2.0020000000000002,2.011707897948076,14.666666666666666,14.333333333333334,0.3333333333333333,15.0,14.0,1.0,13.333333333333334,13.333333333333334,0.0,13.0,13.0,13.333333333333334,13.0,13.333333333333334,13.0,0.0,0.0,,,,,-0.8213333333333334,-1.247,0.8213333333333334,1.247,0.18466666666666667,0.242,20.5,20.5,13.33,13.38,0.003058507275399304,1.7107523892002199,1.6266388011361421,1.6740619417986997,1.7107523892002199,-0.08411358806407776,0.0,0.12064999999999998,right,high,0.6729165607112294,0.6729165607112294,0.35,right,low,left_curve,6.030775145645416,-0.14032165433511634,6.032499999999999,82.37715952311949,0.8132382150463457,88.40793466876491,0.6729165607112294,moving,balanced,left_arc,0.1630472800258298,3.0,0.12064999999999998,left_arc,1.0,1.0,1.0,1.0,0.0,14.749388753056236,0.0,0.0,0.0,0.0
