seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.351,0.351,-7.09,-15.065,-7.975,-9.748333333333333,-2.6510000000000002,4.591666690865094,15.666666666666666,17.666666666666668,-2.0,24.0,27.0,-3.0,13.0,14.333333333333334,-1.3333333333333333,20.0,22.0,8.64257454678114,-2.322762569042128,8.949499999999999,0.0,0.0,8.64257454678114,-2.322762569042128,barely_moving,right_faster,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.4245014245014247,0.0
1.0,3.0,0.758,1.17,0.412,-27.901,-15.826,12.075,-23.876,-10.897,13.23392643926964,12.333333333333334,8.666666666666666,3.6666666666666665,15.0,0.0,15.0,17.333333333333332,14.0,3.3333333333333335,33.0,21.0,2.9868659747838024,-0.8518804056526778,3.1065,8.64257454678114,-2.322762569042128,11.629440521564941,-3.1746429746948057,barely_moving,left_faster,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,0.7645631067961165,0.0
1.0,2.0,1.474,1.844,0.37,-12.693,-11.124,1.568999999999999,-11.9085,3.569,3.571823763849499,1.0,0.0,1.0,0.0,0.0,0.0,40.5,28.5,12.0,41.0,29.0,0.0,0.0,0.0,11.629440521564941,-3.1746429746948057,11.629440521564941,-3.1746429746948057,barely_moving,balanced,straight,hesitating_straight,0.0,0.5,0.02702702702702703,1.0
1.0,2.0,2.226,2.634,0.408,-11.133,-11.139,-0.006000000000000227,-11.136,1.9809999999999999,2.0256579178133705,0.0,0.0,0.0,0.0,0.0,0.0,41.5,31.5,10.0,42.0,32.0,0.0,0.0,0.0,11.629440521564941,-3.1746429746948057,11.629440521564941,-3.1746429746948057,barely_moving,balanced,straight,hesitating_straight,0.0,0.0,0.0,1.0
1.0,2.0,2.977,3.327,0.35,-11.141,-11.142,-0.0009999999999994458,-11.1415,0.8334999999999999,0.8521904129946546,0.0,0.0,0.0,0.0,0.0,0.0,42.0,32.0,10.0,42.0,32.0,0.0,0.0,0.0,11.629440521564941,-3.1746429746948057,11.629440521564941,-3.1746429746948057,barely_moving,balanced,straight,hesitating_straight,0.0,0.0,0.0,1.0
1.0,2.0,3.525,3.754,0.229,-11.141846,-11.143,-0.0011540000000014317,-11.142423,0.5404585,0.5526536487208783,0.0,0.0,0.0,0.0,0.0,0.0,42.0,32.0,10.0,42.0,32.0,0.0,0.0,0.0,11.629440521564941,-3.1746429746948057,11.629440521564941,-3.1746429746948057,barely_moving,balanced,straight,hesitating_straight,0.0,0.0,0.0,1.0
1.0,2.0,4.058,4.39,0.332,-11.143,-11.134,0.009000000000000341,-11.1385,0.2325,0.23653435268476333,0.0,0.0,0.0,0.0,0.0,0.0,43.0,33.0,10.0,43.0,33.0,0.0,0.0,0.0,11.629440521564941,-3.1746429746948057,11.629440521564941,-3.1746429746948057,barely_moving,balanced,straight,hesitating_straight,0.0,0.0,0.0,1.0
1.0,2.0,4.76,5.072,0.312,-11.135,-11.135,0.0,-11.135,0.101,0.10316006979447039,0.0,0.0,0.0,0.0,0.0,0.0,43.0,33.0,10.0,43.0,33.0,0.0,0.0,0.0,11.629440521564941,-3.1746429746948057,11.629440521564941,-3.1746429746948057,barely_moving,balanced,straight,hesitating_straight,0.0,0.0,0.0,1.0
1.0,2.0,5.441,5.753,0.312,-11.146,-11.146,0.0,-11.146,0.034,0.034713109915419565,0.0,0.0,0.0,0.0,0.0,0.0,43.0,33.0,10.0,43.0,33.0,0.0,0.0,0.0,11.629440521564941,-3.1746429746948057,11.629440521564941,-3.1746429746948057,barely_moving,balanced,straight,hesitating_straight,0.0,0.0,0.0,1.0
1.0,2.0,6.123,6.539,0.416,-11.146,-13.702,-2.555999999999999,-12.424,-1.0605,1.512554957679224,10.0,0.0,10.0,20.0,0.0,20.0,40.0,30.0,10.0,37.0,27.0,4.0416099451306176,-0.9853877670345254,4.16,11.629440521564941,-3.1746429746948057,15.671050466695558,-4.160030741729331,barely_moving,left_faster,left_arc,hesitating_left_arc,0.5,0.5,0.24038461538461542,1.0
1.0,2.0,6.755,7.16,0.405,-13.043,31.957,45.0,9.457,19.177,27.350435645524914,36.5,19.0,17.5,37.0,19.0,18.0,28.0,16.0,12.0,28.0,16.0,9.621372619076984,6.0020653882539206,11.34,15.671050466695558,-4.160030741729331,25.29242308577254,1.8420346465245894,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,1.37037037037037,0.0
1.0,2.0,7.495,7.876,0.381,69.759,93.561,23.802000000000007,81.66,64.2575,64.25861474152707,15.0,37.5,-22.5,15.0,37.0,-22.0,13.0,29.0,-16.0,13.0,29.0,-0.6152732479466584,9.8868738654016,9.906,25.29242308577254,1.8420346465245894,24.677149837825883,11.728908511926189,barely_moving,right_faster,right_arc,hesitating_right_arc,1.0,1.0,1.3779527559055118,0.0
1.0,2.0,8.286,8.689,0.403,86.505,76.427,-10.077999999999989,81.46600000000001,24.909499999999998,27.0665757438949,24.0,46.5,-22.5,18.0,40.0,-22.0,18.5,34.5,-16.0,14.0,30.0,2.7427526230123838,11.360601966839553,11.687000000000001,24.677149837825883,11.728908511926189,27.419902460838266,23.089510478765742,barely_moving,right_faster,right_arc,hesitating_right_arc,1.0,1.0,1.749379652605459,0.0
1.0,2.0,9.091,9.493,0.402,67.093,57.571,-9.522000000000006,62.332,-3.17,5.3841251842801725,24.5,40.0,-15.5,28.0,36.0,-8.0,20.0,36.0,-16.0,24.0,40.0,6.898372473433778,10.857944244550676,12.864,27.419902460838266,23.089510478765742,34.31827493427204,33.94745472331642,barely_moving,right_faster,right_arc,hesitating_right_arc,1.0,1.0,1.6044776119402984,0.0
