seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.412,0.412,2.455,3.861,1.4060000000000001,3.1580000000000004,0.5985,0.8464068170802974,7.0,6.75,0.25,13.0,14.0,-1.0,5.5,6.5,-1.0,11.0,13.0,0.041443660464268804,0.002108410586913574,0.0415,0.0,0.0,0.041443660464268804,0.002108410586913574,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.5,0.5,0.6674757281553398,0.0
1.0,3.0,0.829,1.187,0.358,2.399,0.804,-1.595,1.8673333333333335,-0.9143333333333333,1.1281871889599409,9.0,9.666666666666666,-0.6666666666666666,13.0,14.0,-1.0,7.333333333333333,8.666666666666666,-1.3333333333333333,11.0,13.0,4.833512796571926,0.06823410388446297,4.834,0.041443660464268804,0.002108410586913574,4.874956457036195,0.07034251447137654,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6666666666666666,0.6666666666666666,0.782122905027933,0.0
1.0,2.0,1.417,1.84,0.423,0.056,-3.601,-3.657,-1.7725,-3.4435,3.6159928788646694,14.0,14.5,-0.5,14.0,15.0,-1.0,12.0,12.0,0.0,12.0,12.0,6.121390216171808,-0.38523249000578397,6.1335,4.874956457036195,0.07034251447137654,10.996346673208002,-0.31488997553440745,barely_moving,balanced,left_arc,1.0,4.5,0.184005,hesitating_left_arc,1.0,1.0,0.673758865248227,0.0
1.0,2.0,2.189,2.42,0.231,-3.405,-3.203,0.20199999999999996,-3.304,-2.123,2.2162186263994803,14.5,13.5,1.0,15.0,14.0,1.0,13.0,11.0,2.0,13.0,11.0,3.3442675451006822,-0.18714923667025107,3.3495000000000004,10.996346673208002,-0.31488997553440745,14.340614218308684,-0.5020392122046585,barely_moving,balanced,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,1.0,1.0,1.2121212121212122,0.0
1.0,2.0,2.842,3.233,0.391,0.274,2.477,2.203,1.3755,2.5675,2.648623510429521,14.5,13.0,1.5,14.0,14.0,0.0,12.5,11.5,1.0,12.0,12.0,5.468885373744206,0.23657719426586574,5.474000000000001,14.340614218308684,-0.5020392122046585,19.809499592052887,-0.26546201793879276,barely_moving,left_faster,right_arc,1.0,4.5,0.16422000000000003,hesitating_right_arc,1.0,1.0,0.7033248081841432,0.0
1.0,2.0,3.44,3.652,0.212,2.476654,3.131,0.6543459999999999,2.803827,2.9284325,2.9427008137275017,14.0,13.5,0.5,13.0,13.0,0.0,11.0,13.0,-2.0,11.0,13.0,2.751886021567084,0.1505301441694883,2.7560000000000002,19.809499592052887,-0.26546201793879276,22.561385613619972,-0.11493187376930447,barely_moving,balanced,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,1.2971698113207548,0.0
1.0,2.0,3.963,4.364,0.401,2.95,-0.807,-3.757,1.0715000000000001,-0.3930000000000001,1.944136054909738,13.5,15.0,-1.5,13.0,14.0,-1.0,11.0,13.0,-2.0,11.0,13.0,5.412963038966896,-0.0762455820245793,5.4135,22.561385613619972,-0.11493187376930447,27.97434865258687,-0.1911774557938838,barely_moving,right_faster,straight,0.0,4.5,0.16240500000000002,hesitating_straight,1.0,1.0,0.7107231920199502,0.0
1.0,2.0,4.744,5.159,0.415,-3.617,-2.312,1.3050000000000002,-2.9645,-2.8165000000000004,3.0873342060748787,14.0,14.0,0.0,14.0,13.0,1.0,12.5,11.5,1.0,13.0,11.0,5.597939385813837,-0.22601080229538026,5.6025,27.97434865258687,-0.1911774557938838,33.57228803840071,-0.4171882580892641,barely_moving,balanced,left_arc,1.0,4.5,0.168075,hesitating_left_arc,1.0,1.0,0.674698795180723,0.0
1.0,2.0,5.574,5.982,0.408,0.077,1.958,1.881,1.0175,1.637,1.7544030323731203,14.5,13.5,1.0,14.0,14.0,0.0,12.5,11.5,1.0,12.0,12.0,5.708664998392513,0.19516130796909806,5.712,33.57228803840071,-0.4171882580892641,39.28095303679322,-0.22202695012016602,barely_moving,balanced,right_arc,0.708344782642665,4.5,0.17135999999999998,hesitating_right_arc,1.0,1.0,0.6862745098039217,0.0
1.0,2.0,6.338,6.568,0.23,1.218,0.797,-0.42099999999999993,1.0075,0.2955,0.5387675751193645,13.0,14.5,-1.5,13.0,14.0,-1.0,11.5,12.5,-1.0,12.0,12.0,3.1046996027282914,0.04319000832126537,3.1050000000000004,39.28095303679322,-0.22202695012016602,42.38565263952151,-0.17883694179890064,barely_moving,right_faster,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,1.1956521739130435,0.0
1.0,2.0,6.991,7.399,0.408,-1.687,0.082,1.7690000000000001,-0.8025,-1.02,1.5267272185953848,14.0,13.5,0.5,14.0,13.0,1.0,12.5,11.5,1.0,13.0,11.0,5.507994359127264,0.007882881595371406,5.508000000000001,42.38565263952151,-0.17883694179890064,47.89364699864878,-0.17095406020352924,barely_moving,balanced,straight,0.0,4.5,0.16524000000000003,hesitating_straight,1.0,1.0,0.6740196078431373,0.0
1.0,2.0,7.71,8.112,0.402,0.453,3.627,3.174,2.04,1.792,2.213292795813514,14.0,13.0,1.0,14.0,12.0,2.0,12.0,12.0,0.0,12.0,12.0,5.215532469792259,0.33060105345061863,5.226,47.89364699864878,-0.17095406020352924,53.109179468441035,0.1596469932470894,barely_moving,balanced,right_arc,1.0,4.5,0.15678,hesitating_right_arc,1.0,1.0,0.6716417910447762,0.0
1.0,2.0,8.526,8.941,0.415,3.207,0.997,-2.21,2.102,0.43299999999999994,1.2955037630203936,13.0,14.0,-1.0,13.0,13.0,0.0,11.0,13.0,-2.0,11.0,13.0,5.394183237957142,0.09387329408407835,5.395,53.109179468441035,0.1596469932470894,58.50336270639818,0.2535202873311677,barely_moving,balanced,straight,0.0,4.5,0.16185,hesitating_straight,1.0,1.0,0.6506024096385543,0.0
1.0,2.0,9.314,9.694,0.38,-0.814,-2.472,-1.658,-1.643,-2.5885,2.6157378500147908,13.0,13.5,-0.5,13.0,13.0,0.0,12.0,12.0,0.0,12.0,12.0,4.935402928568672,-0.21306790625475489,4.94,58.50336270639818,0.2535202873311677,63.43876563496685,0.04045238107641283,barely_moving,balanced,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,1.0,1.0,0.6973684210526316,0.0
1.0,2.0,10.108,10.506,0.398,-2.822,-0.409,2.4130000000000003,-1.6155,-0.7729999999999999,1.6431764969107852,14.0,13.5,0.5,14.0,13.0,1.0,13.0,11.0,2.0,13.0,11.0,5.372863105389031,-0.03835427941368539,5.373,63.43876563496685,0.04045238107641283,68.81162874035589,0.0020981016627274404,barely_moving,balanced,straight,0.0,4.5,0.16119,hesitating_straight,1.0,1.0,0.6909547738693468,0.0
1.0,2.0,10.817,11.218,0.401,-0.079,3.097,3.176,1.509,2.055,2.402199200732529,14.5,13.5,1.0,14.0,13.0,1.0,12.5,12.5,0.0,13.0,13.0,5.405593586051293,0.29247261827582166,5.4135,68.81162874035589,0.0020981016627274404,74.21722232640718,0.2945707199385491,barely_moving,balanced,right_arc,1.0,4.5,0.16240500000000002,hesitating_right_arc,1.0,1.0,0.6982543640897756,0.0
1.0,2.0,11.598,12.013,0.415,2.796,0.486,-2.3099999999999996,1.641,0.5665,1.4185282866407705,13.0,14.5,-1.5,13.0,14.0,-1.0,12.0,14.0,-2.0,12.0,14.0,5.6022984529066315,0.047521516810341606,5.602499999999999,74.21722232640718,0.2945707199385491,79.81952077931382,0.3420922367488907,barely_moving,right_faster,straight,0.0,4.5,0.16807499999999997,hesitating_straight,1.0,1.0,0.6626506024096387,0.0
1.0,2.0,12.428,12.836,0.408,-1.872,-1.292,0.5800000000000001,-1.582,-1.7855,1.910782693034454,14.0,15.0,-1.0,14.0,15.0,-1.0,13.5,12.5,1.0,14.0,12.0,5.914495959505315,-0.13339244729482086,5.9159999999999995,79.81952077931382,0.3420922367488907,85.73401673881914,0.20869978945406986,barely_moving,balanced,straight,0.0,4.5,0.17748,hesitating_straight,1.0,1.0,0.7107843137254903,0.0
1.0,2.0,13.192,13.422,0.23,-0.842,-0.564,0.278,-0.703,-0.016000000000000014,0.2614899615664051,15.0,14.5,0.5,15.0,14.0,1.0,13.0,13.0,0.0,13.0,13.0,3.3348384245854357,-0.03282806586643055,3.335,85.73401673881914,0.20869978945406986,89.06885516340458,0.1758717235876393,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,1.2826086956521738,0.0
1.0,2.0,13.845,14.254,0.409,-0.107,-0.17,-0.06300000000000001,-0.1385,0.4155,0.4326205034438382,14.5,14.5,0.0,14.0,14.0,0.0,13.0,13.0,0.0,13.0,13.0,5.725974795759945,-0.016989359077260673,5.726,89.06885516340458,0.1758717235876393,94.79482995916452,0.15888236451037863,barely_moving,balanced,straight,0.0,4.5,0.17178,hesitating_straight,1.0,1.0,0.7090464547677262,0.0
1.0,2.0,14.669,15.078,0.409,-0.617,-0.91,-0.29300000000000004,-0.7635000000000001,-0.278,0.29314330966269725,14.5,14.5,0.0,14.0,14.0,0.0,13.0,13.0,0.0,13.0,13.0,5.725277812880302,-0.09093934979175897,5.726,94.79482995916452,0.15888236451037863,100.52010777204482,0.06794301471861966,barely_moving,balanced,straight,0.0,4.5,0.17178,hesitating_straight,1.0,1.0,0.7090464547677262,0.0
1.0,2.0,15.493,15.717,0.224,-1.204,-1.19,0.014000000000000012,-1.197,-0.39249999999999996,0.40418869355784803,15.0,15.0,0.0,15.0,15.0,0.0,13.0,13.0,0.0,13.0,13.0,3.359275326587374,-0.06978022772457008,3.36,100.52010777204482,0.06794301471861966,103.8793830986322,-0.001837213005950425,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,1.3392857142857142,0.0
