seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.438,0.438,0.0,3.251,3.251,1.6255,1.302,1.8413060582097698,13.0,12.25,0.75,26.0,25.0,1.0,10.5,10.5,0.0,21.0,21.0,0.050458962363701745,0.0014461104258037469,0.0505,0.0,0.0,0.050458962363701745,0.0014461104258037469,barely_moving,balanced,right_arc,hesitating_right_arc,0.5,0.5,1.1529680365296804,0.0
1.0,2.0,0.792,1.211,0.419,3.79,4.142,0.3520000000000003,3.966,1.9820000000000002,1.9967193092670787,25.0,25.5,-0.5,25.0,26.0,-1.0,20.5,21.5,-1.0,20.0,22.0,10.656593203455971,0.7717263414294031,10.6845,0.050458962363701745,0.0014461104258037469,10.707052165819674,0.7731724518552069,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.2052505966587113,0.0
1.0,2.0,1.616,2.02,0.404,2.335,1.11,-1.2249999999999999,1.7225000000000001,-0.886,0.9960025100369979,25.5,25.5,0.0,26.0,25.0,1.0,21.5,22.5,-1.0,22.0,22.0,10.30006679166315,0.19956975541899583,10.302000000000001,10.707052165819674,0.7731724518552069,21.007118957482824,0.9727422072742027,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.2623762376237624,0.0
1.0,2.0,2.365,2.686,0.321,0.669,0.408,-0.26100000000000007,0.5385,-1.2309999999999999,1.2342131096370674,26.0,26.0,0.0,26.0,26.0,0.0,22.0,22.0,0.0,22.0,22.0,8.345788397102181,0.059430890911952076,8.345999999999998,21.007118957482824,0.9727422072742027,29.352907354585007,1.0321730981861548,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.6199376947040498,0.0
1.0,3.0,3.118,3.539,0.421,-0.91,-0.902176,0.007824000000000053,-0.9047253333333334,-1.3792973333333334,1.412520275685037,27.0,27.0,0.0,27.0,27.0,0.0,22.333333333333332,22.333333333333332,0.0,23.0,23.0,11.475077609485487,-0.1806823344295844,11.476500000000001,29.352907354585007,1.0321730981861548,40.827984964070495,0.8514907637565704,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.9239904988123517,0.0
1.0,2.0,3.678,4.079,0.401,-1.167,-2.004,-0.837,-1.5855000000000001,-1.214,1.228015065054171,27.5,27.5,0.0,28.0,27.0,1.0,22.5,22.5,0.0,23.0,23.0,11.020755450204408,-0.3856235947005984,11.027499999999998,40.827984964070495,0.8514907637565704,51.8487404142749,0.465867169055972,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.371571072319202,0.0
1.0,2.0,4.483,4.79,0.307,-2.845,-2.923,-0.07799999999999985,-2.8840000000000003,-1.3955,1.416413251844249,28.5,28.0,0.5,29.0,28.0,1.0,23.5,22.5,1.0,24.0,22.0,8.738116615343369,-0.4461706698788523,8.749500000000001,51.8487404142749,0.465867169055972,60.58685702961827,0.019696499177119686,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.8403908794788275,0.0
1.0,2.0,5.223,5.627,0.404,-0.425,0.802,1.227,0.18850000000000003,1.5785,1.6085560294873162,29.0,29.0,0.0,30.0,30.0,0.0,23.5,22.5,1.0,23.0,23.0,12.118812676660493,0.16964465217898853,12.12,60.58685702961827,0.019696499177119686,72.70566970627877,0.1893411513561082,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.4356435643564354,0.0
1.0,2.0,5.972,6.293,0.321,1.453,1.758,0.30499999999999994,1.6055000000000001,1.724,1.7317828963239013,29.0,28.5,0.5,29.0,29.0,0.0,24.0,24.0,0.0,24.0,24.0,9.304618413001961,0.28558219206539237,9.309000000000001,72.70566970627877,0.1893411513561082,82.01028811928073,0.47492334342150055,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.791277258566978,0.0
1.0,2.0,6.726,6.945,0.219,3.637,3.715,0.07799999999999985,3.676,2.1515,2.185061669610265,30.0,27.0,3.0,31.0,25.0,6.0,24.0,25.0,-1.0,24.0,26.0,6.119114764354627,0.397314108303759,6.132000000000001,82.01028811928073,0.47492334342150055,88.12940288363535,0.8722374517252596,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,2.6027397260273974,0.0
1.0,2.0,7.235,7.608,0.373,3.808,33.052,29.244,18.43,14.762,20.003490820354333,31.5,29.0,2.5,32.0,28.0,4.0,23.0,25.0,-2.0,23.0,25.0,9.379188588489392,6.103025595682061,11.190000000000001,88.12940288363535,0.8722374517252596,97.50859147212475,6.975263047407321,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,1.6219839142091153,0.0
1.0,2.0,7.967,8.368,0.401,33.286,-11.714,-45.0,10.786000000000001,-4.295,23.292412369696702,21.0,38.0,-17.0,18.0,40.0,-22.0,18.5,30.5,-12.0,19.0,31.0,11.386805504534124,-2.3609958496175794,11.629000000000003,97.50859147212475,6.975263047407321,108.89539697665887,4.614267197789742,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.4713216957605983,0.0
1.0,2.0,8.588,8.989,0.401,-14.614,-46.415,-31.801,-30.514499999999998,-32.2635,33.77134724141162,28.5,30.0,-1.5,32.0,29.0,3.0,28.0,23.0,5.0,28.0,22.0,8.432072787667348,-8.859191766379134,12.230500000000001,108.89539697665887,4.614267197789742,117.32746976432622,-4.244924568589392,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.4588528678304238,0.0
1.0,2.0,9.359,9.71,0.351,-38.104,-38.081,0.022999999999996135,-38.0925,-16.155,16.51740009807839,25.5,21.5,4.0,25.0,22.0,3.0,36.5,22.5,14.0,37.0,23.0,6.492720953762595,-5.0874676280613444,8.248499999999998,117.32746976432622,-4.244924568589392,123.82019071808882,-9.332392196650737,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,1.339031339031339,0.0
