idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,1385470.0,0.0,0.113,0.113,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,1385471.0,0.001,0.113,0.113,0.25,3.0,2.0,1.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.724,5.869,0.0024999951379267842,4.93055194052089e-06,0.0025,0.0024999951379267842,4.93055194052089e-06,0.0025,0.0,0.002499998359898754,3.823409029955868e-06,-2.863652133193561e-06,2.863652133193561e-06,balanced
2,1,2,1385704.0,0.234,0.588,0.588,0.873,4.0,3.0,1.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.113,-0.113,-0.046,11.484,6.953,0.8179570514295051,0.008373881757048304,0.818,0.8154570562915784,0.008368951205107783,0.8155,0.01016592758672356,0.8179791832504408,0.0012509884189213305,0.005823714267785616,0.005823714267785616,balanced
3,1,3,1385909.0,0.439,1.481,1.481,2.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8179570514295051,0.008373881757048304,0.818,0.0,0.0,0.0,0.0,0.8179791832504408,0.0012509884189213305,0.005823714267785616,0.005823714267785616,balanced
4,1,4,1385910.0,0.44,1.481,1.481,2.092,5.0,5.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.588,-0.588,-0.22,12.504,7.594,0.822955381182583,0.008503108996808867,0.823,0.004998329753077908,0.00012922723976056247,0.005,0.0,0.8229778916007214,0.0012586332665944916,0.005937357696258393,0.005937357696258393,balanced
5,1,5,1386115.0,0.645,2.431,2.431,2.974,5.0,6.0,-1.0,8.0,10.0,8.0,10.0,-2.0,9.0,9.0,-1.0,1.481,-1.481,-0.549,14.404,8.765,1.949440661569422,0.056327402737381,1.9505,1.126485280386839,0.047824293740572135,1.1275,0.014705656668688368,1.9496067980562857,0.0029816596507101834,0.0502494005146507,0.0502494005146507,balanced
6,1,6,1386325.0,0.855,2.027,2.027,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.949440661569422,0.056327402737381,1.9505,0.0,0.0,0.0,0.0,1.9496067980562857,0.0029816596507101834,0.0502494005146507,0.0502494005146507,balanced
7,1,7,1386326.0,0.856,2.027,2.027,1.26,6.0,7.0,-1.0,9.0,11.0,9.0,11.0,-2.0,10.0,10.0,-1.0,2.431,-2.431,-0.878,15.924,9.714,1.9559365943247724,0.0565573106275547,1.9569999999999999,0.006495932755350526,0.00022990789017369765,0.006500000000000001,0.0,1.9561034160203925,0.002991595348343659,0.05045905506013713,0.05045905506013713,balanced
8,1,8,1386532.0,1.062,0.864,0.8639999999999999,-1.147,9.0,9.0,0.0,9.0,11.0,9.0,11.0,-2.0,10.0,10.0,-1.0,2.027,-2.027,-0.671,15.944,9.766,3.80972580251888,0.08451391240716752,3.811,1.8537892081941074,0.027956601779612816,1.8539999999999999,-0.010948316720978454,3.809970774539527,0.005826834487936355,0.07263600294044426,0.07263600294044426,balanced
9,1,9,1386736.0,1.266,0.362,0.3619999999999999,-1.608,10.0,10.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.864,-0.864,-0.202,17.344,10.647,5.849685086003463,0.0974027341169525,5.851,2.039959283484583,0.012888821709784977,2.04,-0.004294878845593889,5.849960327080061,0.00894672232518877,0.07916482561180586,0.07916482561180586,balanced
10,1,10,1386945.0,1.475,0.297,0.2969999999999999,-1.153,11.0,12.0,-1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.362,-0.362,-0.028,18.364,11.303,8.253152795055692,0.10986152792794023,8.2545,2.40346770905223,0.012458793810987726,2.4034999999999997,-0.0004720049984590447,8.253455197859557,0.012622542333631937,0.08413032021386238,0.08413032021386238,balanced
11,1,11,1387150.0,1.68,-0.27,-0.2700000000000001,-1.717,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.297,-0.297,-0.032,19.384,11.963,10.918123204802756,0.09730305777551006,10.9195,2.6649704097470632,-0.012558470152430171,2.665,-0.003713327151522645,10.918373502662376,0.01669817409168254,0.06326339119054451,0.06326339119054451,balanced
12,1,12,1387354.0,1.884,-0.62,-0.6200000000000001,-1.717,13.0,15.0,-2.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.27,0.27,0.167,20.784,12.853,13.77395599486554,0.06639876677549912,13.7755,2.855832790062784,-0.030904291000010933,2.856,-0.002138883887247953,13.77409606383141,0.021065615127869686,0.02345568301505591,0.02345568301505591,balanced
13,1,13,1387564.0,2.094,-1.596,-1.596,-2.743,14.0,14.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.62,0.62,0.272,21.0,13.036,16.71281545685882,-0.01548568017604679,16.7155,2.9388594619932813,-0.08188444695154591,2.94,-0.005794018197096821,16.712685953707638,0.025559790524346673,-0.06759078378737862,0.06759078378737862,balanced
14,1,14,1387769.0,2.299,-2.404,-2.404,-3.169,15.0,15.0,0.0,13.0,11.0,13.0,11.0,2.0,12.0,12.0,1.0,-1.596,1.596,0.616,20.0,12.485,19.785109162248983,-0.14446780227047246,19.790499999999998,3.072293705390163,-0.12898212209442567,3.0749999999999997,-0.004586100928817622,19.784562603103574,0.03025780997452209,-0.20615070185887827,0.20615070185887827,balanced
15,1,15,1387973.0,2.503,-2.855,-2.855,-2.83,15.0,14.0,1.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-2.404,2.404,0.88,20.5,12.837,22.739437647545927,-0.2918014405309095,22.748499999999996,2.954328485296945,-0.14733363826043705,2.9579999999999997,-0.0026610665742036604,22.738417391593554,0.034775330966795207,-0.3626942693243889,0.3626942693243889,balanced
16,1,16,1388177.0,2.707,-2.873,-2.873,-1.871,14.0,13.0,1.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-2.855,2.855,0.998,21.5,13.486,25.489976110944436,-0.42983825216229377,25.502499999999998,2.750538463398511,-0.13803681163138423,2.754,-0.00011407380731989078,25.488512133111385,0.03898122855321572,-0.5093057036532653,0.5093057036532653,balanced
17,1,17,1388342.0,2.872,-2.911,-2.911,-1.296,15.0,14.0,1.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-2.873,2.873,0.956,20.5,12.928,27.879388890267286,-0.5513405978542946,27.894999999999996,2.389412779322849,-0.12150234569200082,2.3925,-0.00027721007973159634,27.8775344947561,0.04263491481829344,-0.6382568787603257,0.6382568787603257,balanced
18,1,18,1388574.0,3.104,-2.347,-2.347,0.009,15.0,15.0,0.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-2.911,2.911,0.938,20.0,12.684,31.356469652731995,-0.6938515493556692,31.374999999999996,3.477080762464711,-0.14251095150137463,3.48,0.002828637063577017,31.354154055438283,0.04795193375528658,-0.7916075562352703,0.7916075562352703,balanced
19,1,19,1388800.0,3.33,-0.947,-0.9470000000000001,2.174,14.0,14.0,0.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-2.347,2.347,0.704,21.0,13.341,34.52003748604633,-0.7461446083488975,34.538999999999994,3.1635678333143313,-0.052293058993228295,3.164,0.007722695805284644,34.51754348098199,0.05278990960715096,-0.8537633472625813,0.8537633472625813,balanced
20,1,20,1388944.0,3.474,-0.946608,-0.9466080000000001,2.174181,15.0,14.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.946608,0.946608,0.175273,20.5,13.07549,36.60775252486921,-0.7806397771810212,36.626999999999995,2.0877150388228856,-0.03449516883212364,2.0879999999999996,3.2766717757735123e-06,36.6051408287393,0.05598260712182072,-0.8947671719212907,0.8947671719212907,balanced
21,1,21,1389003.0,3.533,-0.712,-0.7120000000000001,1.817,15.0,14.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.947,0.947,0.175,20.5,13.09,37.463186470864684,-0.7912705832941164,37.482499999999995,0.8554339459954728,-0.01063080611309518,0.8554999999999999,0.004786302807152376,37.4605374739198,0.05729082048301249,-0.9080648940551724,0.9080648940551724,balanced
22,1,22,1389208.0,3.738,-0.248,-0.2480000000000001,1.974,15.0,14.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.712,0.712,0.123,20.5,13.14,40.43565862573234,-0.8041367612988326,40.45499999999999,2.972472154867653,-0.012866178004716193,2.9724999999999997,0.002724416393357002,40.43295507005986,0.0618367307764664,-0.93019822089423,0.93019822089423,balanced
23,1,23,1389412.0,3.942,0.267,0.2669999999999999,2.167,14.0,14.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.248,0.248,-0.024,21.0,13.491,43.29162761552433,-0.7908277663506903,43.31099999999999,2.855968989791988,0.013308994948142324,2.856,0.0031472148626648447,43.28895167308985,0.0662045909225788,-0.9257932826237315,0.9257932826237315,balanced
24,1,24,1389573.0,4.103,0.376,0.3759999999999999,1.645,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.267,-0.267,-0.188,20.0,12.93,45.7065756140082,-0.7749795923632858,45.72599999999999,2.414947998483873,0.0158481739874044,2.415,0.0007877469501754944,45.7039373445035,0.0698979845549134,-0.9174742161645785,0.9174742161645785,balanced
25,1,25,1389805.0,4.335,0.545,0.5449999999999999,1.324,14.0,14.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,0.376,-0.376,-0.195,21.0,13.587,48.95442867723778,-0.744084937967284,48.97399999999999,3.247853063229578,0.03089465439600182,3.248,0.0009081300603049311,48.951870942851635,0.0748652592730953,-0.8967054723085939,0.8967054723085939,balanced
26,1,26,1389965.0,4.495,0.669,0.6689999999999999,1.132,15.0,14.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.545,-0.545,-0.23,20.5,13.326,51.27427053057719,-0.7169966472358517,51.29399999999999,2.319841853339414,0.02708829073143235,2.32,0.0009328483933073149,51.27178597439975,0.07841325523286491,-0.8768498333854013,0.8768498333854013,balanced
27,1,27,1390197.0,4.727,0.785,0.7849999999999999,0.911,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.669,-0.669,-0.257,20.5,13.382,54.63795480246958,-0.6709084814686221,54.65799999999999,3.3636842718923865,0.04608816576722952,3.3640000000000003,0.0006018376731014928,54.63559758695226,0.08355774968566308,-0.8412487764216615,0.8412487764216615,balanced
28,1,28,1390361.0,4.891,0.694,0.6939999999999998,0.398,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,0.785,-0.785,-0.281,20.0,13.124,57.09777434557572,-0.6411122509502598,57.11799999999999,2.4598195431061396,0.02979623051836232,2.46,-0.000645629926550749,57.09549807046431,0.08731983444232415,-0.8191216162510262,0.8191216162510262,balanced
29,1,29,1390594.0,5.124,0.676,0.6759999999999999,0.232,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.694,-0.694,-0.228,20.5,13.48,60.47603919988909,-0.6012521943631723,60.49649999999999,3.378264854313361,0.03986005658708748,3.3785000000000003,-9.298779498563784e-05,60.473870777336955,0.0924865981175357,-0.7897940957616179,0.7897940957616179,balanced
30,1,30,1390819.0,5.349,0.664,0.6639999999999999,0.131,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.676,-0.676,-0.214,20.0,13.233,63.8508125634099,-0.5621402413255779,63.87149999999999,3.3747733635208133,0.03911195303759439,3.375,-6.205615118202075e-05,63.848749678039525,0.09764801848921799,-0.7612037898415337,0.7612037898415337,balanced
31,1,31,1391019.0,5.549,0.603,0.6029999999999999,-0.021,15.0,14.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,0.664,-0.664,-0.206,20.5,13.582,66.75065196052098,-0.5316202321109225,66.77149999999999,2.899839397111078,0.030520009214655502,2.9000000000000004,-0.0003671209805919108,66.74867013358212,0.10208305422113116,-0.7397246947580222,0.7397246947580222,balanced
