seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.421,0.421,-0.0,1.012,1.012,0.506,0.715,1.0111626970967629,3.5,3.75,-0.25,7.0,7.0,0.0,4.0,4.0,0.0,8.0,8.0,4.0,8.0,4.0,8.0,0.0,0.0,0.08575,0.343,-0.08575,-0.343,-0.0285,-0.114,6.375,13.0,3.871,7.924,0.0,0.0,-6.736351698613609e-06,-3.540146736454637e-05,6.743475887978593e-05,-6.736351698613609e-06,0.0,0.08,balanced,low,0.00012363269565196153,0.00012363269565196153,0.08,balanced,low,straight,0.014498908126026933,0.00012363269565196153,0.0145,0.0,0.0,0.014498908126026933,0.00012363269565196153,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.5,0.5,0.3444180522565321,0.0
1.0,3.0,0.812,1.226,0.414,1.399,1.012,-0.387,1.1186666666666667,0.409,0.6620918868757316,7.0,6.333333333333333,0.6666666666666666,7.0,6.0,1.0,8.333333333333334,8.333333333333334,0.0,8.0,8.0,8.333333333333334,8.0,8.333333333333334,8.0,0.0,0.0,1.263,0.946,-1.263,-0.946,-0.355,-0.229,13.333333333333334,13.5,8.219333333333333,8.351,0.0029372508810371085,0.036180600186319,0.059494154784565476,0.047871511462820836,0.059494154784565476,0.023313554598246473,0.0,0.08,balanced,mild,0.04951017131154926,0.04951017131154926,0.08,balanced,mild,straight,2.899578954549503,0.0493865386158973,2.8999999999999995,0.014498908126026933,0.00012363269565196153,2.91407786267553,0.04951017131154926,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.48309178743961356,0.0
1.0,3.0,1.386,1.779,0.393,1.336,2.166,0.8299999999999998,1.784,1.1906666666666668,1.2304199824992006,7.666666666666667,7.333333333333333,0.3333333333333333,8.0,8.0,0.0,7.666666666666667,8.333333333333334,-0.6666666666666666,7.0,9.0,8.0,8.0,8.0,8.0,-0.3333333333333333,-1.0,1.4000000000000001,1.851,-1.4000000000000001,-1.851,-0.37566666666666665,-0.513,12.5,12.0,7.809666666666668,7.538,0.004850966561608154,0.07439286866771676,0.15473375145960588,0.11558504093529069,0.15473375145960588,0.08034088279188913,0.0,0.08,right,moderate,0.15810712231718127,0.15810712231718127,0.11056190207520916,right,mild,straight,3.142112344845385,0.108596951005632,3.144,2.91407786267553,0.04951017131154926,6.056190207520915,0.15810712231718127,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.5725190839694656,0.0
1.0,3.0,2.011,2.425,0.414,2.028,0.453,-1.575,1.359,-0.51,1.2946561963188015,6.333333333333333,7.333333333333333,-1.0,7.0,7.0,0.0,7.666666666666667,9.0,-1.3333333333333333,8.0,8.0,8.333333333333334,8.0,8.333333333333334,8.0,-0.6666666666666666,0.0,1.9303333333333335,1.597,-1.9303333333333335,-1.597,-0.5043333333333333,-0.38,13.166666666666666,13.0,8.305666666666667,8.238,0.006978343203032144,0.19760862960187994,0.22167680724708533,0.2141731115914015,0.22323389792523926,0.024068177645205385,0.0,0.08,right,high,0.20728934608312186,0.20728934608312186,0.13849118342754668,right,mild,straight,2.792928135233752,0.04918222376594058,2.7935,6.056190207520915,0.15810712231718127,8.849118342754668,0.20728934608312186,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.49516908212560395,0.0
1.0,3.0,2.629,2.998,0.369,-0.199,-0.263,-0.064,-0.305,-1.8180000000000003,1.9319104534113376,7.0,7.0,0.0,8.0,7.0,1.0,8.333333333333334,8.333333333333334,0.0,8.0,8.0,8.333333333333334,8.0,8.333333333333334,8.0,0.0,0.0,-0.066,-0.453,0.066,0.453,0.11866666666666666,0.204,13.0,12.5,8.299999999999999,8.028,0.004663935912302526,0.20387778001379092,0.16466565078898418,0.1833386140801225,0.20387778001379092,-0.03921212922480674,0.0,0.08,right,high,0.1911252741936425,0.1911252741936425,0.16412563861593488,right,mild,straight,2.5634455188388205,-0.01616407188947934,2.5635000000000003,8.849118342754668,0.20728934608312186,11.412563861593489,0.1911252741936425,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.5691056910569106,0.0
1.0,4.0,3.23,3.646,0.416,-0.16,-0.251,-0.091,-0.2147915,-0.388469,0.3919893389417626,6.75,7.0,-0.25,6.0,7.0,-1.0,8.25,8.25,0.0,9.0,9.0,8.25,9.0,8.25,9.0,0.0,0.0,-0.21769650000000001,-0.224,0.21769650000000001,0.224,0.07242425,0.067,13.125,13.5,8.47363525,8.725,0.0007034381723468785,0.14279514735573465,0.10731412884905289,0.12192670711357936,0.14279514735573465,-0.035481018506681755,0.0,0.08,right,moderate,0.18022583682675167,0.18022583682675167,0.19146542094558622,balanced,mild,straight,2.73397823296513,-0.010899437366890826,2.734,11.412563861593489,0.1911252741936425,14.146542094558619,0.18022583682675167,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.6610576923076924,0.0
1.0,3.0,3.85,4.264,0.414,-0.402,-0.702,-0.29999999999999993,-0.5613333333333334,-0.5493333333333333,0.5531997830802178,6.666666666666667,7.0,-0.3333333333333333,7.0,7.0,0.0,8.666666666666666,8.666666666666666,0.0,9.0,9.0,8.666666666666666,9.0,8.666666666666666,9.0,0.0,0.0,-0.41,-0.579,0.41,0.579,0.114,0.162,13.166666666666666,13.0,8.590333333333334,8.522,0.0018720784737559636,0.08445618669553408,0.02800862636358268,0.05698525363424137,0.08445618669553408,-0.0564475603319514,0.0,0.08,balanced,moderate,0.1488926155195316,0.1488926155195316,0.21939864782791357,balanced,low,straight,2.793322688232739,-0.03133322130722008,2.7935,14.146542094558619,0.18022583682675167,16.939864782791357,0.1488926155195316,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.49516908212560395,0.0
1.0,3.0,4.468,4.837,0.369,-0.45,-0.088,0.362,-0.24633333333333332,0.34600000000000003,0.4075005112471231,7.666666666666667,8.0,-0.3333333333333333,7.0,8.0,-1.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,-0.4506666666666666,-0.2,0.4506666666666666,0.2,0.10366666666666667,0.019,12.166666666666666,12.5,8.081333333333333,8.307,0.0023172063097587326,0.0005182272745362572,-0.03290778931385596,-0.017423347761088014,0.03290778931385596,-0.03342601658839222,0.0,0.08,balanced,mild,0.14126672600273804,0.14126672600273804,0.24809353280808838,balanced,low,straight,2.869488498017482,-0.007625889516793559,2.8695,16.939864782791357,0.1488926155195316,19.80935328080884,0.14126672600273804,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.6368563685636857,0.0
1.0,3.0,5.069,5.483,0.414,0.004,0.015,0.011,-0.009666666666666667,0.32466666666666666,0.34456445937830943,7.333333333333333,7.0,0.3333333333333333,8.0,7.0,1.0,8.333333333333334,8.333333333333334,0.0,8.0,8.0,8.333333333333334,8.0,8.333333333333334,8.0,0.0,0.0,-0.044000000000000004,-0.048,0.044000000000000004,0.048,-0.016,-0.006,12.833333333333334,12.5,8.574333333333334,8.405,0.0007747473499658987,-0.04739629039589689,-0.0751977745522244,-0.0614567382290421,0.0751977745522244,-0.027801484156327508,0.0,0.08,balanced,mild,0.14044360268632763,0.14044360268632763,0.27809852714724687,balanced,low,straight,3.000499433915847,-0.0008231233164104206,3.0004999999999993,19.80935328080884,0.14126672600273804,22.809852714724684,0.14044360268632763,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.5193236714975845,0.0
1.0,3.0,5.687,6.079,0.392,0.043,0.744,0.701,0.36000000000000004,0.6763333333333333,0.7724741635377415,8.0,7.333333333333333,0.6666666666666666,9.0,8.0,1.0,8.333333333333334,8.333333333333334,0.0,8.0,8.0,8.333333333333334,8.0,8.333333333333334,8.0,0.0,0.0,0.11766666666666666,0.294,-0.11766666666666666,-0.294,-0.05333333333333334,-0.111,12.333333333333334,11.5,8.364,7.896,0.0026566412971955606,-0.08696569047471756,-0.0837430014727312,-0.08744249997174851,0.09161880796779676,0.0032226890019863563,0.0,0.08,left,mild,0.1721863462504229,0.1721863462504229,0.30981670770360303,balanced,low,straight,3.1718180556356215,0.03174274356409525,3.172,22.809852714724684,0.14044360268632763,25.981670770360306,0.1721863462504229,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.586734693877551,0.0
