seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,5.0,0.0,0.417,0.417,-0.148,-0.921,-0.773,-0.5156000000000001,-0.708,0.8399969047562021,2.4,3.0,-0.6,5.0,6.0,-1.0,3.8,3.8,0.0,7.0,7.0,3.8,7.0,3.8,7.0,0.0,0.0,-0.1176,-0.44,0.1176,0.44,0.0368,0.137,6.395999999999999,12.1,3.8782000000000005,7.355,0.0010785950086398817,0.0,-0.0016534995256294663,-0.0009675082782658925,0.0016534995256294663,-0.0016534995256294663,0.0,0.08,balanced,low,-0.007354454341688293,0.007354454341688293,0.08,balanced,low,straight,0.9539714127228541,-0.007354454341688293,0.9539999999999998,0.0,0.0,0.9539714127228541,-0.007354454341688293,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.32374100719424465,0.0
1.0,3.0,0.809,1.218,0.409,-2.151,-2.647,-0.496,-2.571333333333333,-2.1780000000000004,2.259847044971554,8.666666666666666,9.0,-0.3333333333333333,10.0,11.0,-1.0,10.666666666666666,9.333333333333334,1.3333333333333333,12.0,10.0,10.0,11.0,10.0,11.0,0.6666666666666666,1.0,-2.1566666666666667,-2.916,2.1566666666666667,2.916,0.6366666666666666,0.845,16.006666666666668,16.82,9.803333333333333,10.332,0.005727674824039301,-0.09444245638298335,-0.25886041666342147,-0.17520224847751406,0.25886041666342147,-0.16441796028043812,0.0,0.08,left,high,-0.19497390023539318,0.19497390023539318,0.09835929542554964,left,moderate,left_curve,3.8819581298321095,-0.18761944589370488,3.8865,0.9539714127228541,-0.007354454341688293,4.835929542554964,-0.19497390023539318,barely_moving,balanced,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,1.0,1.0,0.6479217603911981,0.0
1.0,3.0,1.378,1.815,0.437,-2.232,-0.713,1.5190000000000001,-1.5693333333333335,0.9933333333333333,1.3667389411783561,12.0,11.0,1.0,12.0,11.0,1.0,11.666666666666666,10.333333333333334,1.3333333333333333,11.0,11.0,11.0,11.0,11.0,11.0,0.6666666666666666,0.0,-2.214,-1.763,2.214,1.763,0.548,0.394,18.246666666666666,18.5,11.270333333333333,11.468,0.004926003593223321,-0.31953230083865164,-0.40092539645254704,-0.36871141238447097,0.40092539645254704,-0.0813930956138954,0.0,0.10051000000000002,left,high,-0.30639215761965966,0.30639215761965966,0.14859984071201376,left,moderate,straight,5.024054528646413,-0.1114182573842665,5.025500000000001,4.835929542554964,-0.19497390023539318,9.859984071201378,-0.30639215761965966,barely_moving,balanced,straight,0.0,4.5,0.15076500000000004,hesitating_straight,1.0,1.0,0.7894736842105262,0.0
1.0,3.0,2.019,2.451,0.432,-0.048,1.329,1.377,0.6936666666666667,2.856666666666667,2.863950884122608,12.333333333333334,11.666666666666666,0.6666666666666666,12.0,12.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.013000000000000025,0.8,-0.013000000000000025,-0.8,-0.12866666666666668,-0.34,18.0,18.0,11.261666666666665,11.309,0.004683779561858498,-0.38887132010232583,-0.25883463657479544,-0.3280806795514862,0.38887132010232583,0.1300366835275304,0.0,0.10578000000000001,left,high,-0.20795436088215763,0.20795436088215763,0.2014801157585901,left,mild,straight,5.288027504657629,0.09843779673750204,5.289000000000001,9.859984071201378,-0.30639215761965966,15.148011575859007,-0.20795436088215763,barely_moving,balanced,straight,0.0,4.5,0.15867000000000003,hesitating_straight,1.0,1.0,0.8333333333333333,0.0
1.0,3.0,2.65,3.08,0.43,1.356,1.144,-0.2120000000000002,1.2636666666666667,1.1769999999999998,1.308751185927511,12.0,12.0,0.0,11.0,12.0,-1.0,11.333333333333334,11.333333333333334,0.0,12.0,12.0,11.333333333333334,12.0,11.333333333333334,12.0,0.0,0.0,1.3253333333333333,1.291,-1.3253333333333333,-1.291,-0.41033333333333327,-0.361,18.0,18.5,11.397666666666666,11.746,0.0005473854594929444,-0.1851095036621185,-0.04787036768633399,-0.11598963186530316,0.1851095036621185,0.13723913597578452,0.0,0.10095000000000001,balanced,moderate,-0.10086977888704338,0.10086977888704338,0.25194371377062735,balanced,low,straight,5.04635980120373,0.10708458199511425,5.0475,15.148011575859007,-0.20795436088215763,20.194371377062737,-0.10086977888704338,barely_moving,balanced,straight,0.0,4.5,0.15142500000000003,hesitating_straight,1.0,1.0,0.8372093023255813,0.0
1.0,4.0,3.275,3.691,0.416,0.993,-0.958,-1.9509999999999998,0.24377474999999998,-1.0640402500000001,1.5786993059098526,11.75,12.0,-0.25,12.0,12.0,0.0,11.75,11.75,0.0,12.0,12.0,11.75,12.0,11.75,12.0,0.0,0.0,0.76927475,-0.053,-0.76927475,0.053,-0.16650475,0.103,18.125,18.0,11.60379975,11.577,0.0078194287214777,0.004390937853008244,0.02172657283274735,0.029831566532076793,0.048543913579819215,0.017335634979739105,0.0,0.09983999999999998,balanced,low,-0.1133623470894175,0.1133623470894175,0.3018576259417485,balanced,low,straight,4.991391217112113,-0.012492568202374134,4.991999999999999,20.194371377062737,-0.10086977888704338,25.18576259417485,-0.1133623470894175,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,1.1418269230769231,0.0
1.0,3.0,3.896,4.289,0.393,-1.533,-2.127,-0.5939999999999999,-1.8689999999999998,-2.4506666666666668,2.4717363667403256,12.333333333333334,12.0,0.3333333333333333,12.0,12.0,0.0,12.333333333333334,11.0,1.3333333333333333,13.0,11.0,11.666666666666666,12.0,11.666666666666666,12.0,0.6666666666666666,1.0,-1.4793333333333332,-1.947,1.4793333333333332,1.947,0.49366666666666664,0.606,17.833333333333332,18.0,11.559666666666667,11.705,0.0029327889989485736,-0.02938849131962771,-0.17244234970460295,-0.0958577718217427,0.17244234970460295,-0.14305385838497525,0.0,0.09593000000000002,left,moderate,-0.28506419830540514,0.28506419830540514,0.3497918260778882,balanced,low,left_curve,4.79342001361397,-0.17170185121598763,4.796500000000001,25.18576259417485,-0.1133623470894175,29.97918260778882,-0.28506419830540514,barely_moving,balanced,left_arc,0.7898660608358972,4.5,0.15000000000000002,hesitating_left_arc,1.0,1.0,0.9287531806615775,0.0
1.0,3.0,4.493,4.914,0.421,-2.563,-1.029,1.5340000000000003,-1.6643333333333334,-0.18500000000000005,1.343457355730604,12.666666666666666,11.666666666666666,1.0,12.0,12.0,0.0,12.333333333333334,11.0,1.3333333333333333,12.0,12.0,11.666666666666666,12.0,11.666666666666666,12.0,0.6666666666666666,0.0,-2.0303333333333335,-1.401,2.0303333333333335,1.401,0.5543333333333333,0.32,17.833333333333332,18.0,11.692666666666668,11.837,0.004385070277612064,-0.2672954123115561,-0.34709260468196534,-0.3109069560952846,0.34709260468196534,-0.07979719237040922,0.0,0.10325000000000001,left,high,-0.395706624949439,0.395706624949439,0.35,left,mild,straight,5.161287147816372,-0.11064242664403384,5.1625000000000005,29.97918260778882,-0.28506419830540514,35.140469755605196,-0.395706624949439,barely_moving,balanced,straight,0.0,4.5,0.154875,hesitating_straight,1.0,1.0,0.8669833729216152,0.0
1.0,3.0,5.118,5.533,0.415,-0.287,0.148,0.435,-0.12933333333333333,1.5816666666666668,1.6013191437062133,12.333333333333334,12.333333333333334,0.0,12.0,12.0,0.0,11.333333333333334,11.333333333333334,0.0,12.0,12.0,11.333333333333334,12.0,11.333333333333334,12.0,0.0,0.0,-0.5216666666666666,-0.249,0.5216666666666666,0.249,0.06499999999999999,0.004,17.666666666666668,18.0,11.723333333333334,11.966,0.0026543567512897167,-0.344528583436504,-0.3193659549323165,-0.33477179855821126,0.344528583436504,0.02516262850418749,0.0,0.09960000000000001,left,high,-0.40030379479264105,0.40030379479264105,0.35,left,low,straight,4.979967995967211,-0.004597169843202067,4.98,35.140469755605196,-0.395706624949439,40.12043775157241,-0.40030379479264105,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.891566265060241,0.0
1.0,3.0,5.737,6.107,0.37,0.552,1.077,0.5249999999999999,0.8676666666666666,1.6326666666666665,1.6419352402982688,12.666666666666666,12.333333333333334,0.3333333333333333,13.0,12.0,1.0,11.666666666666666,11.666666666666666,0.0,12.0,12.0,11.666666666666666,12.0,11.666666666666666,12.0,0.0,0.0,0.5579999999999999,0.974,-0.5579999999999999,-0.974,-0.208,-0.315,17.5,17.5,11.748333333333333,11.785,0.002171893782029684,-0.2811538888477439,-0.16884043414499822,-0.2233080280719787,0.2811538888477439,0.11231345470274567,0.0,0.09454999999999998,left,moderate,-0.31623535703823813,0.31623535703823813,0.35,balanced,low,straight,4.726750573556119,0.08406843775440292,4.727499999999999,40.12043775157241,-0.40030379479264105,44.84718832512853,-0.31623535703823813,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,1.0135135135135136,0.0
