idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,972431.0,0.0,-0.091,-0.091,-0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,972432.0,0.001,-0.091,-0.091,-0.157,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,12.812,7.738,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
2,1,2,972637.0,0.206,-0.07,-0.07,-0.066,1.0,1.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,-0.091,0.091,0.019,14.212,8.611,0.20499984700591994,-0.00025045468535533975,0.205,0.20499984700591994,-0.00025045468535533975,0.205,0.0017878982581405317,0.20499680647859486,0.0004308578677070682,-0.0011442611491843885,0.0011442611491843885,balanced
3,1,3,972842.0,0.411,-0.126,-0.126,-0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20499984700591994,-0.00025045468535533975,0.205,0.0,-0.0,0.0,0.0,0.20499680647859486,0.0004308578677070682,-0.0011442611491843885,0.0011442611491843885,balanced
4,1,4,972843.0,0.412,-0.126,-0.126,-0.138,4.0,5.0,-1.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,-0.07,0.07,0.012,13.232,8.058,0.20949983612468548,-0.00026035069423778484,0.2095,0.004499989118765533,-9.896008882445101e-06,0.0045000000000000005,0.0,0.20949670967769232,0.00044031566722383184,-0.001173777225350566,0.001173777225350566,balanced
5,1,5,973053.0,0.622,-0.645,-0.645,-0.952,6.0,7.0,-1.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,-0.126,0.126,0.022,13.752,8.405,1.5744133448627395,-0.015626341204919385,1.5745,1.364913508738054,-0.015365990510681599,1.365,-0.006636087046044375,1.5743302484164887,0.003308893370347672,-0.0224907079081456,0.0224907079081456,balanced
6,1,6,973258.0,0.827,-1.482,-1.482,-2.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5744133448627395,-0.015626341204919385,1.5745,0.0,-0.0,0.0,0.0,1.5743302484164887,0.003308893370347672,-0.0224907079081456,0.0224907079081456,balanced
7,1,7,973259.0,0.828,-1.482,-1.482,-2.047,7.0,8.0,-1.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,-1.482,1.482,0.28,15.152,9.28,1.5819108361080532,-0.015820312920497636,1.582,0.007497491245313704,-0.00019397171557825076,0.0075,0.0,1.5818268226721124,0.0033246495084766968,-0.022717367189707408,0.022717367189707408,balanced
8,1,8,973421.0,0.99,-2.302,-2.302,-3.091,8.0,10.0,-2.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,-1.482,1.482,0.28,15.692,9.635,3.0387342208379047,-0.07438331919800518,3.04,1.4568233847298515,-0.05856300627750755,1.458,-0.009815980703946162,3.038381022801998,0.006386003720027624,-0.08763163437334977,0.08763163437334977,balanced
9,1,9,973653.0,1.222,-3.715,-3.715,-4.141,9.0,11.0,-2.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,-2.302,2.302,0.431,17.452,10.737,5.353859180606779,-0.2247043777865116,5.36,2.3151249597688746,-0.1503210585885064,2.3200000000000003,-0.010629957901155115,5.352828570408281,0.011250459671372509,-0.24804531639350927,0.24804531639350927,balanced
