idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
23,1,23,28951.0,4.316,4.735,4.735,-2.834,14.0,14.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,5.371,-5.371,-1.284,21.0,13.595,48.51970883756497,5.667828370414664,48.88149999999999,2.929966213602325,0.24268907505047319,2.94,-0.0037756102185999784,48.70640481684702,0.3781534260860012,3.7379879528938114,3.7379879528938114,right
24,1,24,29156.0,4.521,4.016,4.016,-3.07,15.0,15.0,0.0,12.0,14.0,12.0,14.0,-2.0,13.0,13.0,-1.0,4.735,-4.735,-1.08,20.0,13.043,51.5871582724864,5.883186129040182,51.95649999999999,3.0674494349214285,0.21535775862551795,3.0749999999999997,-0.004080948722549338,51.77998406301988,0.40201649967268227,3.8314524782254913,3.8314524782254913,right
25,1,25,29361.0,4.726,3.511,3.511,-2.859,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,4.016,-4.016,-0.836,20.5,13.394,54.55407906699508,6.065222524060469,54.92899999999999,2.9669207945086797,0.18203639502028665,2.9724999999999997,-0.0029651514625976044,54.75179158058309,0.4250894240377742,3.8956110984943475,3.8956110984943475,right
26,1,26,29570.0,4.935,2.786,2.786,-3.072,14.0,15.0,-1.0,12.0,14.0,12.0,14.0,-2.0,13.0,13.0,-1.0,3.511,-3.511,-0.71,20.5,13.446,57.58099714865507,6.212522140216715,57.95949999999999,3.0269180816599945,0.14729961615624498,3.0305,-0.004175428832522316,57.782170691094315,0.4486170945215316,3.922679467066862,3.922679467066862,right
27,1,27,29775.0,5.14,2.306,2.306,-2.815,14.0,14.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.786,-2.786,-0.467,21.0,13.796,60.44867298547213,6.3280006877291886,60.82949999999999,2.8676758368170567,0.11547854751247359,2.8699999999999997,-0.0029190175643110765,60.65217024984362,0.47089958837603524,3.9242709376944473,3.9242709376944473,right
28,1,28,29980.0,5.345,1.703,1.703,-2.86,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.306,-2.306,-0.354,20.0,13.247,63.52231477466415,6.419385323923843,63.90449999999999,3.0736417891920276,0.09138463619465499,3.0749999999999997,-0.003422548094154733,63.72701742786735,0.49477250610488305,3.8936142614307023,3.8936142614307023,right
29,1,29,30190.0,5.555,1.188,1.188,-2.717,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,1.703,-1.703,-0.168,20.0,13.297,66.67163767497375,6.484694355347801,67.05449999999999,3.149322900309599,0.06530903142395761,3.15,-0.002853474808816127,66.87645136511983,0.5192245106837882,3.8338993145388147,3.8338993145388147,right
30,1,30,30395.0,5.76,0.645,0.645,-2.694,14.0,14.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.188,-1.188,-0.03,21.0,13.946,69.5414558215512,6.517002335395901,69.9245,2.8698181465774466,0.03230798004809977,2.8699999999999997,-0.0033021386196269023,69.74529114256214,0.5414980000700622,3.752300715501954,3.752300715501954,right
31,1,31,30616.0,5.981,-0.284,-0.28400000000000003,-3.223,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.645,-0.645,0.13,20.0,13.399,72.8564150981481,6.500570825905171,73.23949999999999,3.3149592765969023,-0.01643150949073053,3.315,-0.0048911338615467035,73.05698733498069,0.5672097984675878,3.6043367701622735,3.6043367701622735,right
32,1,32,30772.0,6.137,-0.339,-0.3390000000000001,-2.217,14.0,16.0,-2.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.284,0.284,0.472,20.0,13.437,75.19637414014954,6.486725907859163,75.5795,2.3399590420014404,-0.013844918046007883,2.34,-0.00041022696093883856,75.39455389834927,0.585358516443507,3.497647680648942,3.497647680648942,right
33,1,33,31005.0,6.37,-0.726,-0.726,-2.023,14.0,15.0,-1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.339,0.339,0.368,20.5,13.793,78.57460292365812,6.4439177745882334,78.958,3.37822878350858,-0.042808133270929256,3.3785000000000003,-0.0019992375921912245,78.768423076707,0.6115530219455972,3.320817204407622,3.320817204407622,right
34,1,34,31209.0,6.574,-0.958,-0.958,-1.713,15.0,16.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.726,0.726,0.461,19.5,13.241,81.73616093868378,6.391050794089994,82.12,3.161558015025661,-0.05286698049823985,3.162,-0.001280570482171678,81.92539298962227,0.6360635353597676,3.1425338093654758,3.1425338093654758,right
35,1,35,31414.0,6.779,-1.394,-1.394,-1.857,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.958,0.958,0.493,20.0,13.591,84.81025087039038,6.316243763804685,85.19500000000001,3.0740899317066006,-0.07480703028530811,3.0749999999999997,-0.0024746782239659423,84.99409308110438,0.6598887275000629,2.9457985849200026,2.9457985849200026,right
36,1,36,31619.0,6.984,-1.534,-1.534,-1.446,15.0,16.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.394,1.394,0.641,19.5,13.338,87.98661210286032,6.231181604991108,88.3725,3.1763612324699424,-0.08506215881357744,3.1774999999999998,-0.0007689884981249628,88.16457697126754,0.6845041625732131,2.734757943772563,2.734757943772563,right
37,1,37,31829.0,7.194,-1.74,-1.74,-1.285,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.534,1.534,0.634,20.0,13.688,91.13515965546554,6.135534812135079,91.52250000000001,3.148547552605226,-0.09564679285602955,3.15,-0.0011413899235264502,91.30684906597627,0.70890056306257,2.5142447178317644,2.5142447178317644,balanced
38,1,38,32034.0,7.399,-1.817,-1.817,-0.967,16.0,15.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.74,1.74,0.676,19.5,13.438,94.31106199769553,6.034784811549325,94.7,3.175902342229995,-0.10075000058575444,3.1774999999999998,-0.00042294367396872746,94.47625189689987,0.7335076048606104,2.2875468013580837,2.2875468013580837,balanced
39,1,39,32195.0,7.56,-1.958,-1.958,-0.935,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.817,1.817,0.661,20.0,13.775,96.72465197863355,5.952271758547684,97.11500000000001,2.4135899809380112,-0.08251305300164073,2.415,-0.0010190121098600448,96.88466649040296,0.752206382431927,2.1093218148906683,2.1093218148906683,balanced
40,1,40,32427.0,7.792,-1.926,-1.926,-0.558,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.958,1.958,0.7,20.0,13.83,100.20268601421385,5.835313443986821,100.59500000000001,3.4780340355803134,-0.11695831456086261,3.48,0.00016049004616040048,100.35531985522175,0.7791523141958984,1.8544390550344478,1.8544390550344478,balanced
41,1,41,32632.0,7.997,-1.792,-1.792,-0.135,16.0,16.0,0.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-1.926,1.926,0.645,19.0,13.279,103.48108188557994,5.732743903626362,103.87500000000001,3.278395871366093,-0.10256954036045812,3.28,0.0007130308529489017,103.62706328215535,0.804553921865807,1.6218558477369203,1.6218558477369203,balanced
42,1,42,32837.0,8.202,-1.862,-1.862,-0.207,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.792,1.792,0.554,20.0,13.925,106.55445824091346,5.632830048346814,106.95000000000002,3.073376355333524,-0.09991385527954887,3.0749999999999997,-0.0003973107240312296,106.69405406146942,0.8283658430152536,1.4000618901941062,1.4000618901941062,balanced
43,1,43,33042.0,8.407,-1.654,-1.654,0.22,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.862,1.862,0.583,20.0,13.974,109.62817705926267,5.544074058543642,110.02500000000002,3.073718818349209,-0.08875598980317162,3.0749999999999997,0.0011805804371213672,109.76182980439296,0.8521838585721893,1.189403419844847,1.189403419844847,balanced
44,1,44,33207.0,8.572,-1.608,-1.608,0.241,16.0,15.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.654,1.654,0.47,19.5,13.712,112.18466993289839,5.472307513066122,112.58250000000002,2.55649287363572,-0.07176654547752018,2.5575,0.0003139204128709251,112.31346117914462,0.8719945621151681,1.0162457535898795,1.0162457535898795,balanced
45,1,45,33439.0,8.804,-1.379,-1.379,0.502,16.0,16.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.608,1.608,0.454,19.0,13.465,115.8955948541557,5.382975386754324,116.29450000000003,3.7109249212573157,-0.08933212631179836,3.712,0.0010767252120331408,116.01791826414441,0.9007557310774211,0.7797257641706633,0.7797257641706633,balanced
46,1,46,33649.0,9.014,-1.36,-1.36,0.359,16.0,15.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.379,1.379,0.354,19.5,13.814,119.14967793054018,5.305720406408982,119.54950000000002,3.254083076384474,-0.07725498034534162,3.255,0.00010187789796587256,119.26637258744441,0.9259765236294282,0.573401966625071,0.573401966625071,balanced
47,1,47,33810.0,9.175,-1.217,-1.217,0.544,16.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.36,1.36,0.365,19.5,13.853,121.64461500994018,5.252718332534607,122.04500000000003,2.494937079400003,-0.0530020738743752,2.4955000000000003,0.0010001285635551568,121.75724127102299,0.9453154695066194,0.42143667069386304,0.42143667069386304,balanced
48,1,48,34042.0,9.407,-1.167,-1.167,0.428,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.217,1.217,0.3,19.0,13.606,125.35584506546856,5.177117572334291,125.75700000000003,3.711230055528374,-0.07560076020031614,3.712,0.000235092841055271,125.4625481428458,0.9740832361596644,0.19862512336579544,0.19862512336579544,balanced
49,1,49,34251.0,9.616,-1.131,-1.131,0.338,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.167,1.167,0.299,19.0,13.654,128.699193583926,5.111112389746544,129.10100000000003,3.34334851845744,-0.06600518258774758,3.344,0.00018789429746350432,128.80064401629937,1.0,0.0,0.0,balanced
