seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.408,0.408,5.73,12.662,6.932,9.196000000000002,2.9805,4.2150635226530095,13.5,12.25,1.25,27.0,25.0,2.0,10.5,10.5,0.0,21.0,21.0,0.05074027102110583,0.008245117105559812,0.051500000000000004,0.0,0.0,0.05074027102110583,0.008245117105559812,barely_moving,left_faster,right_arc,hesitating_right_arc,0.5,0.5,1.2622549019607845,0.0
1.0,3.0,0.82,1.042,0.222,14.773,14.716,-0.057000000000000384,14.754,4.972333333333334,5.067360226653189,17.0,17.0,0.0,25.0,25.0,0.0,13.333333333333334,14.666666666666666,-1.3333333333333333,20.0,22.0,5.369863758793064,1.410413743887259,5.552,0.05074027102110583,0.008245117105559812,5.420604029814171,1.4186588609928188,barely_moving,balanced,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,2.2972972972972974,0.0
1.0,2.0,1.443,1.848,0.405,10.002,3.824,-6.178000000000001,6.913,-4.138,4.762689156348544,24.5,27.0,-2.5,25.0,27.0,-2.0,20.0,23.0,-3.0,21.0,23.0,10.506556218699405,0.7022652086703922,10.530000000000001,5.420604029814171,1.4186588609928188,15.927160248513577,2.120924069663211,barely_moving,right_faster,right_arc,hesitating_right_arc,1.0,1.0,1.2716049382716048,0.0
1.0,2.0,2.155,2.395,0.24,3.307,0.677,-2.63,1.992,-5.881,5.97701012212628,26.0,26.5,-1.0,26.0,26.0,0.0,22.0,21.0,1.0,23.0,21.0,6.239564406276119,0.07372936953574898,6.239999999999999,15.927160248513577,2.120924069663211,22.166724654789697,2.1946534391989596,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,2.1875,0.0
1.0,2.0,2.806,3.026,0.22,12.714,13.425,0.7110000000000003,13.069500000000001,5.295999999999999,5.314081294071441,28.5,25.5,3.0,27.0,27.0,0.0,21.5,22.5,-1.0,20.0,24.0,5.777687519083912,1.379103669715222,5.94,22.166724654789697,2.1946534391989596,27.94441217387361,3.5737571089141813,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,2.4545454545454546,0.0
1.0,3.0,3.427,3.777,0.35,16.529,12.02,-4.509,15.025875,3.679305,4.807175075420248,25.666666666666668,29.333333333333332,-3.6666666666666665,25.0,30.0,-5.0,20.666666666666668,24.666666666666668,-4.0,21.0,25.0,9.40304630273294,2.4566901471313156,9.725999999999999,27.94441217387361,3.5737571089141813,37.34745847660655,6.0304472560454965,barely_moving,right_faster,right_arc,hesitating_right_arc,1.0,1.0,2.357142857142857,0.0
1.0,2.0,4.203,4.51,0.307,0.315,-0.629,-0.944,-0.157,-8.8445,8.928725132962713,27.0,29.0,-2.0,28.0,28.0,0.0,23.0,23.0,0.0,24.0,22.0,8.59548201393608,-0.09436603256122508,8.595999999999998,37.34745847660655,6.0304472560454965,45.942940490542625,5.936081223484272,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.8241042345276874,0.0
1.0,2.0,4.75,5.162,0.412,-3.862,-2.562,1.3000000000000003,-3.2119999999999997,-7.4235,7.755104415802536,28.5,28.0,0.5,29.0,28.0,1.0,24.5,21.5,3.0,25.0,21.0,11.73026311897421,-0.5248725175062845,11.741999999999999,45.942940490542625,5.936081223484272,57.67320360951683,5.411208705977987,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.371359223300971,0.0
1.0,2.0,5.381,5.806,0.425,-2.345,8.705,11.05,3.1799999999999997,2.0584999999999996,5.479834349686128,30.5,26.5,4.0,31.0,27.0,4.0,26.0,22.0,4.0,26.0,22.0,12.183024418567605,1.8653527860931383,12.325,57.67320360951683,5.411208705977987,69.85622802808444,7.276561492071126,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,1.3411764705882354,0.0
1.0,2.0,6.113,6.353,0.24,9.533,11.224,1.6910000000000007,10.378499999999999,5.839,5.844653112033254,28.0,25.5,2.5,27.0,23.0,4.0,24.0,26.0,-2.0,25.0,27.0,5.885242251586641,1.1678714142145092,5.999999999999999,69.85622802808444,7.276561492071126,75.74147027967109,8.444432906285636,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,2.229166666666667,0.0
1.0,2.0,6.765,6.984,0.219,44.0,43.79,-0.21000000000000085,43.894999999999996,26.072,26.694877280107505,14.5,31.0,-16.5,11.0,34.0,-23.0,24.0,32.0,-8.0,21.0,35.0,3.5570687205189033,3.4099147155766247,4.9275,75.74147027967109,8.444432906285636,79.29853900018999,11.85434762186226,barely_moving,right_faster,right_arc,hesitating_right_arc,1.0,1.0,2.0776255707762554,0.0
1.0,2.0,7.409,7.716,0.307,43.923,43.936,0.012999999999998124,43.929500000000004,11.004000000000001,11.24714594908415,9.0,36.0,-27.0,9.0,36.0,-27.0,22.0,36.0,-14.0,22.0,36.0,4.9741963812857675,4.7927994544319885,6.907499999999999,79.29853900018999,11.85434762186226,84.27273538147575,16.64714707629425,barely_moving,right_faster,right_arc,hesitating_right_arc,1.0,1.0,1.4657980456026058,0.0
1.0,2.0,7.956,8.368,0.412,43.739,-1.261,-45.0,21.238999999999997,-14.697,24.86049898936061,21.5,41.5,-20.0,23.0,41.0,-18.0,17.0,31.0,-14.0,17.0,31.0,13.180807105441662,-0.2901379829298264,13.184,84.27273538147575,16.64714707629425,97.45354248691741,16.35700909336442,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.529126213592233,0.0
1.0,2.0,8.667,9.1,0.433,-14.477,12.375,26.852,-1.0510000000000002,-20.543999999999997,26.99492693081424,31.0,23.5,7.5,37.0,25.0,12.0,30.0,24.0,6.0,29.0,21.0,13.11112842497007,2.8766717615921764,13.423,97.45354248691741,16.35700909336442,110.56467091188749,19.2336808549566,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,1.258660508083141,0.0
1.0,2.0,9.319,9.72,0.401,13.826,24.72,10.893999999999998,19.273,5.0415,6.888081336627783,31.5,31.0,0.5,30.0,33.0,-3.0,23.5,26.5,-3.0,23.0,27.0,11.473977875249837,5.282293438297163,12.6315,110.56467091188749,19.2336808549566,122.03864878713733,24.515974293253763,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.5586034912718203,0.0
