idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,678204.0,0.0,-0.106,-0.106,-0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,678205.0,0.001,-0.106,-0.106,-0.184,3.0,2.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,10.3,6.221,0.0024999957216495596,-4.625119879398677e-06,0.0025,0.0024999957216495596,-4.625119879398677e-06,0.0025,0.0,0.0024999556008140295,2.2577649958586566e-05,-1.4899461687256569e-05,1.4899461687256569e-05,balanced
2,1,2,678411.0,0.207,-0.326,-0.326,-0.49,4.0,5.0,-1.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,-0.106,0.106,0.035,10.82,6.56,0.9294849906351906,-0.005279016567446851,0.9294999999999999,0.926984994913541,-0.0052743914475674525,0.9269999999999999,-0.004142097469673705,0.9294554455566691,0.008394116957536177,-0.009098931644634626,0.009098931644634626,balanced
3,1,3,678631.0,0.427,-0.93,-0.9300000000000002,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294849906351906,-0.005279016567446851,0.9294999999999999,0.0,-0.0,0.0,0.0,0.9294554455566691,0.008394116957536177,-0.009098931644634626,0.009098931644634626,balanced
4,1,4,678632.0,0.428,-0.93,-0.9300000000000002,-1.28,5.0,6.0,-1.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,-0.326,0.326,0.103,12.46,7.574,0.9349842661261801,-0.00536828623868095,0.9349999999999998,0.005499275490989495,-8.926967123409895e-05,0.0055,0.0,0.9349543077288762,0.008443778393624955,-0.009210801261010966,0.009210801261010966,balanced
5,1,5,678832.0,0.628,-1.055,-1.0550000000000002,-1.051,5.0,6.0,-1.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,-0.93,0.93,0.288,14.86,9.047,2.034797795652776,-0.025621687687632542,2.035,1.0998135295265956,-0.020253401448951592,1.1,-0.001983328695448098,2.0346753126172326,0.018375601139752756,-0.03398400063744156,0.03398400063744156,balanced
6,1,6,679036.0,0.832,-1.771,-1.7710000000000001,-1.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034797795652776,-0.025621687687632542,2.035,0.0,-0.0,0.0,0.0,2.0346753126172326,0.018375601139752756,-0.03398400063744156,0.03398400063744156,balanced
7,1,7,679038.0,0.834,-1.771,-1.7710000000000001,-1.911,7.0,8.0,-1.0,10.0,8.0,10.0,8.0,2.0,9.0,9.0,1.0,-1.055,1.055,0.307,15.26,9.322,2.0497906306140328,-0.0260852605778141,2.0500000000000003,0.01499283496125695,-0.00046357289018155855,0.015,0.0,2.049666115789514,0.018510986386799398,-0.03450918655682263,0.03450918655682263,balanced
8,1,8,679248.0,1.044,-2.616,-2.6160000000000005,-2.636,10.0,8.0,2.0,11.0,9.0,11.0,9.0,2.0,10.0,10.0,1.0,-1.771,1.771,0.523,16.28,9.975,3.9378209918805283,-0.11234854903765315,3.9400000000000004,1.8880303612664957,-0.08626328845983905,1.89,-0.007803191629286821,3.9373260110980457,0.035558858894319416,-0.12853109700211263,0.12853109700211263,balanced
9,1,9,679452.0,1.248,-2.682,-2.6820000000000004,-1.828,11.0,11.0,0.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-2.616,2.616,0.763,16.8,10.33,6.17936296947493,-0.21735122844239702,6.184,2.241541977594402,-0.10500267940474388,2.2439999999999998,-0.0005133321329395065,6.178417522906971,0.0557986502179356,-0.24274508781754192,0.24274508781754192,balanced
