seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.234,0.234,-0.013,-0.089,-0.076,-0.03833333333333333,-0.06433333333333334,0.08059983457385836,1.0,1.3333333333333333,-0.3333333333333333,3.0,4.0,-1.0,4.666666666666667,4.666666666666667,0.0,7.0,7.0,4.666666666666667,7.0,4.666666666666667,7.0,0.0,0.0,-0.004333333333333333,-0.013,0.004333333333333333,0.013,0.0016666666666666668,0.005,7.926666666666667,11.58,4.794333333333333,7.023,0.0005421828046252565,0.0,0.0007051642638775733,0.00023505475462585776,0.0007051642638775733,0.0007051642638775733,0.0,0.08,balanced,low,-0.001266750735032639,0.001266750735032639,0.08,balanced,low,straight,0.815499016150587,-0.001266750735032639,0.8155,0.0,0.0,0.815499016150587,-0.001266750735032639,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.3333333333333333,0.3333333333333333,0.14957264957264957,1.0
1.0,5.0,0.625,1.042,0.417,-0.671,-2.875,-2.2039999999999997,-1.7372,-2.2318000000000002,2.5259191990243868,4.4,5.0,-0.6,9.0,9.0,0.0,5.4,5.4,0.0,10.0,10.0,5.4,10.0,5.4,10.0,0.0,0.0,-0.48580000000000007,-1.594,0.48580000000000007,1.594,0.1502,0.491,8.644,15.68,5.2886,9.614,0.0019177844042747212,0.0007051642638775733,-0.042456534382189756,-0.025032064540659378,0.042456534382189756,-0.04316169864606733,0.0,0.08,balanced,mild,-0.04852677818830266,0.04852677818830266,0.08,balanced,mild,straight,1.6948381225915417,-0.04726002745327002,1.6954999999999998,0.815499016150587,-0.001266750735032639,2.5103371387421287,-0.04852677818830266,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.5635491606714628,0.0
1.0,4.0,1.247,1.662,0.415,-4.085,-5.805,-1.7199999999999998,-4.9479999999999995,-4.30475,4.305021573697395,7.5,8.25,-0.75,11.0,12.0,-1.0,9.25,7.75,1.5,12.0,10.0,8.5,11.0,8.5,11.0,0.75,1.0,-2.97775,-4.951,2.97775,4.951,0.8714999999999999,1.41,13.855,18.5,8.53325,11.439,0.0042915792557828986,-0.1764916733081321,-0.41014546321978845,-0.23512534379916317,0.41014546321978845,-0.23365378991165636,0.0,0.08,left,high,-0.28787786479680627,0.28787786479680627,0.09866208433632762,left,moderate,left_curve,2.3558712948906333,-0.23935108660850363,2.3680000000000003,2.5103371387421287,-0.04852677818830266,4.866208433632762,-0.28787786479680627,barely_moving,balanced,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,0.75,0.75,0.7590361445783133,0.0
1.0,5.0,1.866,2.282,0.416,-6.208,-4.01,2.1980000000000004,-5.2036,-0.8554000000000002,2.552795213094854,7.6,6.8,0.8,13.0,11.0,2.0,7.6,5.6,2.0,12.0,10.0,6.6,11.0,6.6,11.0,1.0,1.0,-3.5189999999999997,-5.582,3.5189999999999997,5.582,0.9414,1.416,10.8,18.0,6.7378,11.274,0.0008671238982130567,-0.41014546321978845,-0.6512801938063875,-0.554755975521255,0.6512801938063875,-0.241134730586599,0.0,0.08,left,high,-0.5351356820346125,0.5351356820346125,0.12398158865203789,left,high,left_curve,2.531950431571026,-0.24725781723780615,2.544,4.866208433632762,-0.28787786479680627,7.398158865203788,-0.5351356820346125,barely_moving,balanced,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,0.6,0.6,0.8653846153846154,0.0
1.0,3.0,2.488,2.884,0.396,-2.546,0.225,2.771,-0.6986666666666665,4.998666666666667,5.079779785253162,8.666666666666666,7.333333333333333,1.3333333333333333,13.0,11.0,2.0,7.666666666666667,7.0,0.6666666666666666,11.0,11.0,7.333333333333333,11.0,7.333333333333333,11.0,0.3333333333333333,0.0,-1.835,-1.495,1.835,1.495,0.3436666666666666,0.146,12.0,18.0,7.575333333333333,11.406,0.003445471986137675,-0.7551182225426745,-0.7550420826252557,-0.7550928425702015,0.7551182225426745,7.613991741872717e-05,0.0,0.08,left,high,-0.5350885582659268,0.5350885582659268,0.12410158772676366,left,high,straight,0.011999907472577648,4.712376868567201e-05,0.012,7.398158865203788,-0.5351356820346125,7.410158772676366,-0.5350885582659268,barely_moving,left_faster,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6666666666666666,0.6666666666666666,0.606060606060606,0.0
1.0,3.0,3.276,3.624,0.348,2.591,2.396,-0.19500000000000028,2.461,3.397,3.8171102944505018,8.0,8.333333333333334,-0.3333333333333333,12.0,13.0,-1.0,6.666666666666667,8.0,-1.3333333333333333,10.0,12.0,7.333333333333333,11.0,7.333333333333333,11.0,-0.6666666666666666,-1.0,1.224,2.468,-1.224,-2.468,-0.437,-0.753,11.833333333333334,17.5,7.585000000000001,11.265,0.0029261968609825563,-0.5310305090159959,-0.5304777376656786,-0.5308462518992235,0.5310305090159959,0.0005527713503172826,0.0,0.08,left,high,-0.5345659844947376,0.5345659844947376,0.12422647844565568,left,high,straight,0.012489071889202378,0.0005225737711892449,0.0125,7.410158772676366,-0.5350885582659268,7.422647844565568,-0.5345659844947376,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6666666666666666,0.6666666666666666,0.7040229885057472,0.0
1.0,4.0,4.0,4.44,0.44,1.993,-0.972,-2.965,0.28925,-2.1552499999999997,2.6013269210155037,9.0,9.5,-0.5,12.0,12.0,0.0,8.25,8.75,-0.5,12.0,12.0,8.5,12.0,8.5,12.0,-0.25,0.0,0.5800000000000001,0.068,-0.5800000000000001,-0.068,-0.07350000000000001,0.133,13.25,18.0,8.618,11.736,0.002200965909933299,-0.3556665206828321,-0.3917538293541812,-0.36467708266017074,0.3917538293541812,-0.03608730867134907,0.0,0.08,left,high,-0.5766891951447031,0.5766891951447031,0.14918790399635584,left,moderate,straight,2.4961425550700165,-0.04212321064996552,2.4965,7.422647844565568,-0.5345659844947376,9.918790399635585,-0.5766891951447031,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.8409090909090909,0.0
1.0,2.0,4.643,4.645,0.002,-1.066,-1.066,0.0,-1.066,-2.443,2.443,6.0,6.5,-0.5,12.0,13.0,-1.0,5.5,5.5,0.0,11.0,11.0,5.5,11.0,5.5,11.0,0.0,0.0,-0.486,-0.972,0.486,0.972,0.2115,0.423,8.75,17.5,5.74,11.48,0.0,-0.3917538293541812,-0.3921584908055465,-0.39195616007986384,0.3921584908055465,-0.00040466145136530685,0.0,0.08,left,high,-0.5771542985563878,0.5771542985563878,0.1494378607283749,left,moderate,straight,0.024995673201905152,-0.0004651034116847223,0.025,9.918790399635585,-0.5766891951447031,9.94378607283749,-0.5771542985563878,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.5,0.5,62.5,0.0
1.0,5.0,5.23,5.674,0.444,-0.452,-0.764,-0.312,-0.6132,-0.3726,0.3912040388339568,1.8,1.8,0.0,5.0,5.0,0.0,4.4,4.4,0.0,8.0,8.0,4.4,8.0,4.4,8.0,0.0,0.0,-0.09259999999999999,-0.304,0.09259999999999999,0.304,0.0294,0.094,7.248,12.72,4.389799999999999,7.732,0.001090643515409332,-0.3921584908055465,-0.39725829157695397,-0.3951981804055977,0.39725829157695397,-0.005099800771407481,0.0,0.08,left,high,-0.5836782580265806,0.5836782580265806,0.1553274992055697,left,moderate,straight,0.5889638477194794,-0.00652395947019279,0.589,9.94378607283749,-0.5771542985563878,10.53274992055697,-0.5836782580265806,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.2027027027027027,0.0
1.0,4.0,5.88,6.295,0.415,-0.914,-1.233,-0.31900000000000006,-1.11475,-0.69725,0.7035298501129856,5.75,5.75,0.0,9.0,9.0,0.0,7.0,7.0,0.0,10.0,10.0,7.0,10.0,7.0,10.0,0.0,0.0,-0.46075,-0.826,0.46075,0.826,0.13425,0.239,11.23,16.16,6.86475,9.903,0.0007072945224730713,-0.41398613178182775,-0.45022851699785293,-0.4230822421417888,0.45022851699785293,-0.036242385216025186,0.0,0.08,left,high,-0.6245091451944058,0.6245091451944058,0.17430310673562052,left,moderate,straight,1.8975607530050815,-0.04083088716782527,1.8979999999999997,10.53274992055697,-0.5836782580265806,12.430310673562051,-0.6245091451944058,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.5542168674698795,0.0
