idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
31,1,31,36867.0,5.641,-1.347,-1.3469999999999995,-1.415,12.0,13.0,-1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.112,1.112,0.351,17.5,11.687,58.593957869290975,-0.12105737613943615,58.625,2.6117780681088356,-0.06141313333219318,2.6125,-0.0015699612410283914,58.59245294631905,0.5403920252569011,0.4370485212786913,0.4370485212786913,balanced
32,1,32,37072.0,5.846,-1.817,-1.8169999999999995,-1.722,13.0,12.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.348,1.348,0.4,17.5,11.731,61.15516943560549,-0.20230737661181877,61.1875,2.5612115663145123,-0.08125000047238262,2.5625,-0.0032011892621944776,61.1543222256591,0.5640198759218046,0.3801974388464607,0.3801974388464607,balanced
33,1,33,37276.0,6.05,-1.717,-1.7169999999999996,-0.947,13.0,12.0,1.0,13.0,11.0,13.0,11.0,2.0,12.0,12.0,1.0,-1.818,1.818,0.529,17.5,11.772,63.704024521228625,-0.2787125629087042,63.7375,2.5488550856231385,-0.07640518629688545,2.55,0.0006844428439193445,63.70378943855836,0.5875333436335408,0.3280732568225098,0.3280732568225098,balanced
34,1,34,37481.0,6.255,-1.298,-1.2979999999999996,0.103,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.717,1.717,0.467,17.0,11.516,66.36834068396342,-0.33908130473825654,66.4025,2.664316162734805,-0.060368741829552305,2.665,0.0027440636269629418,66.36855974573746,0.612110239645392,0.2930845446910248,0.2930845446910248,balanced
35,1,35,37645.0,6.419,-1.019,-1.0189999999999995,0.658,12.0,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.298,1.298,0.315,18.0,12.15,68.33602945016418,-0.37408015282409807,68.3705,1.9676887662007587,-0.034998848085841514,1.968,0.0024743234822480597,68.33649261209113,0.6302602772994358,0.2768292832364959,0.2768292832364959,balanced
36,1,36,37877.0,6.651,-1.121,-1.1209999999999996,0.274,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.02,1.02,0.221,17.0,11.597,71.35145221411166,-0.433084853207033,71.38650000000001,3.0154227639474898,-0.05900470038293495,3.016,-0.0005902638716956944,71.35234060100989,0.6580751258105894,0.2465487988498728,0.2465487988498728,balanced
37,1,37,38086.0,6.86,-1.088,-1.0879999999999996,0.233,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.122,1.122,0.265,17.0,11.64,74.06796236861646,-0.4846753607863361,74.10350000000001,2.716510154504803,-0.05159050757930309,2.717,0.0002119833099588245,74.06921892067264,0.6831326085359538,0.22083506426234614,0.22083506426234614,balanced
38,1,38,38291.0,7.065,-1.23,-1.2299999999999995,-0.09,12.0,13.0,-1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.089,1.089,0.26,17.5,11.983,76.62987191993452,-0.5396817319205637,76.66600000000001,2.561909551318048,-0.055006371134227586,2.5625,-0.0009671678196417357,76.63153618593869,0.7067645909278915,0.19023306890974082,0.19023306890974082,balanced
39,1,39,38495.0,7.269,-1.452,-1.4519999999999995,-0.44,12.0,13.0,-1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.23,1.23,0.31,17.5,12.024,79.17905312544798,-0.6042973759775446,79.21600000000001,2.5491812055134684,-0.06461564405698099,2.55,-0.0015194631135009443,79.18121720996182,0.7302800305971143,0.1499010005730246,0.1499010005730246,balanced
40,1,40,38700.0,7.474,-1.809,-1.8089999999999995,-0.895,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.453,1.453,0.382,17.0,11.768,81.84272492687613,-0.6884254585450715,81.88100000000001,2.663671801428155,-0.08412808256752694,2.665,-0.0023380207991068524,81.84556948992896,0.7548530711879972,0.09114788802733255,0.09114788802733255,balanced
41,1,41,38864.0,7.638,-2.033,-2.0329999999999995,-1.06,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.809,1.809,0.491,17.0,11.8,83.9733829620539,-0.7640583689240279,84.01300000000002,2.130658035177773,-0.07563291037895639,2.132,-0.001833741803221057,83.97685126709347,0.7745096586500417,0.03581267024903116,0.03581267024903116,balanced
42,1,42,39096.0,7.87,-1.925,-1.9249999999999996,-0.526,13.0,13.0,0.0,13.0,11.0,13.0,11.0,2.0,12.0,12.0,1.0,-2.033,2.033,0.554,17.0,11.846,86.98768089489772,-0.8653696321353113,87.02900000000002,3.0142979328438213,-0.10131126321128338,3.016,0.0006249852759130863,86.99197744085977,0.8023178499360327,-0.03678317170723179,0.03678317170723179,balanced
43,1,43,39306.0,8.08,-1.691,-1.6909999999999996,0.05,13.0,12.0,1.0,13.0,11.0,13.0,11.0,2.0,12.0,12.0,1.0,-1.926,1.926,0.503,17.5,12.19,89.61153772774281,-0.9428313693485609,89.65400000000002,2.6238568328450973,-0.07746173721324966,2.625,0.0015558363617778044,89.61645306221997,0.8265231123025625,-0.08924947409219026,0.08924947409219026,balanced
44,1,44,39510.0,8.284,-1.096,-1.0959999999999996,1.049,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.691,1.691,0.419,17.0,11.933,92.26305254412924,-0.9935578760614603,92.30600000000003,2.651514816386419,-0.050726506712899355,2.6519999999999997,0.003915802808961637,92.26833076262375,0.8509811011593823,-0.11471831979010193,0.11471831979010193,balanced
45,1,45,39714.0,8.488,-0.854,-0.8539999999999995,1.097,14.0,13.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.096,1.096,0.226,16.5,11.674,95.01674663222566,-1.0346050340968307,95.06000000000003,2.7536940880964282,-0.04104715803537038,2.754,0.0015336589650785323,95.02229090497751,0.876380585631671,-0.12953501061037184,0.12953501061037184,balanced
46,1,46,39919.0,8.693,-0.444,-0.44399999999999956,1.413,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.854,0.854,0.166,17.0,12.014,97.68166661458909,-1.0552566103110248,97.72500000000004,2.6649199823634238,-0.020651576214194115,2.665,0.0026851219261451223,97.68728670316571,0.9009595613233607,-0.12480260749484354,0.12480260749484354,balanced
47,1,47,40084.0,8.858,-0.294,-0.29399999999999954,1.236,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.444,0.444,0.052,17.0,12.049,99.82663837582119,-1.0662631318726055,99.87000000000003,2.1449717612320947,-0.011006521561580735,2.145,0.0012205099664296015,99.83226599848969,0.9207424795533965,-0.11537803156282174,0.11537803156282174,balanced
48,1,48,40316.0,9.09,-0.145,-0.14499999999999955,1.028,13.0,12.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.294,0.294,0.025,17.5,12.397,102.72662908918333,-1.073602233543257,102.77000000000004,2.899990713362143,-0.007339101670651476,2.9000000000000004,0.0008967381329212242,102.73219506451446,0.9474882200419575,-0.09509473733535856,0.09509473733535856,balanced
49,1,49,40525.0,9.299,0.119,0.11900000000000047,1.11,13.0,14.0,-1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.146,0.146,-0.0,16.5,11.839,105.54812300365118,-1.067742146439799,105.59150000000004,2.821493914467855,0.00586008710345806,2.8215,0.0016330566100531741,105.55350517178483,0.9735088661504661,-0.06236052565902564,0.06236052565902564,balanced
50,1,50,40746.0,9.52,0.698,0.6980000000000004,1.639,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.118,-0.118,-0.067,17.0,12.183,108.42090981413716,-1.0327429821958924,108.46450000000004,2.8727868104859833,0.03499916424390649,2.873,0.00351738822452042,108.42582830208188,1.0000000000000002,0.0,0.0,balanced
