idx,x,y
0,0.0,0.0
1,0.012991285739595338,-0.00047591473205482087
2,5.613934829508583,-0.3445161296960827
3,5.613934829508583,-0.3445161296960827
4,5.626885971713527,-0.34564214727468334
5,11.064370526520982,-0.7697620786978523
6,15.425660186740153,-1.1029714718207753
7,18.79428576985581,-1.3103037673723648
8,24.477513334883632,-1.3659517152944172
9,30.58130798794788,-1.4587476377494295
10,36.26267438926651,-1.6144655364247744
11,42.13927278438678,-1.8144437914171703
12,45.10555513015335,-1.9154044035071904
13,47.51978997890027,-2.020010068248264
14,53.51664353403228,-2.2915914341417642
15,59.40327134119442,-2.58629307978618
16,65.49941091123767,-2.905671527012722
17,71.36798140809461,-3.272114323940699
18,77.24900280141638,-3.6630406229941133
19,82.91681536317978,-4.085027607055229
20,88.59275307662263,-4.378120293960106
21,94.27363545765922,-4.5505952858517915
22,99.9562135482297,-4.652959803964116
23,105.8502129871625,-4.655531546535325
24,111.51981013651782,-4.723119740933098
25,117.41324988612047,-4.804384233815986
26,122.63710248480348,-4.886629460016635
27,127.52369268776131,-4.949916017487015
