idx,x,y
0,0.0,0.0
1,0.048,0.0
2,0.048,0.0
3,0.07396617315262902,0.0013258400384993613
4,9.42328958921084,0.6082135248250653
5,9.42328958921084,0.6082135248250653
6,9.449172571807818,0.6106775077561303
7,19.981297557061104,1.3349649472464415
8,25.553603687830442,1.7038072373793112
9,36.66831989482658,1.1207260784166264
10,42.46257760774982,0.7933275350027222
11,53.78054348170237,0.27126577999123336
12,59.57869949802106,0.02226967474589664
13,70.39539008149329,0.9214475333607985
14,76.00404533694095,1.3876773324291913
15,81.31816886157155,1.9706071437852386
16,92.23814284386532,2.5436631846986053
17,100.67139513702072,2.9387100300081195
18,107.39139454747637,2.9415248969434202
19,118.80050292393162,1.235200761763131
20,124.97082871379973,0.2953061416655546
21,136.42681816199587,0.1431392503294427
22,148.07816559525463,1.3722686127216688
23,157.07628795322688,2.3989069526253415
24,169.9832988768818,3.8649113921318685
25,182.50697743068844,4.75119604218726
26,193.72963380584113,4.3738038254619935
27,204.4837607783044,7.163221875905103
28,215.81808289894454,12.58885530118991
29,223.3424683613611,16.06608759325413
30,228.9318014303975,18.55882822223585
31,232.5432458015662,27.984660045154925
32,233.97845491106074,33.268200507006604
