idx,x,y
0,0.0,0.0
1,0.025,0.0
2,9.692618139653106,0.6582245102168461
3,9.692618139653106,0.6582245102168461
4,9.719605096536615,0.659063651544457
5,9.719605096536615,0.659063651544457
6,9.747067709573516,0.6576301644725184
7,17.533785697150027,0.15381275513418446
8,28.466027715987536,-0.3640334494126417
9,34.07137122303495,-2.7829483234835264
10,40.4460103981707,-5.655584636493691
11,50.17876813566104,-2.9381498491764306
12,59.62114534472936,0.6985457514571003
13,70.93410316345798,-1.629433069680878
14,76.17039471489893,-2.706914757835274
15,80.02674475047887,-5.347907071925311
16,89.76836251926775,-4.630476067008065
17,100.595778742005,-2.398866123580146
18,112.07525901533188,-6.792327731958982
19,122.08427494435878,-11.486220054167266
