HB tick=251054 exp_id=192 t_ms=47291 run=1 spd=1 ts=20.000 as=0.STAT tick=292025 run=0 spd=1 ts=0.000000 as=0.000000 ta=0.0000000000 pwm=0 pc=0 hd=0 y=25.736244 p=-0.705770 r=5.467462 yr=0.000570 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1464 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.100000 ski=0.005000 skd=0.000000 akp=0.750000 aki=0.000000 akd=0.450000 ok=1110 fail=0 vofa=firewater rx=171 txdrop=0
STAT tick=295691 run=0 spd=1 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=9.645981 p=-12.681827 r=5.803881 yr=-30.680290 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1483 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.100000 ski=0.005000 skd=0.000000 akp=0.750000 aki=0.000000 akd=0.450000 ok=1110 fail=0 vofa=firewater rx=177 txdrop=0
STAT tick=299405 run=0 spd=1 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.383530 p=-3.427197 r=-5.104370 yr=-10.104586 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1502 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.100000 ski=0.005000 skd=0.000000 akp=0.750000 aki=0.000000 akd=0.450000 ok=1110 fail=0 vofa=firewater rx=183 txdrop=0
OK STOP
OK CAL
OK CAL
OK SPD
OK SKP
OK SKI
OK SKD
OK AKP
OK AKI
OK AKD
STAT tick=310684 run=0 spd=1 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-6.272705 p=-0.931839 r=5.309279 yr=0.000870 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1561 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.100000 ski=0.005000 skd=0.000000 akp=3.000000 aki=0.000000 akd=0.450000 ok=1110 fail=0 vofa=firewater rx=269 txdrop=0
EXP_START id=193 ms=60000
OK EXP_START
OK CAL
TRACE RUN_STEP=ENTER
TRACE RUN_STEP=READ_IMU
TRACE RUN_STEP=IMU_OK
TRACE RUN_STEP=ENABLE
TRACE RUN_STEP=DONE
OK RUN
CFG exp_id=193 ms=60000 spd=1 skp=0.100000 ski=0.005000 skd=0.000000 akp=3.000000 aki=0.000000 akd=0.450000 pmax=60 raw=0 vofa=firewater
HB tick=311559 exp_id=193 t_ms=110 run=1 spd=1 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.000 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1110 fail=0 vofa=firewater rx=288 txdrop=0
OK EXP_STREAM
HB tick=311760 exp_id=193 t_ms=311 run=1 spd=1 ts=20.000 as=10.500 ta=0.000 aa=0.000 se=9.500 so=0.964 ae=0.000 ao=0.000 pwm=12 pc=1 hd=0 y=-0.001 yr=-0.001 L=1 R=1 OL=12 OR=12 el=10 er=11 ed=-1 dl=10 dr=11 cl=0 cr=0 ok=1111 fail=0 vofa=firewater rx=302 txdrop=0
HB tick=311921 exp_id=193 t_ms=472 run=1 spd=1 ts=20.000 as=13.000 ta=0.000 aa=-0.001 se=7.000 so=0.720 ae=0.001 ao=0.002 pwm=12 pc=1 hd=0 y=-1.281 yr=-2.783 L=1 R=1 OL=12 OR=12 el=12 er=14 ed=-2 dl=12 dr=14 cl=0 cr=0 ok=1112 fail=0 vofa=firewater rx=302 txdrop=0
HB tick=312175 exp_id=193 t_ms=726 run=1 spd=1 ts=20.000 as=13.000 ta=0.000 aa=-1.281 se=7.000 so=0.729 ae=1.281 ao=4.805 pwm=12 pc=1 hd=1 y=-4.890 yr=-6.783 L=2 R=0 OL=13 OR=11 el=13 er=13 ed=0 dl=13 dr=13 cl=0 cr=0 ok=1113 fail=0 vofa=firewater rx=302 txdrop=0
HB tick=312332 exp_id=193 t_ms=883 run=1 spd=1 ts=20.000 as=13.500 ta=0.000 aa=-4.890 se=6.500 so=0.684 ae=4.890 ao=7.000 pwm=12 pc=1 hd=1 y=-5.077 yr=-4.829 L=2 R=0 OL=13 OR=11 el=13 er=14 ed=-1 dl=13 dr=14 cl=0 cr=0 ok=1114 fail=0 vofa=firewater rx=302 txdrop=0
HB tick=312565 exp_id=193 t_ms=1116 run=1 spd=1 ts=20.000 as=13.000 ta=0.000 aa=-5.077 se=7.000 so=0.742 ae=5.077 ao=7.000 pwm=12 pc=1 hd=1 y=-5.565 yr=-3.868 L=2 R=0 OL=13 OR=11 el=13 er=13 ed=0 dl=13 dr=13 cl=0 cr=0 ok=1115 fail=0 vofa=firewater rx=302 txdrop=0
HB tick=312786 exp_id=193 t_ms=1337 run=1 spd=1 ts=20.000 as=13.500 ta=0.000 aa=-5.565 se=6.500 so=0.699 ae=5.565 ao=7.000 pwm=12 pc=1 hd=1 y=-6.119 yr=-3.392 L=2 R=0 OL=13 OR=11 el=14 er=13 ed=1 dl=14 dr=13 cl=0 cr=0 ok=1116 fail=0 vofa=firewater rx=302 txdrop=0
OK EXP_STREAM
HB tick=313002 exp_id=193 t_ms=1553 run=1 spd=1 ts=20.000 as=13.000 ta=0.000 aa=-6.119 se=7.000 so=0.757 ae=6.119 ao=7.000 pwm=12 pc=1 hd=1 y=-5.172 yr=-0.671 L=2 R=0 OL=13 OR=11 el=14 er=12 ed=2 dl=14 dr=12 cl=0 cr=0 ok=1117 fail=0 vofa=firewater rx=316 txdrop=0
HB tick=313220 exp_id=193 t_ms=1771 run=1 spd=1 ts=20.000 as=13.500 ta=0.000 aa=-5.172 se=6.500 so=0.714 ae=5.172 ao=7.000 pwm=12 pc=1 hd=1 y=-3.815 yr=1.753 L=2 R=0 OL=13 OR=11 el=14 er=13 ed=1 dl=14 dr=13 cl=0 cr=0 ok=1118 fail=0 vofa=firewater rx=316 txdrop=0
