seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,5.0,0.0,0.427,0.427,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.0,0.8,14.0,13.0,1.0,7.2,7.2,0.0,12.0,12.0,2.793,0.0,2.793,0.0,0.0,2.793,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.8665105386416861,0.0
1.0,4.0,0.64,1.065,0.425,0.0,0.0,0.0,0.0,0.0,0.0,10.5,9.25,1.25,14.0,13.0,1.0,9.0,9.0,0.0,12.0,12.0,2.8884999999999996,0.0,2.8884999999999996,2.793,0.0,5.6815,0.0,barely_moving,left_faster,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9294117647058824,0.0
1.0,3.0,1.277,1.7,0.423,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,13.0,0.6666666666666666,14.0,13.0,1.0,12.0,12.0,0.0,12.0,12.0,5.6045,0.0,5.6045,5.6815,0.0,11.286,0.0,barely_moving,balanced,straight,0.0,4.5,0.16813499999999998,hesitating_straight,1.0,1.0,0.9456264775413712,0.0
1.0,3.0,1.912,2.335,0.423,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,13.333333333333334,0.3333333333333333,14.0,13.0,1.0,12.0,12.0,0.0,12.0,12.0,5.7105,0.0,5.7105,11.286,0.0,16.996499999999997,0.0,barely_moving,balanced,straight,0.0,4.5,0.171315,hesitating_straight,1.0,1.0,0.9574468085106383,0.0
1.0,3.0,2.547,2.97,0.423,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0,13.0,13.0,0.0,12.0,12.0,0.0,12.0,12.0,5.6045,0.0,5.6045,16.996499999999997,0.0,22.601,0.0,barely_moving,balanced,straight,0.0,4.5,0.16813499999999998,hesitating_straight,1.0,1.0,0.9574468085106383,0.0
1.0,4.0,3.181,3.607,0.426,0.0,0.0,0.0,0.0,0.0,0.0,13.75,13.5,0.25,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.858,0.0,5.858,22.601,0.0,28.459,0.0,barely_moving,balanced,straight,0.0,4.5,0.17574,hesitating_straight,1.0,1.0,1.279342723004695,0.0
1.0,3.0,3.82,4.243,0.423,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0,15.0,13.0,2.0,12.0,12.0,0.0,12.0,12.0,5.709999999999999,0.0,5.709999999999999,28.459,0.0,34.169,0.0,barely_moving,balanced,straight,0.0,4.5,0.17129999999999998,hesitating_straight,1.0,1.0,0.9574468085106383,0.0
1.0,3.0,4.455,4.878,0.423,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,13.0,0.6666666666666666,13.0,13.0,0.0,12.0,12.0,0.0,12.0,12.0,5.605,0.0,5.605,34.169,0.0,39.774,0.0,barely_moving,balanced,straight,0.0,4.5,0.16815000000000002,hesitating_straight,1.0,1.0,0.9456264775413712,0.0
1.0,3.0,5.09,5.513,0.423,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,13.666666666666666,1.0,15.0,14.0,1.0,12.0,12.0,0.0,12.0,12.0,5.922499999999999,0.0,5.922499999999999,39.774,0.0,45.6965,0.0,barely_moving,balanced,straight,0.0,4.5,0.17767499999999997,hesitating_straight,1.0,1.0,1.004728132387707,0.0
1.0,3.0,5.724,6.147,0.423,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0,14.0,13.0,1.0,12.0,12.0,0.0,12.0,12.0,5.7105,0.0,5.7105,45.6965,0.0,51.407,0.0,barely_moving,balanced,straight,0.0,4.5,0.171315,hesitating_straight,1.0,1.0,0.9574468085106383,0.0
1.0,3.0,6.359,6.782,0.423,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.333333333333334,0.6666666666666666,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.816,0.0,5.816,51.407,0.0,57.223,0.0,barely_moving,balanced,straight,0.0,4.5,0.17448,hesitating_straight,1.0,1.0,0.9692671394799055,0.0
1.0,3.0,6.994,7.417,0.423,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,10.666666666666666,3.6666666666666665,15.0,5.0,10.0,12.333333333333334,12.333333333333334,0.0,13.0,13.0,5.074,0.0,5.074,57.223,0.0,62.297,0.0,barely_moving,left_faster,straight,0.0,4.5,0.15222,hesitating_straight,1.0,1.0,0.8865248226950355,0.0
1.0,3.0,7.628,8.052,0.424,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.333333333333334,7.666666666666667,16.0,10.0,6.0,12.333333333333334,12.333333333333334,0.0,12.0,12.0,5.406,0.0,5.406,62.297,0.0,67.703,0.0,barely_moving,left_faster,straight,0.0,4.5,0.16218,hesitating_straight,1.0,1.0,0.8608490566037736,0.0
1.0,3.0,8.263,8.686,0.423,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,10.666666666666666,4.666666666666667,16.0,11.0,5.0,12.0,12.0,0.0,12.0,12.0,5.4985,0.0,5.4985,67.703,0.0,73.20150000000001,0.0,barely_moving,left_faster,straight,0.0,4.5,0.164955,hesitating_straight,1.0,1.0,0.921985815602837,0.0
1.0,3.0,8.898,9.321,0.423,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,12.0,2.6666666666666665,15.0,12.0,3.0,12.0,12.0,0.0,12.0,12.0,5.7105,0.0,5.7105,73.20150000000001,0.0,78.912,0.0,barely_moving,left_faster,straight,0.0,4.5,0.171315,hesitating_straight,1.0,1.0,0.9456264775413712,0.0
1.0,3.0,9.532,9.956,0.424,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,11.333333333333334,2.3333333333333335,12.0,8.0,4.0,12.333333333333334,12.333333333333334,0.0,13.0,13.0,5.194,0.0,5.194,78.912,0.0,84.10600000000001,0.0,barely_moving,left_faster,straight,0.0,4.5,0.15582000000000001,hesitating_straight,1.0,1.0,0.8844339622641509,0.0
