tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
11566,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,0.019136,-0.000451,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=11566 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.019136 p=-0.614667 r=5.962078 yr=-0.000451 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=43 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=43 fail=0 rx=6 txdrop=0
17548,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=17548 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
17747,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=17747 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,42,15000!"
18340,42,294.0,1,18.0,1.8,0.974,0.974,0.5,0.004,0.0,0.225,0.5,0.428,12.494,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.974,0.974,26.048,25.976,63,83,-20,20.0,0.0,0.024,26.0,25.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=18340 exp_id=42 t_ms=294 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.974 rt=0.974 la=0.000 ra=0.000 lse=0.974 rse=0.974 lso=26.048 rso=25.976 lc=63 rc=83 cd=-20 cde=20.000 cdo=0.024 lp=0.225 lpr=0.500 y=0.428 yr=12.494 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=152 txdrop=0
18644,42,598.0,1,18.0,1.8,1.33,1.33,0.5,0.004,0.0,0.225,0.5,3.216,37.821,0.25,0.0,0.25,1,0,0,0,0.25,0.0,1.08,1.33,25.97,26.119,809,784,25,-25.0,0.0,-0.03,25.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=18644 exp_id=42 t_ms=598 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.330 rt=1.330 la=0.250 ra=0.000 lse=1.080 rse=1.330 lso=25.970 rso=26.119 lc=809 rc=784 cd=25 cde=-25.000 cdo=-0.030 lp=0.225 lpr=0.500 y=3.216 yr=37.821 el=0.250 er=0.000 ed=0.250 dl=1 dr=0 cl=0 cr=0 L=25 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
18940,42,894.0,1,18.0,1.8,1.676,1.676,0.5,0.004,0.0,0.225,0.5,2.661,-13.377,0.25,0.0,0.25,0,0,0,0,0.25,0.0,1.426,1.676,22.002,21.998,1672,1674,-2,2.0,0.0,0.002,22.0,21.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=18940 exp_id=42 t_ms=894 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.676 rt=1.676 la=0.250 ra=0.000 lse=1.426 rse=1.676 lso=22.002 rso=21.998 lc=1672 rc=1674 cd=-2 cde=2.000 cdo=0.002 lp=0.225 lpr=0.500 y=2.661 yr=-13.377 el=0.250 er=0.000 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=22 R=21 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
19243,42,1197.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.225,0.5,0.619,-19.632,0.25,0.0,0.25,0,0,0,0,0.25,0.0,1.55,1.8,24.921,20.907,2429,2455,-26,26.0,0.0,0.031,24.0,20.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=19243 exp_id=42 t_ms=1197 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.000 lse=1.550 rse=1.800 lso=24.921 rso=20.907 lc=2429 rc=2455 cd=-26 cde=26.000 cdo=0.031 lp=0.225 lpr=0.500 y=0.619 yr=-19.632 el=0.250 er=0.000 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=24 R=20 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
19540,42,1494.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.225,0.5,2.154,26.535,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,1.8,1.55,27.998,25.66,3198,3176,22,-22.0,0.0,-0.026,27.0,25.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=19540 exp_id=42 t_ms=1494 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=27.998 rso=25.660 lc=3198 rc=3176 cd=22 cde=-22.000 cdo=-0.026 lp=0.225 lpr=0.500 y=2.154 yr=26.535 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=27 R=25 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
19843,42,1797.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.225,0.5,5.735,43.862,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,25.992,26.772,4053,3975,78,-78.0,0.0,-0.094,25.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=19843 exp_id=42 t_ms=1797 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=25.992 rso=26.772 lc=4053 rc=3975 cd=78 cde=-78.000 cdo=-0.094 lp=0.225 lpr=0.500 y=5.735 yr=43.862 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=25 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
20140,42,2094.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-0.9,-1.5,6.843,10.15,0.25,0.0,0.25,0,1,0,0,0.25,0.0,1.55,1.8,17.909,26.091,4917,4841,76,-76.0,0.0,-0.091,17.0,26.0,0.0,0.0,0.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=20140 exp_id=42 t_ms=2094 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.000 lse=1.550 rse=1.800 lso=17.909 rso=26.091 lc=4917 rc=4841 cd=76 cde=-76.000 cdo=-0.091 lp=-0.900 lpr=-1.500 y=6.843 yr=10.150 el=0.250 er=0.000 ed=0.250 dl=0 dr=1 cl=0 cr=0 L=17 R=26 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
