tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
168831,5.394,1,0.25,0.25,0.0,17516,17695,-179,-7.879,2.5,right_bias,0.07575,0.9365,0.9329096396375943,-0.024223400614330468,0.2796875
169128,5.691,1,0.25,0.0,0.25,18542,18700,-158,-7.836,0.0,line_missing,0.037125,0.973625,0.9696879802093138,-0.029284950751453723,0.2796875
169431,5.994,1,0.0,0.0,0.0,19579,19733,-154,-6.804,0.0,line_missing,0.0,0.973625,0.9696879802093138,-0.029284950751453723,0.2796875
169728,6.29,1,0.25,0.0,0.25,20704,20832,-128,-6.032,0.0,line_missing,0.037125,1.01075,1.0066074324699,-0.03318619026964611,0.2796875
170031,6.594,1,0.25,0.25,0.0,21798,21951,-153,-6.69,-0.5,left_bias,0.07575,1.0865,1.0818416505151143,-0.042010867891244266,0.24181249999999999
170327,6.89,1,0.0,0.25,-0.25,22795,22927,-132,-6.61,0.0,line_missing,0.037,1.1235,1.118595700050793,-0.04626995731609579,0.24181249999999999
170631,7.194,1,0.25,0.25,0.0,23792,23867,-75,-3.398,0.0,line_missing,0.076,1.1995,1.1944620842606846,-0.050774593474221696,0.24181249999999999
170927,7.49,1,0.0,0.0,0.0,24783,24777,6,0.302,-0.5,left_bias,0.0,1.1995,1.1944620842606846,-0.050774593474221696,0.24181249999999999
171231,7.794,1,0.25,0.25,0.0,25585,25619,-34,-0.304,0.0,line_missing,0.076,1.2755,1.2704610145053024,-0.051177832452630995,0.24181249999999999
171527,8.09,1,0.25,0.25,0.0,26500,26576,-76,-3.437,0.0,line_missing,0.074,1.3495000000000001,1.344327912288742,-0.05561420618022632,0.24181249999999999
171830,8.393,1,0.25,0.25,0.0,27486,27597,-111,-5.498,0.0,line_missing,0.07575,1.4252500000000001,1.4197294277019479,-0.06287188992864555,0.24181249999999999
172127,8.69,1,0.25,0.25,0.0,28524,28651,-127,-7.105,0.0,line_missing,0.07425,1.4995,1.4934092729293156,-0.07205572939104633,0.24181249999999999
172430,8.993,1,0.25,0.0,0.25,29588,29741,-153,-8.877,0.0,line_missing,0.037875,1.5373750000000002,1.5308306020469995,-0.07790036385916972,0.24181249999999999
172726,9.289,1,0.25,0.25,0.0,30670,30866,-196,-11.125,0.0,line_missing,0.074,1.6113750000000002,1.603440036007058,-0.0921786725825411,0.24181249999999999
173029,9.592,1,0.25,0.0,0.25,31710,31937,-227,-12.973,0.0,line_missing,0.037875,1.6492500000000003,1.6403483130784506,-0.10068130209471596,0.24181249999999999
173326,9.889,1,0.25,0.0,0.25,32753,33014,-261,-15.458,0.0,line_missing,0.037125,1.6863750000000004,1.676130356679024,-0.11057629985957987,0.24181249999999999
173629,10.192,1,0.25,0.25,0.0,33781,34100,-319,-18.496,0.0,line_missing,0.07575,1.7621250000000004,1.7479675514031623,-0.13460711245853796,0.24181249999999999
173926,10.489,1,0.25,0.25,0.0,34854,35105,-251,-17.09,-2.5,left_bias,0.07425,1.8363750000000003,1.8189389921600883,-0.15642722008627774,0.0561875
174229,10.792,1,0.25,0.25,0.0,35911,36046,-135,-8.379,0.0,line_missing,0.07575,1.9121250000000003,1.893880422172191,-0.16746554277322187,0.0561875
174525,11.088,1,0.25,0.25,0.0,36975,37001,-26,-1.298,0.0,line_missing,0.074,1.9861250000000004,1.967861433820362,-0.16914182303415504,0.0561875
174829,11.392,1,0.25,0.0,0.25,38010,37960,50,4.429,0.0,line_missing,0.038,2.024125,2.005747957974309,-0.16620732349719983,0.0561875
175125,11.688,1,0.25,0.25,0.0,39047,39014,33,5.019,0.0,line_missing,0.074,2.098125,2.0794642228363753,-0.15973335293921176,0.0561875
175429,11.992,1,0.25,0.5,-0.25,40102,40111,-9,2.015,0.0,line_missing,0.11399999999999999,2.212125,2.1933937316322023,-0.1557249835024477,0.0561875
175725,12.288,1,0.25,0.0,0.25,41143,41132,11,1.849,0.0,line_missing,0.037,2.249125,2.2303744669169094,-0.15453115863990272,0.0561875
176028,12.591,1,0.25,0.25,0.0,42195,42227,-32,1.266,0.0,line_missing,0.07575,2.324875,2.3061059760565685,-0.15285753280664133,0.0561875
176325,12.887,1,0.25,0.0,0.25,43223,43264,-41,-1.247,0.0,line_missing,0.037125,2.362,2.3432221836661244,-0.15366546701457187,0.0561875
176628,13.191,1,0.0,0.25,-0.25,44155,44130,25,1.617,0.0,line_missing,0.037875,2.399875,2.3810821013306995,-0.15259670163733516,0.0561875
176924,13.487,1,0.25,0.25,0.0,45165,45089,76,4.989,0.0,line_missing,0.074,2.473875,2.4548017458508022,-0.14616132971104479,0.0561875
177227,13.79,1,0.25,0.25,0.0,46021,46003,18,3.55,0.0,line_missing,0.07575,2.5496250000000003,2.530406392468365,-0.1414709235630152,0.0561875
177524,14.087,1,0.0,0.0,0.0,46804,46927,-123,-3.073,0.0,line_missing,0.0,2.5496250000000003,2.530406392468365,-0.1414709235630152,0.0561875
177827,14.39,1,0.25,0.0,0.25,47761,48004,-243,-12.637,0.0,line_missing,0.037875,2.5875000000000004,2.567363896640033,-0.14975696667182967,0.0561875
178123,14.686,1,0.0,0.25,-0.25,48770,49062,-292,-17.619,0.0,line_missing,0.037,2.6245000000000003,2.602628239432124,-0.16095634734407752,0.0561875
178427,14.99,1,0.0,0.25,-0.25,49836,50058,-222,-13.883,0.0,line_missing,0.038,2.6625,2.6395181726379944,-0.170074067896191,0.0561875
