tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
38924,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=38924 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
39121,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=39121 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
39318,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=39318 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
39515,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=39515 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
39712,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=39712 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
39909,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=39909 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
40105,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=40105 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
40302,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=40302 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
40499,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=40499 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
40696,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=40696 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
40893,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=40893 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
41090,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=41090 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
41287,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=41287 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
41484,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=41484 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
41681,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=41681 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
41878,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=41878 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
42075,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=42075 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
42272,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=42272 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
42469,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=42469 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
42666,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=42666 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
42863,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=42863 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
43060,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=43060 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
43257,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=43257 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
43454,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=43454 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=162 txdrop=0
43651,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=43651 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=162 txdrop=0
43848,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=43848 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=162 txdrop=0
44045,8,0.0,0,18.0,0.5,0.004,0.0,3.5,3.5,-42.621,78.0,34.0,44.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=44045 exp_id=8 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=3.500 lpr=3.500 y=-42.621 el=78 er=34 ed=44 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=162 txdrop=0
