tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
11601,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,0.01035,-3.9e-05,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=11601 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.010350 p=-0.703787 r=5.199016 yr=-0.000039 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=44 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=44 fail=0 rx=6 txdrop=0
17424,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=17424 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
17623,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=17623 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,73,15000!"
18206,73,295.0,1,18.0,1.8,1.203,1.203,0.5,0.004,0.0,0.225,0.5,0.007,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.203,1.203,26.0,26.0,0,0,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=18206 exp_id=73 t_ms=295 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.203 rt=1.203 la=0.000 ra=0.000 lse=1.203 rse=1.203 lso=26.000 rso=26.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.225 lpr=0.500 y=0.007 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=152 txdrop=0
18503,73,592.0,1,18.0,1.8,1.784,1.784,0.5,0.004,0.0,0.225,0.5,-3.158,-67.112,0.167,0.167,0.0,0,0,0,0,0.167,0.167,1.618,1.618,26.221,25.973,593,610,-17,17.0,0.0,0.027,26.0,25.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=18503 exp_id=73 t_ms=592 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.784 rt=1.784 la=0.167 ra=0.167 lse=1.618 rse=1.618 lso=26.221 rso=25.973 lc=593 rc=610 cd=-17 cde=17.000 cdo=0.027 lp=0.225 lpr=0.500 y=-3.158 yr=-67.112 el=0.167 er=0.167 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=152 txdrop=0
18819,73,908.0,1,18.0,1.8,1.566,0.963,0.5,0.004,0.0,2.5,2.5,-11.297,-89.295,0.25,0.5,-0.25,1,0,0,0,0.25,0.5,1.316,0.463,20.0,9.326,1521,1655,-134,0.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=18819 exp_id=73 t_ms=908 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.566 rt=0.963 la=0.250 ra=0.500 lse=1.316 rse=0.463 lso=20.000 rso=9.326 lc=1521 rc=1655 cd=-134 cde=0.000 cdo=0.000 lp=2.500 lpr=2.500 y=-11.297 yr=-89.295 el=0.250 er=0.500 ed=-0.250 dl=1 dr=0 cl=0 cr=0 L=20 R=9 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=152 txdrop=0
19124,73,1213.0,1,18.0,1.8,1.878,1.722,0.5,0.004,0.0,0.9,1.5,-4.386,114.456,0.25,0.0,0.25,0,0,0,0,0.25,0.0,1.628,1.722,27.027,26.943,2278,2156,122,0.0,0.0,0.0,27.0,26.0,0.0,0.0,0.0,1,-1.5,left_bias,0,0,0,0,0,1,0,0,TRK tick=19124 exp_id=73 t_ms=1213 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.878 rt=1.722 la=0.250 ra=0.000 lse=1.628 rse=1.722 lso=27.027 rso=26.943 lc=2278 rc=2156 cd=122 cde=0.000 cdo=0.000 lp=0.900 lpr=1.500 y=-4.386 yr=114.456 el=0.250 er=0.000 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=27 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=152 txdrop=0
19440,73,1529.0,1,18.0,1.8,0.327,0.812,0.5,0.004,0.0,-2.5,-2.5,12.907,163.027,0.25,0.25,0.0,0,0,0,0,0.25,0.25,0.077,0.562,3.669,10.877,3304,2979,325,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,1,2.5,right_bias,0,1,0,0,0,0,0,0,TRK tick=19440 exp_id=73 t_ms=1529 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.327 rt=0.812 la=0.250 ra=0.250 lse=0.077 rse=0.562 lso=3.669 rso=10.877 lc=3304 rc=2979 cd=325 cde=0.000 cdo=0.000 lp=-2.500 lpr=-2.500 y=12.907 yr=163.027 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=3 R=10 s1=0 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
19745,73,1834.0,1,18.0,1.8,0.232,0.601,0.5,0.004,0.0,-3.5,-3.5,14.16,-64.048,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,0.232,0.351,4.363,7.673,3629,3448,181,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=19745 exp_id=73 t_ms=1834 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.232 rt=0.601 la=0.000 ra=0.250 lse=0.232 rse=0.351 lso=4.363 rso=7.673 lc=3629 rc=3448 cd=181 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=14.160 yr=-64.048 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=4 R=7 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
20043,73,2132.0,1,18.0,1.8,0.232,0.601,0.5,0.004,0.0,-2.5,-2.5,7.091,-106.607,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.232,0.601,4.005,9.909,3719,3630,89,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,1,2.5,right_bias,0,1,0,0,0,0,0,0,TRK tick=20043 exp_id=73 t_ms=2132 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.232 rt=0.601 la=0.000 ra=0.000 lse=0.232 rse=0.601 lso=4.005 rso=9.909 lc=3719 rc=3630 cd=89 cde=0.000 cdo=0.000 lp=-2.500 lpr=-2.500 y=7.091 yr=-106.607 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=4 R=9 s1=0 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
