-0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1HB tick=293403 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1112 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=293612 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1113 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=293897 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1114 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=294107 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1115 fail=0 vofa=firewater rx=0 txdrop=0
STAT tick=294305 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.006977 p=-0.104758 r=6.143615 yr=0.000433 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1116 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=1116 fail=0 rx=6 txdrop=0
HB tick=294395 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1116 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=294683 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1117 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=294893 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1118 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=295178 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1119 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=295387 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.007 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1120 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=295673 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.008 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1121 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=295882 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.008 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1122 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=296167 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.009 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1123 fail=0 vofa=firewater rx=6 txdrop=0
OK STOP
HB tick=296455 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.015 yr=0.008 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1124 fail=0 vofa=firewater rx=12 txdrop=0
HB tick=296722 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.015 yr=0.005 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1125 fail=0 vofa=firewater rx=12 txdrop=0
OK MODE
OK STOP
OK CAL
OK TS
OK SKP
OK SKI
OK SKD
OK AKP
OK AKI
OK AKD
OK PWM_MAX
STAT tick=300341 exp_id=0 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=119 txdrop=0
OK EXP_STREAM
TRK tick=300540 exp_id=0 t_ms=0 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=CMD #EXP=RUN,96,5000!
0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.000 lpr=0.000 y=0.000 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=133 txdrop=0
OK EXP_START
TRK tick=301133 exp_id=96 t_ms=306 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.129 rt=0.779 la=0.114 ra=0.000 lse=1.015 rse=0.779 lso=28.000 rso=24.000 lc=13 rc=0 cd=13 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.029 yr=1.027 el=0.114 er=0.000 ed=0.114 dl=2 dr=0 cl=0 cr=0 L=28 R=24 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=301436 exp_id=96 t_ms=609 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.575 rt=1.225 la=1.623 ra=1.392 lse=-0.048 rse=-0.167 lso=25.200 rso=19.600 lc=592 rc=473 cd=119 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=-0.137 yr=4.936 el=1.623 er=1.392 ed=0.232 dl=26 dr=23 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=301733 exp_id=96 t_ms=906 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.575 rt=1.225 la=1.585 ra=1.443 lse=-0.010 rse=-0.218 lso=25.200 rso=19.600 lc=1200 rc=1009 cd=191 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=3.432 yr=31.107 el=1.585 er=1.443 ed=0.142 dl=25 dr=24 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=302036 exp_id=96 t_ms=1209 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.575 rt=1.225 la=1.474 ra=1.355 lse=0.101 rse=-0.130 lso=25.200 rso=19.600 lc=1801 rc=1540 cd=261 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=3.911 yr=10.462 el=1.474 er=1.355 ed=0.119 dl=23 dr=22 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=302333 exp_id=96 t_ms=1506 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.575 rt=1.225 la=1.965 ra=1.672 lse=-0.390 rse=-0.447 lso=25.200 rso=19.600 lc=2462 rc=2135 cd=327 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=6.765 yr=41.282 el=1.965 er=1.672 ed=0.293 dl=33 dr=27 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=302636 exp_id=96 t_ms=1809 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.850 rt=1.800 la=2.043 ra=1.942 lse=-1.193 rse=-0.142 lso=13.600 rso=28.800 lc=3356 rc=2877 cd=479 cde=0.000 cdo=0.000 lp=-2.500 lpr=-2.500 y=15.044 yr=138.331 el=2.043 er=1.942 ed=0.101 dl=28 dr=31 cl=0 cr=0 L=13 R=28 s1=0 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=302933 exp_id=96 t_ms=2105 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.875 rt=1.800 la=1.176 ra=2.704 lse=-0.301 rse=-0.904 lso=14.000 rso=28.800 lc=3929 rc=3861 cd=68 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=11.352 yr=-78.360 el=1.176 er=2.704 ed=-1.528 dl=18 dr=43 cl=0 cr=0 L=13 R=28 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=303235 exp_id=96 t_ms=2408 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.875 rt=1.800 la=1.012 ra=2.338 lse=-0.137 rse=-0.538 lso=14.000 rso=28.800 lc=4345 rc=4850 cd=-505 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-16.348 yr=-152.113 el=1.012 er=2.338 ed=-1.326 dl=15 dr=34 cl=0 cr=0 L=13 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=303532 exp_id=96 t_ms=2705 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.875 rt=1.800 la=0.953 ra=2.135 lse=-0.078 rse=-0.335 lso=14.000 rso=28.800 lc=4732 rc=5721 cd=-989 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-56.584 yr=-163.074 el=0.953 er=2.135 ed=-1.182 dl=14 dr=31 cl=0 cr=0 L=13 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=303834 exp_id=96 t_ms=3007 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=5138 rc=6612 cd=-1474 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-78.167 yr=-165.045 el=0.000 er=0.000 ed=0.000 dl=15 dr=36 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=304032 exp_id=96 t_ms=3205 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=5138 rc=6612 cd=-1474 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-78.167 yr=-165.045 el=0.000 er=0.000 ed=0.000 dl=15 dr=36 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=304230 exp_id=96 t_ms=3403 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=5138 rc=6612 cd=-1474 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-78.167 yr=-165.045 el=0.000 er=0.000 ed=0.000 dl=15 dr=36 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=304428 exp_id=96 t_ms=3601 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=5138 rc=6612 cd=-1474 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-78.167 yr=-165.045 el=0.000 er=0.000 ed=0.000 dl=15 dr=36 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=304626 exp_id=96 t_ms=3799 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=5138 rc=6612 cd=-1474 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-78.167 yr=-165.045 el=0.000 er=0.000 ed=0.000 dl=15 dr=36 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
