pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=41 txch=2 txHB tick=23331 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.001 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=86 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=23607 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.001 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=87 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=23883 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.006 yr=0.009 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=88 fail=0 vofa=firewater rx=0 txdrop=0
STAT tick=24081 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.005890 p=0.202197 r=5.905607 yr=0.008852 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=89 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=89 fail=0 rx=6 txdrop=0
BNO tick=24157 run=0 y=0.006 yr=0.005 q0=0.99866 q1=0.05151 q2=-0.00171 q3=-0.00006 who=0x85 addr=0x4A paddr=0x4A st=6 pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=137 txch=2 txlen=21 wfail=0 scl=1 sda=1 rst=1 int=0 iok=90 if=0 rx=6 txd=0
HB tick=24158 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.006 yr=0.005 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=89 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=24435 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.002 yr=-0.006 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=90 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=24711 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.002 yr=-0.004 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=91 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=25008 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.001 yr=-0.002 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=92 fail=0 vofa=firewater rx=6 txdrop=0
BNO tick=25218 run=0 y=-0.001 yr=-0.001 q0=0.99866 q1=0.05157 q2=-0.00177 q3=0.00000 who=0x85 addr=0x4A paddr=0x4A st=6 pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=17 txch=2 txlen=21 wfail=0 scl=1 sda=1 rst=1 int=0 iok=94 if=0 rx=6 txd=0
HB tick=25219 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.001 yr=-0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=93 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=25504 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.001 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=94 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=25718 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.001 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=95 fail=0 vofa=firewater rx=6 txdrop=0
OK STOP
HB tick=26003 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.001 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=96 fail=0 vofa=firewater rx=12 txdrop=0
HB tick=26212 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.001 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=97 fail=0 vofa=firewater rx=12 txdrop=0
OK MODE
OK STOP
OK CAL
OK TS
OK SKP
OK SKI
OK SKD
OK AKP
OK AKI
OK AKD
OK PWM_MAX
STAT tick=29836 exp_id=0 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.250000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=119 txdrop=0
OK EXP_STREAM
TRK tick=30035 exp_id=0 t_ms=0 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,87,15000!
.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.000 lpr=0.000 y=0.000 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=133 txdrop=0
OK EXP_START
TRK tick=30634 exp_id=87 t_ms=312 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=1.088 rt=0.838 la=1.000 ra=1.500 lse=0.088 rse=-0.662 lso=13.058 rso=10.058 lc=6 rc=6 cd=0 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.056 yr=1.103 el=1.000 er=1.500 ed=-0.500 dl=0 dr=0 cl=0 cr=0 L=13 R=10 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=30938 exp_id=87 t_ms=616 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=1.600 rt=1.200 la=0.000 ra=0.250 lse=1.600 rse=0.950 lso=28.500 rso=23.500 lc=334 rc=205 cd=129 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=7.238 yr=123.095 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=28 R=23 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=31241 exp_id=87 t_ms=919 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=0.600 rt=1.800 la=0.000 ra=0.000 lse=0.600 rse=1.800 lso=7.200 rso=21.600 lc=1189 rc=827 cd=362 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=15.651 yr=146.332 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=7 R=21 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=31555 exp_id=87 t_ms=1233 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=0.600 rt=1.800 la=0.000 ra=0.000 lse=0.600 rse=1.800 lso=7.200 rso=21.600 lc=1616 rc=1570 cd=46 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=14.255 yr=-101.602 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=7 R=21 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=31859 exp_id=87 t_ms=1537 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=1.525 rt=1.275 la=0.000 ra=0.250 lse=1.525 rse=1.025 lso=18.300 rso=15.300 lc=1865 rc=2369 cd=-504 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=-4.207 yr=-152.870 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=18 R=15 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=32173 exp_id=87 t_ms=1851 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=1.600 rt=1.200 la=0.000 ra=0.000 lse=1.600 rse=1.200 lso=19.200 rso=14.400 lc=2366 rc=3068 cd=-702 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-41.683 yr=-62.433 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=19 R=14 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=32477 exp_id=87 t_ms=2155 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=1.600 rt=1.200 la=0.250 ra=0.000 lse=1.350 rse=1.200 lso=19.200 rso=14.400 lc=3008 rc=3670 cd=-662 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-40.346 yr=14.492 el=0.250 er=0.000 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=19 R=14 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=32779 exp_id=87 t_ms=2457 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=3698 rc=4247 cd=-549 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-33.634 yr=99.246 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=32977 exp_id=87 t_ms=2655 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=3698 rc=4247 cd=-549 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-33.634 yr=99.246 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=33175 exp_id=87 t_ms=2853 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=3698 rc=4247 cd=-549 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-33.634 yr=99.246 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=33373 exp_id=87 t_ms=3051 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=3698 rc=4247 cd=-549 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-33.634 yr=99.246 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=33571 exp_id=87 t_ms=3249 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=3698 rc=4247 cd=-549 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-33.634 yr=99.246 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=33769 exp_id=87 t_ms=3447 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=3698 rc=4247 cd=-549 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-33.634 yr=99.246 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
TRK tick=33967 exp_id=87 t_ms=3645 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=3698 rc=4247 cd=-549 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-33.634 yr=99.246 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
