HB tick=7004 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.003 yr=0.009 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=26 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=7218 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.004 yr=0.005 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=27 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=7504 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.011 yr=-0.006 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=28 fail=0 vofa=firewater rx=0 txdrop=0
STAT tick=7702 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-0.011002 p=-0.342253 r=5.961841 yr=-0.005687 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=29 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=29 fail=0 rx=6 txdrop=0
HB tick=7774 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.011 yr=-0.004 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=29 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=8050 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.011 yr=-0.002 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=30 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=8268 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.011 yr=-0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=31 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=8553 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.011 yr=-0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=32 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=8767 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.011 yr=-0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=33 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=9018 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.011 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=34 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=9303 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.004 yr=0.008 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=35 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=9517 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.004 yr=0.004 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=36 fail=0 vofa=firewater rx=6 txdrop=0
OK STOP
HB tick=9802 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.005 yr=0.002 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=37 fail=0 vofa=firewater rx=12 txdrop=0
HB tick=10091 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.004 yr=0.002 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=38 fail=0 vofa=firewater rx=12 txdrop=0
OK MODE
OK STOP
OK CAL
OK TS
OK SKP
OK SKI
OK SKD
OK AKP
OK AKI
OK AKD
OK PWM_MAX
STAT tick=13713 exp_id=0 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=119 txdrop=0
OK EXP_STREAM
TRK tick=13912 exp_id=0 t_ms=0 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.000 lpr=0.000 y=0.000 yr=0CMD #EXP=RUN,98,5000!
.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=133 txdrop=0
OK EXP_START
TRK tick=14486 exp_id=98 t_ms=300 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.120 rt=0.770 la=0.019 ra=0.000 lse=1.101 rse=0.770 lso=28.000 rso=24.000 lc=1 rc=0 cd=1 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.008 yr=0.227 el=0.019 er=0.000 ed=0.019 dl=1 dr=0 cl=0 cr=0 L=28 R=24 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=14783 exp_id=98 t_ms=596 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.569 rt=1.219 la=2.009 ra=1.866 lse=-0.440 rse=-0.647 lso=25.103 rso=19.503 lc=594 rc=532 cd=62 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.249 yr=2.901 el=2.009 er=1.866 ed=0.143 dl=32 dr=30 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=15086 exp_id=98 t_ms=900 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=2.167 ra=1.975 lse=-1.167 rse=-0.175 lso=16.000 rso=28.800 lc=1468 rc=1289 cd=179 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=7.503 yr=125.206 el=2.167 er=1.975 ed=0.193 dl=31 dr=32 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=15382 exp_id=98 t_ms=1196 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.575 rt=1.225 la=1.653 ra=2.590 lse=-0.078 rse=-1.365 lso=25.200 rso=19.600 lc=2164 rc=2244 cd=-80 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=-2.567 yr=-54.108 el=1.653 er=2.590 ed=-0.936 dl=26 dr=41 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=15685 exp_id=98 t_ms=1499 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=1.000 la=2.223 ra=2.021 lse=-0.423 rse=-1.021 lso=28.800 rso=16.000 lc=2980 rc=3115 cd=-135 cde=0.000 cdo=0.000 lp=2.500 lpr=2.500 y=-12.505 yr=-59.883 el=2.223 er=2.021 ed=0.203 dl=35 dr=29 cl=0 cr=0 L=28 R=16 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=150 txdrop=0
TRK tick=15981 exp_id=98 t_ms=1795 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=1.000 la=2.657 ra=1.662 lse=-0.857 rse=-0.662 lso=28.800 rso=16.000 lc=3963 rc=3798 cd=165 cde=0.000 cdo=0.000 lp=1.500 lpr=1.500 y=-5.954 yr=94.732 el=2.657 er=1.662 ed=0.994 dl=39 dr=24 cl=0 cr=0 L=28 R=16 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=150 txdrop=0
TRK tick=16284 exp_id=98 t_ms=2098 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=2.492 ra=1.677 lse=-1.492 rse=0.123 lso=16.000 rso=28.800 lc=5028 rc=4430 cd=598 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=14.611 yr=152.409 el=2.492 er=1.677 ed=0.816 dl=35 dr=28 cl=0 cr=0 L=16 R=28 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=16569 exp_id=98 t_ms=2383 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.886 ra=2.294 lse=-0.886 rse=-0.494 lso=16.000 rso=28.800 lc=5735 rc=5290 cd=445 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=29.838 yr=117.832 el=1.886 er=2.294 ed=-0.408 dl=707 dr=860 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=16865 exp_id=98 t_ms=2679 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.525 ra=2.816 lse=-0.525 rse=-1.016 lso=16.000 rso=28.800 lc=6334 rc=6374 cd=-40 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=18.155 yr=-74.896 el=1.525 er=2.816 ed=-1.290 dl=23 dr=42 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=17162 exp_id=98 t_ms=2976 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.394 ra=2.914 lse=-0.394 rse=-1.114 lso=16.000 rso=28.800 lc=6888 rc=7494 cd=-606 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-11.982 yr=-138.123 el=1.394 er=2.914 ed=-1.521 dl=22 dr=47 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=17465 exp_id=98 t_ms=3279 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.359 ra=2.881 lse=-0.359 rse=-1.081 lso=16.000 rso=28.800 lc=7433 rc=8642 cd=-1209 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-61.122 yr=-165.648 el=1.359 er=2.881 ed=-1.521 dl=20 dr=44 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=17761 exp_id=98 t_ms=3575 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.329 ra=2.897 lse=-0.329 rse=-1.097 lso=16.000 rso=28.800 lc=7957 rc=9765 cd=-1808 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-90.057 yr=-158.871 el=1.329 er=2.897 ed=-1.567 dl=21 dr=47 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=18052 exp_id=98 t_ms=3866 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=8472 rc=10898 cd=-2426 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-119.028 yr=-161.085 el=0.000 er=0.000 ed=0.000 dl=21 dr=44 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
