tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
5550,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,0.009247,0.001043,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=5550 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.009247 p=-1.135598 r=5.977152 yr=0.001043 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=20 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=20 fail=0 rx=6 txdrop=0
11470,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=11470 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
11669,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=11669 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,34,5000!"
12262,34,306.0,1,18.0,1.8,0.988,0.988,0.5,0.004,0.0,-3.5,-3.5,0.007,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.988,0.988,26.0,26.0,0,0,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=12262 exp_id=34 t_ms=306 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.988 rt=0.988 la=0.000 ra=0.000 lse=0.988 rse=0.988 lso=26.000 rso=26.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=0.007 yr=0.011 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
12566,34,610.0,1,18.0,1.8,1.344,1.344,0.5,0.004,0.0,-3.5,-3.5,-2.762,-27.125,0.0,0.25,-0.25,1,0,0,0,0.0,0.25,1.344,1.094,25.894,26.212,567,655,-88,88.0,0.0,0.106,25.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=12566 exp_id=34 t_ms=610 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.344 rt=1.344 la=0.000 ra=0.250 lse=1.344 rse=1.094 lso=25.894 rso=26.212 lc=567 rc=655 cd=-88 cde=88.000 cdo=0.106 lp=-3.500 lpr=-3.500 y=-2.762 yr=-27.125 el=0.000 er=0.250 ed=-0.250 dl=1 dr=0 cl=0 cr=0 L=25 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
12862,34,906.0,1,18.0,1.8,1.69,1.69,0.5,0.004,0.0,-3.5,-3.5,-9.42,-107.504,0.25,0.0,0.25,0,0,0,0,0.25,0.0,1.44,1.69,23.873,27.754,1413,1610,-197,197.0,0.0,0.236,23.0,27.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=12862 exp_id=34 t_ms=906 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.690 rt=1.690 la=0.250 ra=0.000 lse=1.440 rse=1.690 lso=23.873 rso=27.754 lc=1413 rc=1610 cd=-197 cde=197.000 cdo=0.236 lp=-3.500 lpr=-3.500 y=-9.420 yr=-107.504 el=0.250 er=0.000 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=23 R=27 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
13166,34,1210.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-3.5,-3.5,-17.551,-150.096,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1.8,1.8,28.798,30.393,2265,2615,-350,350.0,0.0,0.42,28.0,30.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=13166 exp_id=34 t_ms=1210 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.000 lse=1.800 rse=1.800 lso=28.798 rso=30.393 lc=2265 rc=2615 cd=-350 cde=350.000 cdo=0.420 lp=-3.500 lpr=-3.500 y=-17.551 yr=-150.096 el=0.000 er=0.000 ed=0.000 dl=0 dr=1 cl=0 cr=0 L=28 R=30 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
13462,34,1506.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-3.5,-3.5,-25.417,-133.273,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,25.284,28.867,3172,3676,-504,504.0,0.0,0.605,25.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=13462 exp_id=34 t_ms=1506 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=25.284 rso=28.867 lc=3172 rc=3676 cd=-504 cde=504.000 cdo=0.605 lp=-3.500 lpr=-3.500 y=-25.417 yr=-133.273 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=25 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
13766,34,1810.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-3.5,-3.5,-36.69,-142.832,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.8,1.8,26.198,31.445,4085,4753,-668,668.0,0.0,0.802,26.0,31.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=13766 exp_id=34 t_ms=1810 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.000 lse=1.800 rse=1.800 lso=26.198 rso=31.445 lc=4085 rc=4753 cd=-668 cde=668.000 cdo=0.802 lp=-3.500 lpr=-3.500 y=-36.690 yr=-142.832 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=31 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
14062,34,2106.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-3.5,-3.5,-49.48,-130.252,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,1.8,1.55,7.862,29.246,4983,5874,-891,891.0,0.0,1.069,7.0,29.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=14062 exp_id=34 t_ms=2106 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=7.862 rso=29.246 lc=4983 rc=5874 cd=-891 cde=891.000 cdo=1.069 lp=-3.500 lpr=-3.500 y=-49.480 yr=-130.252 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=7 R=29 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
