ho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=29 txch=2 txleHB tick=89796 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=332 fail=0 vofa=firewater rx=33 txdrop=0
HB tick=90089 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=333 fail=0 vofa=firewater rx=33 txdrop=0
HB tick=90356 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=334 fail=0 vofa=firewater rx=33 txdrop=0
BNO tick=90653 run=0 y=1.284 yr=-0.000 q0=0.99902 q1=0.04254 q2=0.00372 q3=-0.01013 who=0x85 addr=0x4A paddr=0x4A st=6 pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=41 txch=2 txlen=21 wfail=0 scl=1 sda=1 rst=1 int=0 iok=339 if=0 rx=33 txd=0
HB tick=90654 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=335 fail=0 vofa=firewater rx=33 txdrop=0
STAT tick=90853 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=1.284138 p=-0.475621 r=4.871850 yr=-0.000090 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=339 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=336 fail=0 rx=39 txdrop=0
HB tick=90920 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=336 fail=0 vofa=firewater rx=39 txdrop=0
HB tick=91196 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=337 fail=0 vofa=firewater rx=39 txdrop=0
HB tick=91493 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=338 fail=0 vofa=firewater rx=39 txdrop=0
BNO tick=91754 run=0 y=1.284 yr=0.000 q0=0.99902 q1=0.04254 q2=0.00366 q3=-0.01013 who=0x85 addr=0x4A paddr=0x4A st=6 pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=125 txch=2 txlen=21 wfail=0 scl=1 sda=1 rst=1 int=0 iok=343 if=0 rx=39 txd=0
HB tick=91755 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=339 fail=0 vofa=firewater rx=39 txdrop=0
HB tick=92054 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=340 fail=0 vofa=firewater rx=39 txdrop=0
HB tick=92316 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=341 fail=0 vofa=firewater rx=39 txdrop=0
HB tick=92535 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=342 fail=0 vofa=firewater rx=39 txdrop=0
OK STOP
BNO tick=92821 run=0 y=1.284 yr=0.000 q0=0.99902 q1=0.04254 q2=0.00366 q3=-0.01013 who=0x85 addr=0x4A paddr=0x4A st=6 pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=65 txch=2 txlen=21 wfail=0 scl=1 sda=1 rst=1 int=0 iok=347 if=0 rx=45 txd=0
HB tick=92821 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=343 fail=0 vofa=firewater rx=45 txdrop=0
HB tick=93115 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=1.284 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=344 fail=0 vofa=firewater rx=45 txdrop=0
OK MODE
OK STOP
OK CAL
OK TS
OK SKP
OK SKI
OK SKD
OK AKP
OK AKI
OK AKD
OK PWM_MAX
STAT tick=96725 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=153 txdrop=0
OK EXP_STREAM
TRK tick=96924 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,62,15000!
.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.000 lpr=0.000 y=0.000 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=167 txdrop=0
OK EXP_START
TRK tick=97521 exp_id=62 t_ms=310 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.235 rt=1.235 la=0.167 ra=0.133 lse=1.068 rse=1.101 lso=26.000 rso=26.000 lc=5 rc=4 cd=1 cde=0.000 cdo=0.000 lp=0.225 lpr=0.500 y=-0.008 yr=-0.001 el=0.167 er=0.133 ed=0.033 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=97825 exp_id=62 t_ms=614 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.222 ra=0.222 lse=1.578 rse=1.578 lso=26.000 rso=26.000 lc=759 rc=679 cd=80 cde=0.000 cdo=0.000 lp=0.225 lpr=0.500 y=4.658 yr=67.834 el=0.222 er=0.222 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=98128 exp_id=62 t_ms=917 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.143 ra=0.143 lse=1.657 rse=1.657 lso=14.000 rso=14.000 lc=1805 rc=1673 cd=132 cde=0.000 cdo=0.000 lp=-2.500 lpr=-2.500 y=8.344 yr=44.639 el=0.143 er=0.143 ed=0.000 dl=0 dr=1 cl=0 cr=0 L=14 R=14 s1=0 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=98426 exp_id=62 t_ms=1215 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.054 rt=1.617 la=0.000 ra=0.000 lse=1.054 rse=1.617 lso=16.612 rso=25.178 lc=2425 rc=2283 cd=142 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=8.880 yr=12.079 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=16 R=25 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=98742 exp_id=62 t_ms=1531 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.510 rt=1.148 la=0.000 ra=0.500 lse=0.510 rse=0.648 lso=8.263 rso=13.049 lc=3034 rc=3086 cd=-52 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=-0.001 yr=-136.796 el=0.000 er=0.500 ed=-0.500 dl=1 dr=0 cl=0 cr=0 L=8 R=13 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=99048 exp_id=62 t_ms=1837 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.691 rt=1.909 la=0.000 ra=0.000 lse=1.691 rse=1.909 lso=26.366 rso=30.030 lc=3400 rc=3683 cd=-283 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=-9.471 yr=-155.810 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=30 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=99346 exp_id=62 t_ms=2135 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.103 rt=0.446 la=0.250 ra=0.250 lse=0.853 rse=0.196 lso=15.203 rso=5.316 lc=4083 rc=4610 cd=-527 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-21.159 yr=-136.117 el=0.250 er=0.250 ed=0.000 dl=0 dr=1 cl=0 cr=0 L=15 R=5 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=1 rx=185 txdrop=0
TRK tick=99648 exp_id=62 t_ms=2437 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=99846 exp_id=62 t_ms=2635 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=100044 exp_id=62 t_ms=2833 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=100242 exp_id=62 t_ms=3031 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=100440 exp_id=62 t_ms=3229 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=100638 exp_id=62 t_ms=3427 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=100835 exp_id=62 t_ms=3624 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=101033 exp_id=62 t_ms=3822 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
TRK tick=101231 exp_id=62 t_ms=4020 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4604 rc=5004 cd=-400 cde=0.000 cdo=0.000 lp=3.000 lpr=3.000 y=-27.344 yr=26.053 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=185 txdrop=0
