tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
5146,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,99.952423,-7.994989,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=5146 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=99.952423 p=-1.082295 r=11.540837 yr=-7.994989 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=19 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=19 fail=0 rx=6 txdrop=0
10835,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=10835 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
11034,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=11034 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,40,15000!"
11627,40,306.0,1,18.0,1.8,0.988,0.988,0.5,0.004,0.0,0.0,0.0,-0.409,2.293,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.988,0.988,25.999,26.004,1,0,1,-1.0,0.0,-0.001,25.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=11627 exp_id=40 t_ms=306 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.988 rt=0.988 la=0.000 ra=0.000 lse=0.988 rse=0.988 lso=25.999 rso=26.004 lc=1 rc=0 cd=1 cde=-1.000 cdo=-0.001 lp=0.000 lpr=0.000 y=-0.409 yr=2.293 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=25 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
11929,40,608.0,1,18.0,1.8,1.341,1.341,0.5,0.004,0.0,3.5,3.5,-5.743,-48.319,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.091,1.091,26.085,25.915,555,626,-71,71.0,0.0,0.085,26.0,25.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=11929 exp_id=40 t_ms=608 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.341 rt=1.341 la=0.250 ra=0.250 lse=1.091 rse=1.091 lso=26.085 rso=25.915 lc=555 rc=626 cd=-71 cde=71.000 cdo=0.085 lp=3.500 lpr=3.500 y=-5.743 yr=-48.319 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
12225,40,904.0,1,18.0,1.8,1.688,1.688,0.5,0.004,0.0,3.5,3.5,-11.503,-81.027,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1.688,1.688,28.433,27.294,1388,1543,-155,155.0,0.0,0.186,28.0,27.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=12225 exp_id=40 t_ms=904 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.688 rt=1.688 la=0.000 ra=0.000 lse=1.688 rse=1.688 lso=28.433 rso=27.294 lc=1388 rc=1543 cd=-155 cde=155.000 cdo=0.186 lp=3.500 lpr=3.500 y=-11.503 yr=-81.027 el=0.000 er=0.000 ed=0.000 dl=1 dr=0 cl=0 cr=0 L=28 R=27 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
12528,40,1207.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,3.5,3.5,-15.943,-61.88,0.0,0.25,-0.25,0,1,0,0,0.0,0.25,1.8,1.55,30.304,27.262,2348,2569,-221,221.0,0.0,0.265,30.0,27.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=12528 exp_id=40 t_ms=1207 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=30.304 rso=27.262 lc=2348 rc=2569 cd=-221 cde=221.000 cdo=0.265 lp=3.500 lpr=3.500 y=-15.943 yr=-61.880 el=0.000 er=0.250 ed=-0.250 dl=0 dr=1 cl=0 cr=0 L=30 R=27 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
12825,40,1504.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,3.5,3.5,-17.49,-27.028,0.25,0.25,0.0,0,1,0,0,0.25,0.25,1.55,1.55,29.549,27.938,3355,3587,-232,232.0,0.0,0.278,29.0,27.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=12825 exp_id=40 t_ms=1504 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=29.549 rso=27.938 lc=3355 rc=3587 cd=-232 cde=232.000 cdo=0.278 lp=3.500 lpr=3.500 y=-17.490 yr=-27.028 el=0.250 er=0.250 ed=0.000 dl=0 dr=1 cl=0 cr=0 L=29 R=27 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
13128,40,1807.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,3.5,3.5,-16.564,-2.806,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,28.785,28.314,4412,4621,-209,209.0,0.0,0.251,28.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=13128 exp_id=40 t_ms=1807 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=28.785 rso=28.314 lc=4412 rc=4621 cd=-209 cde=209.000 cdo=0.251 lp=3.500 lpr=3.500 y=-16.564 yr=-2.806 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=28 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
13424,40,2103.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,3.5,3.5,-15.918,1.922,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,30.19,28.759,5428,5630,-202,202.0,0.0,0.242,30.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=13424 exp_id=40 t_ms=2103 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=30.190 rso=28.759 lc=5428 rc=5630 cd=-202 cde=202.000 cdo=0.242 lp=3.500 lpr=3.500 y=-15.918 yr=1.922 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=30 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
