TRK tick=526564 exp_id=2 t_ms=3619 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.140 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=526864 exp_id=2 t_ms=3919 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.140 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=527164 exp_id=2 t_ms=4219 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.139 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=527464 exp_id=2 t_ms=4519 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=527764 exp_id=2 t_ms=4819 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
EXP_END id=2
TRK tick=527961 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=528158 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=528354 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=528551 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=528748 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=528945 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=529141 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=529338 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=529535 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=529732 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=529929 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=530125 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=530322 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
TRK tick=530519 exp_id=2 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 lp=3.317 lpr=3.500 y=-21.138 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=169 txdrop=0
