tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
48507,0,0.0,0,0.0,1.5,0.0,0.12,0.0,0.0,0.048976,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=48507 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.048976 p=-1.124681 r=5.703407 yr=0.000440 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=180 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=180 fail=0 rx=6 txdrop=0
54432,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=54432 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0 er=0 ed=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
54630,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=54630 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0CMD #EXP=RUN,6,5000!"
55222,6,294.0,1,18.0,0.5,0.004,0.0,0.5,0.5,0.07,0.0,0.0,0.0,30.0,23.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=55222 exp_id=6 t_ms=294 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=2.108 rt=1.492 lp=0.500 lpr=0.500 y=0.070 el=0 er=0 ed=0 L=30 R=23 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
55525,6,597.0,1,18.0,0.5,0.004,0.0,-1.5,-1.5,7.259,0.0,0.0,0.0,0.0,0.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=55525 exp_id=6 t_ms=597 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.944 rt=2.656 lp=-1.500 lpr=-1.500 y=7.259 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
55826,6,898.0,1,18.0,0.5,0.004,0.0,-1.5,-1.5,11.14,0.0,0.0,0.0,0.0,1.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=55826 exp_id=6 t_ms=898 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.764 rt=2.836 lp=-1.500 lpr=-1.500 y=11.140 el=0 er=0 ed=0 L=0 R=1 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
56122,6,1194.0,1,18.0,0.5,0.004,0.0,-1.5,-1.5,10.685,0.0,0.0,0.0,0.0,18.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=56122 exp_id=6 t_ms=1194 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.584 rt=3.016 lp=-1.500 lpr=-1.500 y=10.685 el=0 er=0 ed=0 L=0 R=18 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
56424,6,1496.0,1,18.0,0.5,0.004,0.0,0.5,0.5,3.015,0.0,0.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=56424 exp_id=6 t_ms=1496 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.634 rt=1.966 lp=0.500 lpr=0.500 y=3.015 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
56726,6,1798.0,1,18.0,0.5,0.004,0.0,1.5,1.5,-13.1,0.0,0.0,0.0,2.0,0.0,1,-1.5,left_bias,0,0,0,0,0,1,0,0,TRK tick=56726 exp_id=6 t_ms=1798 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=2.309 rt=1.291 lp=1.500 lpr=1.500 y=-13.100 el=0 er=0 ed=0 L=2 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=150 txdrop=0
57022,6,2094.0,1,18.0,0.5,0.004,0.0,1.5,1.5,-12.424,0.0,0.0,0.0,15.0,0.0,1,-1.5,left_bias,0,0,0,0,0,1,0,0,TRK tick=57022 exp_id=6 t_ms=2094 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=2.489 rt=1.111 lp=1.500 lpr=1.500 y=-12.424 el=0 er=0 ed=0 L=15 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=150 txdrop=0
