tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
14626,0.306,1,0.0,0.0,0.0,1,1,0,-0.0,0.0,line_missing,0.0,0.0,0.0,0.0,0.0
14940,0.619,1,3.273,3.455,-0.182,708,767,-59,-5.856,-0.5,left_bias,1.056296,1.056296,1.0507836800331014,-0.10777243335887234,-0.528148
15244,0.924,1,0.133,0.133,0.0,1511,1614,-103,-9.494,-1.5,left_bias,0.040432,1.096728,1.090661878072173,-0.11444146216047267,-0.588796
15547,1.227,1,0.0,0.0,0.0,2091,1997,94,-2.467,-0.5,left_bias,0.0,1.096728,1.090661878072173,-0.11444146216047267,-0.588796
15844,1.524,1,0.25,0.25,0.0,2917,2757,160,8.032,2.5,right_bias,0.07425,1.1709779999999999,1.1641834993363698,-0.10406679557864801,-0.403171
16146,1.826,1,0.0,0.25,-0.25,3939,3754,185,12.646,0.0,line_missing,0.03775,1.2087279999999998,1.2010177338196386,-0.09580231313680247,-0.403171
16443,2.123,1,0.25,0.25,0.0,4777,4713,64,6.812,0.0,line_missing,0.07425,1.2829779999999997,1.2747435798932,-0.08699537719190632,-0.403171
16746,2.426,1,0.0,0.0,0.0,5734,5794,-60,-1.623,0.0,line_missing,0.0,1.2829779999999997,1.2747435798932,-0.08699537719190632,-0.403171
17042,2.722,1,0.0,0.25,-0.25,6762,6922,-160,-8.232,0.0,line_missing,0.037,1.3199779999999997,1.3113623473413771,-0.09229310034212147,-0.403171
17346,3.026,1,0.25,0.25,0.0,7888,8065,-177,-10.635,0.0,line_missing,0.076,1.3959779999999997,1.3860568798584034,-0.10631903389618148,-0.403171
17642,3.322,1,0.25,0.25,0.0,8981,9134,-153,-9.302,0.0,line_missing,0.074,1.4699779999999998,1.4590837853912397,-0.11828026578500507,-0.403171
17945,3.625,1,0.25,0.0,0.25,10068,10187,-119,-7.532,0.0,line_missing,0.037875,1.5078529999999999,1.496631992587793,-0.12324491696355834,-0.403171
