tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
19612,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,0.01467,0.002159,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=19612 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.014670 p=-0.426435 r=5.954851 yr=0.002159 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=73 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=73 fail=0 rx=6 txdrop=0
25449,0,0.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=25449 exp_id=0 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.250000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=119 txdrop=0
25648,0,0.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=25648 exp_id=0 t_ms=0 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,85,15000!"
26242,85,306.0,1,14.0,1.4,1.079,0.829,0.25,0.0,0.0,0.5,0.5,1.592,36.831,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.079,0.829,26.0,26.0,72,27,45,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=26242 exp_id=85 t_ms=306 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=1.079 rt=0.829 la=0.000 ra=0.000 lse=1.079 rse=0.829 lso=26.000 rso=26.000 lc=72 rc=27 cd=45 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=1.592 yr=36.831 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
26556,85,620.0,1,14.0,1.4,1.6,1.2,0.25,0.0,0.0,0.8,0.5,1.406,-20.073,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.35,0.95,26.0,26.0,861,842,19,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=26556 exp_id=85 t_ms=620 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=1.600 rt=1.200 la=0.250 ra=0.250 lse=1.350 rse=0.950 lso=26.000 rso=26.000 lc=861 rc=842 cd=19 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=1.406 yr=-20.073 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
26860,85,924.0,1,14.0,1.4,1.6,1.2,0.25,0.0,0.0,0.8,0.5,-2.781,-48.655,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.6,1.2,25.6,19.2,1849,1895,-46,0.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=26860 exp_id=85 t_ms=924 run=1 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=1.400 lt=1.600 rt=1.200 la=0.000 ra=0.000 lse=1.600 rse=1.200 lso=25.600 rso=19.200 lc=1849 rc=1895 cd=-46 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=-2.781 yr=-48.655 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
27163,85,1227.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8,0.5,1.233,59.271,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2809,2766,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=27163 exp_id=85 t_ms=1227 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=2809 rc=2766 cd=43 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=1.233 yr=59.271 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
27361,85,1425.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8,0.5,1.233,59.271,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2809,2766,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=27361 exp_id=85 t_ms=1425 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=2809 rc=2766 cd=43 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=1.233 yr=59.271 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
27558,85,1622.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8,0.5,1.233,59.271,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2809,2766,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=27558 exp_id=85 t_ms=1622 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=2809 rc=2766 cd=43 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=1.233 yr=59.271 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
27756,85,1820.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8,0.5,1.233,59.271,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2809,2766,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=27756 exp_id=85 t_ms=1820 run=0 ts=14.000 kp=0.250 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=2809 rc=2766 cd=43 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=1.233 yr=59.271 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
