tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
45590,0,0.0,0,0.0,1.5,0.0,0.12,0.0,0.0,-81.922012,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=45590 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-81.922012 p=-0.865680 r=6.210417 yr=0.000854 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=168 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=168 fail=0 rx=6 txdrop=0
51428,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=51428 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0 er=0 ed=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
51626,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=51626 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0CMD #EXP=RUN,14,5000!"
52237,14,314.0,1,18.0,0.5,0.004,0.0,0.275,0.5,0.726,6.0,5.0,1.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=52237 exp_id=14 t_ms=314 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.397 rt=1.054 lp=0.275 lpr=0.500 y=0.726 el=6 er=5 ed=1 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
52540,14,617.0,1,18.0,0.5,0.004,0.0,0.275,0.5,1.058,0.0,0.0,0.0,41.0,33.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=52540 exp_id=14 t_ms=617 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.980 rt=1.571 lp=0.275 lpr=0.500 y=1.058 el=0 er=0 ed=0 L=41 R=33 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
52844,14,921.0,1,18.0,0.5,0.004,0.0,-1.2,-1.5,8.529,0.0,1.0,-1.0,22.0,31.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=52844 exp_id=14 t_ms=921 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.005 rt=1.961 lp=-1.200 lpr=-1.500 y=8.529 el=0 er=1 ed=-1 L=22 R=31 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
53157,14,1234.0,1,18.0,0.5,0.004,0.0,-2.5,-2.5,8.394,0.0,0.0,0.0,10.0,23.0,1,2.5,right_bias,0,1,0,0,0,0,0,0,TRK tick=53157 exp_id=14 t_ms=1234 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.497 rt=1.133 lp=-2.500 lpr=-2.500 y=8.394 el=0 er=0 ed=0 L=10 R=23 s1=0 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
53461,14,1538.0,1,18.0,0.5,0.004,0.0,-1.2,-1.5,0.69,0.0,0.0,0.0,20.0,40.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=53461 exp_id=14 t_ms=1538 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.005 rt=1.961 lp=-1.200 lpr=-1.500 y=0.690 el=0 er=0 ed=0 L=20 R=40 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
53763,14,1840.0,0,18.0,0.5,0.004,0.0,0.915,3.5,-33.837,0.0,1.0,-1.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=53763 exp_id=14 t_ms=1840 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.915 lpr=3.500 y=-33.837 el=0 er=1 ed=-1 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
53960,14,2037.0,0,18.0,0.5,0.004,0.0,0.915,3.5,-33.837,0.0,1.0,-1.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=53960 exp_id=14 t_ms=2037 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.915 lpr=3.500 y=-33.837 el=0 er=1 ed=-1 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
