tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
301133,0.306,1,0.114,0.0,0.114,13,0,13,0.029,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
301436,0.609,1,1.623,1.392,0.232,592,473,119,-0.137,-0.5,left_bias,0.4567724999999999,0.4567724999999999,0.4567711942332178,-0.001092188175146197,-0.22838624999999996
301733,0.906,1,1.585,1.443,0.142,1200,1009,191,3.432,-0.5,left_bias,0.449658,0.9064304999999999,0.9056227547821046,0.025826087342223265,-0.45321524999999996
302036,1.209,1,1.474,1.355,0.119,1801,1540,261,3.911,-0.5,left_bias,0.42859349999999996,1.3350239999999998,1.3332181472896187,0.05505909178232213,-0.6675119999999999
302333,1.506,1,1.965,1.672,0.293,2462,2135,327,6.765,-0.5,left_bias,0.5400944999999999,1.8751184999999997,1.8695523212682215,0.11868080783069544,-0.9375592499999998
302636,1.809,1,2.043,1.942,0.101,3356,2877,479,15.044,2.5,right_bias,0.6037275000000001,2.478846,2.4525881374877754,0.2753847684106647,0.5717595000000004
302933,2.105,1,1.176,2.704,-1.528,3929,3861,68,11.352,1.5,right_bias,0.5761799999999999,3.055026,3.017495993751679,0.38879775854548393,1.4360295000000003
303235,2.408,1,1.012,2.338,-1.326,4345,4850,-505,-16.348,0.0,line_missing,0.50585,3.560876,3.502894389422554,0.246415807511862,1.4360295000000003
303532,2.705,1,0.953,2.135,-1.182,4732,5721,-989,-56.584,0.0,line_missing,0.4585679999999999,4.019444,3.7554341391622654,-0.13634819997238914,1.4360295000000003
