tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
15405,0.294,1,0.097,0.0,0.097,9,0,9,0.0,0.5,right_bias,0.0,0.0,0.0,0.0,0.0
15702,0.591,1,1.386,1.272,0.115,516,413,103,-1.013,0.5,right_bias,0.394713,0.394713,0.3946513101452774,-0.0069782354228036525,0.1973565
16005,0.894,1,1.982,1.704,0.278,1242,1048,194,3.208,0.0,line_missing,0.558429,0.9531419999999999,0.9522052297309727,0.02427196130662356,0.1973565
16302,1.191,1,2.056,2.063,-0.007,2109,1763,346,14.223,-3.0,left_bias,0.6116714999999999,1.5648134999999999,1.545127040351992,0.17455752415995246,-1.6376579999999998
16605,1.494,1,1.65,2.585,-0.935,2803,2749,54,6.53,-2.5,left_bias,0.6416024999999999,2.206416,2.1825671097552135,0.24752276194799902,-3.2416642499999995
16900,1.789,1,1.849,2.459,-0.61,3437,3797,-360,-10.277,2.0,right_bias,0.6354299999999999,2.841846,2.807802737538262,0.13415744692291326,-1.9708042499999996
17204,2.093,1,2.541,1.808,0.733,4375,4551,-176,-23.502,0.0,line_missing,0.661048,3.502894,3.4140142641149245,-0.1294559885267857,-1.9708042499999996
17501,2.39,1,2.742,1.515,1.227,5429,5180,249,-4.628,3.5,right_bias,0.6321644999999999,4.1350584999999995,4.044117634019334,-0.1804628341002657,0.24177150000000003
17804,2.693,1,2.761,1.493,1.268,6534,5772,762,32.521,-3.0,left_bias,0.6444810000000001,4.779539499999999,4.587540441877058,0.16601575291634524,-1.6916715000000002
18101,2.99,1,1.725,2.573,-0.848,7296,6637,659,36.962,0.0,line_missing,0.638253,5.417792499999999,5.097526591506447,0.5497878456943259,-1.6916715000000002
18404,3.293,1,1.492,2.787,-1.294,7909,7748,161,24.537,0.0,line_missing,0.6482684999999999,6.0660609999999995,5.687252092150956,0.8190012962903768,-1.6916715000000002
18688,3.577,1,1.392,2.877,-1.484,8447,8825,-378,-9.093,-3.5,left_bias,0.606198,6.6722589999999995,6.28583207586218,0.7231993218625452,-3.8133645000000005
18985,3.874,1,1.358,2.915,-1.557,8974,9941,-967,-36.049,0.0,line_missing,0.6345405,7.3067994999999994,6.7988669650849225,0.3497868842276181,-3.8133645000000005
19269,4.158,1,1.321,2.847,-1.526,9471,11012,-1541,-81.049,0.0,line_missing,0.5918559999999999,7.898655499999999,6.8909536777630525,-0.23486135367628208,-3.8133645000000005
