tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
1858251,92,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,-1.5,-1.5,-94.587311,-168.163116,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2934,5171,-2237,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=1858251 exp_id=92 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=2934 rc=5171 cd=-2237 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=-1.500000 lpr=-1.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-94.587311 yr=-168.163116 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
1861970,92,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,-1.5,-1.5,-94.587311,-168.163116,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2934,5171,-2237,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=1861970 exp_id=92 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=2934 rc=5171 cd=-2237 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=-1.500000 lpr=-1.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-94.587311 yr=-168.163116 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=946 txdrop=0
1865690,92,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,-1.5,-1.5,-94.587311,-168.163116,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2934,5171,-2237,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=1865690 exp_id=92 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=2934 rc=5171 cd=-2237 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=-1.500000 lpr=-1.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-94.587311 yr=-168.163116 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=952 txdrop=0
1872641,92,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2934,5171,-2237,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=1872641 exp_id=92 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=2934 rc=5171 cd=-2237 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=-1.500000 lpr=-1.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=1065 txdrop=0
1872840,92,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=1872840 exp_id=92 t_ms=0 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 lCMD #EXP=RUN,93,5000!"
1873421,93,294.0,1,14.0,1.4,1.111,0.761,0.35,0.0,0.0,0.5,0.5,0.006,0.203,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.111,0.761,28.0,24.0,2,0,2,0.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=1873421 exp_id=93 t_ms=294 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.111 rt=0.761 la=0.000 ra=0.000 lse=1.111 rse=0.761 lso=28.000 rso=24.000 lc=2 rc=0 cd=2 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.006 yr=0.203 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=28 R=24 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=1096 txdrop=0
1873706,93,579.0,1,14.0,1.4,1.648,1.088,0.35,0.0,0.0,0.8,0.5,1.73,28.056,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.398,0.838,30.48,21.52,608,527,81,0.0,0.0,0.0,30.0,21.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=1873706 exp_id=93 t_ms=579 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.648 rt=1.088 la=0.250 ra=0.250 lse=1.398 rse=0.838 lso=30.480 rso=21.520 lc=608 rc=527 cd=81 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=1.730 yr=28.056 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=30 R=21 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=1096 txdrop=0
1874014,93,887.0,1,14.0,1.4,0.85,1.8,0.35,0.0,0.0,-3.5,-3.5,13.22,136.81,9.5,8.5,1.0,0,0,0,0,9.5,8.5,-8.65,-6.7,13.6,28.8,1748,1335,413,0.0,0.0,0.0,13.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=1874014 exp_id=93 t_ms=887 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.850 rt=1.800 la=9.500 ra=8.500 lse=-8.650 rse=-6.700 lso=13.600 rso=28.800 lc=1748 rc=1335 cd=413 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=13.220 yr=136.810 el=9.500 er=8.500 ed=1.000 dl=0 dr=0 cl=0 cr=0 L=13 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=1096 txdrop=0
1874318,93,1191.0,1,14.0,1.4,0.85,1.8,0.35,0.0,0.0,-3.5,-3.5,18.757,-101.491,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,0.85,1.55,13.6,28.8,2434,2334,100,0.0,0.0,0.0,13.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=1874318 exp_id=93 t_ms=1191 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.850 rt=1.800 la=0.000 ra=0.250 lse=0.850 rse=1.550 lso=13.600 rso=28.800 lc=2434 rc=2334 cd=100 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=18.757 yr=-101.491 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=13 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=1096 txdrop=0
1874621,93,1494.0,1,14.0,1.4,0.85,1.8,0.35,0.0,0.0,-2.5,-2.5,-1.037,-149.34,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,0.85,1.55,13.6,28.8,2927,3460,-533,0.0,0.0,0.0,13.0,28.0,0.0,0.0,0.0,1,2.5,right_bias,0,1,0,0,0,0,0,0,TRK tick=1874621 exp_id=93 t_ms=1494 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.850 rt=1.800 la=0.000 ra=0.250 lse=0.850 rse=1.550 lso=13.600 rso=28.800 lc=2927 rc=3460 cd=-533 cde=0.000 cdo=0.000 lp=-2.500 lpr=-2.500 y=-1.037 yr=-149.340 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=13 R=28 s1=0 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=1096 txdrop=0
