tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
43681,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,0.02075,-0.005049,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=43681 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.020750 p=-0.474909 r=6.122744 yr=-0.005049 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=164 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=164 fail=0 rx=6 txdrop=0
49753,0,0.0,0,26.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=49753 exp_id=0 t_ms=0 run=0 ts=26.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
49952,0,0.0,0,26.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=49952 exp_id=0 t_ms=0 run=0 ts=26.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,47,15000!"
50545,47,306.0,1,26.0,2.6,1.427,1.427,0.5,0.004,0.0,0.225,0.5,0.326,8.226,0.25,0.0,0.25,0,0,0,0,0.25,0.0,1.177,1.427,26.075,25.975,130,153,-23,23.0,0.0,0.025,26.0,25.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=50545 exp_id=47 t_ms=306 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 st=2.600 lt=1.427 rt=1.427 la=0.250 ra=0.000 lse=1.177 rse=1.427 lso=26.075 rso=25.975 lc=130 rc=153 cd=-23 cde=23.000 cdo=0.025 lp=0.225 lpr=0.500 y=0.326 yr=8.226 el=0.250 er=0.000 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=152 txdrop=0
50848,47,609.0,1,26.0,2.6,1.939,1.939,0.5,0.004,0.0,0.225,0.5,2.707,27.886,0.25,0.25,0.0,1,0,0,0,0.25,0.25,1.689,1.689,27.745,27.752,1025,1022,3,-3.0,0.0,-0.003,27.0,27.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=50848 exp_id=47 t_ms=609 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 st=2.600 lt=1.939 rt=1.939 la=0.250 ra=0.250 lse=1.689 rse=1.689 lso=27.745 rso=27.752 lc=1025 rc=1022 cd=3 cde=-3.000 cdo=-0.003 lp=0.225 lpr=0.500 y=2.707 yr=27.886 el=0.250 er=0.250 ed=0.000 dl=1 dr=0 cl=0 cr=0 L=27 R=27 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=152 txdrop=0
51144,47,905.0,1,26.0,2.6,2.439,2.439,0.5,0.004,0.0,0.225,0.5,4.25,23.802,0.25,0.0,0.25,0,0,0,0,0.25,0.0,2.189,2.439,37.253,39.893,2108,2087,21,-21.0,0.0,-0.023,37.0,39.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=51144 exp_id=47 t_ms=905 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 st=2.600 lt=2.439 rt=2.439 la=0.250 ra=0.000 lse=2.189 rse=2.439 lso=37.253 rso=39.893 lc=2108 rc=2087 cd=21 cde=-21.000 cdo=-0.023 lp=0.225 lpr=0.500 y=4.250 yr=23.802 el=0.250 er=0.000 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=37 R=39 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
51447,47,1208.0,1,26.0,2.6,2.6,2.6,0.5,0.004,0.0,0.225,0.5,0.487,-49.057,0.5,0.0,0.5,1,0,0,0,0.5,0.0,2.1,2.6,38.129,43.0,3540,3610,-70,70.0,0.0,0.077,38.0,43.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=51447 exp_id=47 t_ms=1208 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 st=2.600 lt=2.600 rt=2.600 la=0.500 ra=0.000 lse=2.100 rse=2.600 lso=38.129 rso=43.000 lc=3540 rc=3610 cd=-70 cde=70.000 cdo=0.077 lp=0.225 lpr=0.500 y=0.487 yr=-49.057 el=0.500 er=0.000 ed=0.500 dl=1 dr=0 cl=0 cr=0 L=38 R=43 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
51743,47,1504.0,1,26.0,2.6,2.6,2.6,0.5,0.004,0.0,2.5,2.5,-6.315,-114.125,0.25,0.5,-0.25,0,0,0,0,0.25,0.5,2.35,2.1,41.48,37.026,5085,5377,-292,292.0,0.0,0.321,41.0,37.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=51743 exp_id=47 t_ms=1504 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 st=2.600 lt=2.600 rt=2.600 la=0.250 ra=0.500 lse=2.350 rse=2.100 lso=41.480 rso=37.026 lc=5085 rc=5377 cd=-292 cde=292.000 cdo=0.321 lp=2.500 lpr=2.500 y=-6.315 yr=-114.125 el=0.250 er=0.500 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=41 R=37 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
52047,47,1808.0,1,26.0,2.6,2.6,2.6,0.5,0.004,0.0,2.5,2.5,-21.304,-153.841,0.25,0.25,0.0,0,0,0,0,0.25,0.25,2.35,2.35,41.551,40.665,6720,7144,-424,424.0,0.0,0.466,41.0,40.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=52047 exp_id=47 t_ms=1808 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 st=2.600 lt=2.600 rt=2.600 la=0.250 ra=0.250 lse=2.350 rse=2.350 lso=41.551 rso=40.665 lc=6720 rc=7144 cd=-424 cde=424.000 cdo=0.466 lp=2.500 lpr=2.500 y=-21.304 yr=-153.841 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=41 R=40 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
52342,47,2103.0,1,26.0,2.6,2.6,2.6,0.5,0.004,0.0,2.5,2.5,-26.734,-74.77,0.25,0.25,0.0,1,0,0,0,0.25,0.25,2.35,2.35,42.358,39.301,8366,8833,-467,467.0,0.0,0.514,42.0,39.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=52342 exp_id=47 t_ms=2103 run=1 ts=26.000 kp=0.500 ki=0.004 kd=0.000 st=2.600 lt=2.600 rt=2.600 la=0.250 ra=0.250 lse=2.350 rse=2.350 lso=42.358 rso=39.301 lc=8366 rc=8833 cd=-467 cde=467.000 cdo=0.514 lp=2.500 lpr=2.500 y=-26.734 yr=-74.770 el=0.250 er=0.250 ed=0.000 dl=1 dr=0 cl=0 cr=0 L=42 R=39 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
