tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
275405,6.931,1,0.0,0.25,-0.25,20903,20880,23,-0.912,0.0,line_missing,0.037875,3.953000000000001,3.9359125579314798,-0.33501490261552686,0.0
275702,7.228,1,0.25,0.25,0.0,21948,21878,70,1.689,0.0,line_missing,0.07425,4.027250000000001,4.010130299069181,-0.33282643273519646,0.0
276005,7.531,1,0.25,0.0,0.25,22968,22883,85,2.982,0.0,line_missing,0.037875,4.065125000000001,4.047954013565649,-0.3308560909654264,0.0
276302,7.828,1,0.25,0.25,0.0,23943,23899,44,1.032,0.0,line_missing,0.07425,4.139375000000001,4.122191969618233,-0.3295187872846241,0.0
276605,8.131,1,0.25,0.25,0.0,24941,24930,11,-1.073,0.0,line_missing,0.07575,4.215125000000001,4.197928686680775,-0.3309373036181341,0.0
276919,8.445,1,0.0,0.25,-0.25,25965,25973,-8,-2.783,0.0,line_missing,0.03925,4.254375000000001,4.2371323947360295,-0.3328430251923297,0.0
277223,8.749,1,0.0,0.0,0.0,26884,26805,79,1.304,0.0,line_missing,0.0,4.254375000000001,4.2371323947360295,-0.3328430251923297,0.0
277537,9.063,1,0.25,0.25,0.0,27939,27814,125,5.497,0.0,line_missing,0.0785,4.332875000000001,4.315271390150784,-0.32532322495741484,0.0
277841,9.367,1,0.25,0.0,0.25,28944,28818,126,5.705,0.0,line_missing,0.038,4.370875000000002,4.35308317230857,-0.3215457747523038,0.0
278145,9.671,1,0.25,0.25,0.0,29952,29881,71,2.98,0.0,line_missing,0.076,4.446875000000001,4.428980400746876,-0.31759473496717866,0.0
278441,9.967,1,0.0,0.25,-0.25,30881,30854,27,-0.203,0.0,line_missing,0.037,4.483875000000001,4.465980168517002,-0.31772582637303093,0.0
278744,10.27,1,0.0,0.25,-0.25,31639,31703,-64,-4.874,0.0,line_missing,0.037875,4.521750000000001,4.503718210796544,-0.32094386768841127,0.0
279041,10.567,1,0.25,0.0,0.25,32546,32607,-61,-7.114,0.0,line_missing,0.037125,4.5588750000000005,4.540557411658671,-0.3255415741644494,0.0
279344,10.87,1,0.25,0.25,0.0,33476,33567,-91,-7.362,0.0,line_missing,0.07575,4.634625000000001,4.615682956288431,-0.33524801759559375,0.0
279640,11.166,1,0.0,0.25,-0.25,34363,34438,-75,-7.688,0.0,line_missing,0.037,4.671625000000001,4.652350372167728,-0.34019782695906464,0.0
279944,11.47,1,0.25,0.0,0.25,35205,35176,29,-2.659,0.0,line_missing,0.038,4.709625000000001,4.690309458627229,-0.34196070958707125,0.0
280240,11.766,1,0.0,0.25,-0.25,36032,35984,48,0.825,0.0,line_missing,0.037,4.746625000000001,4.727305623084218,-0.3414279662423121,0.0
280543,12.069,1,0.25,0.0,0.25,36937,36864,73,1.531,0.0,line_missing,0.037875,4.7845,4.76516710229877,-0.3404160291464039,0.0
280840,12.366,1,0.0,0.0,0.0,37897,37847,50,0.592,0.0,line_missing,0.0,4.7845,4.76516710229877,-0.3404160291464039,0.0
281143,12.669,1,0.25,0.25,0.0,38966,38938,28,-0.817,0.0,line_missing,0.07575,4.860250000000001,4.840909401351832,-0.3414961375468334,0.0
281440,12.966,1,0.25,0.25,0.0,39922,39913,9,-2.071,0.0,line_missing,0.07425,4.934500000000001,4.91511090220371,-0.3441793765091054,0.0
281743,13.269,1,0.0,0.25,-0.25,40870,40878,-8,-3.258,0.0,line_missing,0.037875,4.972375,4.952924686546299,-0.34633189565934874,0.0
282039,13.565,1,0.25,0.25,0.0,41826,41812,14,-2.268,0.0,line_missing,0.074,5.046375,5.026866718875409,-0.3492603517442069,0.0
282343,13.868,1,0.25,0.25,0.0,42809,42785,24,-1.493,0.0,line_missing,0.076,5.122375,5.102840918063482,-0.3512405178309498,0.0
282639,14.165,1,0.0,0.25,-0.25,43724,43716,8,-2.266,0.0,line_missing,0.037,5.159375,5.1398119853167135,-0.3527034553405673,0.0
282942,14.468,1,0.25,0.25,0.0,44743,44702,41,-1.038,0.0,line_missing,0.07575,5.235125,5.2155495547707025,-0.3540757064845817,0.0
283239,14.765,1,0.0,0.0,0.0,45727,45686,41,-0.819,0.0,line_missing,0.0,5.235125,5.2155495547707025,-0.3540757064845817,0.0
