tick,t_s,run,el,er,ed,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
43070,0.311,1,0.0,0.0,0.0,-0.041,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
43373,0.614,1,0.0,0.0,0.0,7.404,1.5,right_bias,0.0,0.0,0.0,0.0,0.0
43687,0.928,1,0.0,0.0,0.0,7.451,2.5,right_bias,0.0,0.0,0.0,0.0,0.0
43990,1.231,1,0.0,0.0,0.0,-3.198,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
