0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=29HB tick=8058 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.022 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=30 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=8334 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.022 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=31 fail=0 vofa=firewater rx=0 txdrop=0
HB tick=8632 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=32 fail=0 vofa=firewater rx=0 txdrop=0
STAT tick=8829 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-0.021295 p=-0.048896 r=5.842721 yr=0.000577 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=33 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=33 fail=0 rx=6 txdrop=0
HB tick=8897 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=33 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=9116 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=34 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=9401 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=35 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=9685 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=36 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=9895 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=37 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=10181 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=38 fail=0 vofa=firewater rx=6 txdrop=0
HB tick=10448 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=39 fail=0 vofa=firewater rx=6 txdrop=0
OK STOP
HB tick=10719 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=40 fail=0 vofa=firewater rx=12 txdrop=0
HB tick=11016 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-0.021 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=41 fail=0 vofa=firewater rx=12 txdrop=0
OK MODE
OK STOP
OK CAL
OK TS
OK SKP
OK SKI
OK SKD
OK AKP
OK AKI
OK AKD
OK PWM_MAX
STAT tick=14625 exp_id=0 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=119 txdrop=0
OK EXP_STREAM
TRK tick=14824 exp_id=0 t_ms=0 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,97,5000!
.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.000 lpr=0.000 y=0.000 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=133 txdrop=0
OK EXP_START
TRK tick=15405 exp_id=97 t_ms=294 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.111 rt=0.761 la=0.097 ra=0.000 lse=1.014 rse=0.761 lso=28.000 rso=24.000 lc=9 rc=0 cd=9 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.000 yr=-0.128 el=0.097 er=0.000 ed=0.097 dl=2 dr=0 cl=0 cr=0 L=28 R=24 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=15702 exp_id=97 t_ms=591 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.561 rt=1.211 la=1.386 ra=1.272 lse=0.175 rse=-0.060 lso=24.982 rso=19.382 lc=516 rc=413 cd=103 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=-1.013 yr=-9.603 el=1.386 er=1.272 ed=0.115 dl=21 dr=20 cl=0 cr=0 L=24 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=16005 exp_id=97 t_ms=894 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.680 rt=1.120 la=1.982 ra=1.704 lse=-0.302 rse=-0.584 lso=26.880 rso=17.920 lc=1242 rc=1048 cd=194 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=3.208 yr=50.663 el=1.982 er=1.704 ed=0.278 dl=31 dr=26 cl=0 cr=0 L=26 R=17 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=16302 exp_id=97 t_ms=1191 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=2.056 ra=2.063 lse=-1.056 rse=-0.263 lso=16.000 rso=28.800 lc=2109 rc=1763 cd=346 cde=0.000 cdo=0.000 lp=-3.000 lpr=-3.000 y=14.223 yr=87.887 el=2.056 er=2.063 ed=-0.007 dl=31 dr=34 cl=0 cr=0 L=16 R=28 s1=1 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=16605 exp_id=97 t_ms=1494 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.650 ra=2.585 lse=-0.650 rse=-0.785 lso=16.000 rso=28.800 lc=2803 rc=2749 cd=54 cde=0.000 cdo=0.000 lp=-2.500 lpr=-2.500 y=6.530 yr=-115.059 el=1.650 er=2.585 ed=-0.935 dl=25 dr=41 cl=0 cr=0 L=16 R=28 s1=0 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=16900 exp_id=97 t_ms=1789 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=1.000 la=1.849 ra=2.459 lse=-0.049 rse=-1.459 lso=28.800 rso=16.000 lc=3437 rc=3797 cd=-360 cde=0.000 cdo=0.000 lp=2.000 lpr=2.000 y=-10.277 yr=-133.793 el=1.849 er=2.459 ed=-0.610 dl=29 dr=34 cl=0 cr=0 L=28 R=16 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=1 s8=0 rx=150 txdrop=0
TRK tick=17204 exp_id=97 t_ms=2093 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=1.000 la=2.541 ra=1.808 lse=-0.741 rse=-0.808 lso=28.800 rso=16.000 lc=4375 rc=4551 cd=-176 cde=0.000 cdo=0.000 lp=2.000 lpr=2.000 y=-23.502 yr=99.314 el=2.541 er=1.808 ed=0.733 dl=40 dr=27 cl=0 cr=0 L=28 R=16 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=17501 exp_id=97 t_ms=2390 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=1.000 la=2.742 ra=1.515 lse=-0.942 rse=-0.515 lso=28.800 rso=16.000 lc=5429 rc=5180 cd=249 cde=0.000 cdo=0.000 lp=3.500 lpr=3.500 y=-4.628 yr=133.602 el=2.742 er=1.515 ed=1.227 dl=43 dr=24 cl=0 cr=0 L=28 R=16 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=1 rx=150 txdrop=0
TRK tick=17804 exp_id=97 t_ms=2693 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=2.761 ra=1.493 lse=-1.761 rse=0.307 lso=16.000 rso=28.800 lc=6534 rc=5772 cd=762 cde=0.000 cdo=0.000 lp=-3.000 lpr=-3.000 y=32.521 yr=158.012 el=2.761 er=1.493 ed=1.268 dl=42 dr=24 cl=0 cr=0 L=16 R=28 s1=1 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=18101 exp_id=97 t_ms=2990 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.725 ra=2.573 lse=-0.725 rse=-0.773 lso=16.000 rso=28.800 lc=7296 rc=6637 cd=659 cde=0.000 cdo=0.000 lp=-3.000 lpr=-3.000 y=36.962 yr=-10.468 el=1.725 er=2.573 ed=-0.848 dl=26 dr=41 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=18404 exp_id=97 t_ms=3293 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.492 ra=2.787 lse=-0.492 rse=-0.987 lso=16.000 rso=28.800 lc=7909 rc=7748 cd=161 cde=0.000 cdo=0.000 lp=-3.000 lpr=-3.000 y=24.537 yr=-134.338 el=1.492 er=2.787 ed=-1.294 dl=23 dr=43 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=18688 exp_id=97 t_ms=3577 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.392 ra=2.877 lse=-0.392 rse=-1.077 lso=16.000 rso=28.800 lc=8447 rc=8825 cd=-378 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=-9.093 yr=-141.761 el=1.392 er=2.877 ed=-1.484 dl=136 dr=281 cl=0 cr=0 L=16 R=28 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
TRK tick=18985 exp_id=97 t_ms=3874 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=1.358 ra=2.915 lse=-0.358 rse=-1.115 lso=16.000 rso=28.800 lc=8974 rc=9941 cd=-967 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=-36.049 yr=-154.754 el=1.358 er=2.915 ed=-1.557 dl=19 dr=42 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
