tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
7702,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,-0.011002,-0.005687,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=7702 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-0.011002 p=-0.342253 r=5.961841 yr=-0.005687 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=29 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=29 fail=0 rx=6 txdrop=0
13713,0,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=13713 exp_id=0 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=119 txdrop=0
13912,0,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=13912 exp_id=0 t_ms=0 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.000 lpr=0.000 y=0.000 yr=0CMD #EXP=RUN,98,5000!"
14486,98,300.0,1,14.0,1.4,1.12,0.77,0.35,0.0,0.0,0.5,0.5,0.008,0.227,0.019,0.0,0.019,1,0,0,0,0.019,0.0,1.101,0.77,28.0,24.0,1,0,1,0.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,1,0.5,right_bias,0,0,0,0,1,0,0,0,TRK tick=14486 exp_id=98 t_ms=300 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.120 rt=0.770 la=0.019 ra=0.000 lse=1.101 rse=0.770 lso=28.000 rso=24.000 lc=1 rc=0 cd=1 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.008 yr=0.227 el=0.019 er=0.000 ed=0.019 dl=1 dr=0 cl=0 cr=0 L=28 R=24 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
14783,98,596.0,1,14.0,1.4,1.569,1.219,0.35,0.0,0.0,0.5,0.5,0.249,2.901,2.009,1.866,0.143,32,30,0,0,2.009,1.866,-0.44,-0.647,25.103,19.503,594,532,62,0.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,1,0.5,right_bias,0,0,0,0,1,0,0,0,TRK tick=14783 exp_id=98 t_ms=596 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.569 rt=1.219 la=2.009 ra=1.866 lse=-0.440 rse=-0.647 lso=25.103 rso=19.503 lc=594 rc=532 cd=62 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.249 yr=2.901 el=2.009 er=1.866 ed=0.143 dl=32 dr=30 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
15086,98,900.0,1,14.0,1.4,1.0,1.8,0.35,0.0,0.0,-1.5,-1.5,7.503,125.206,2.167,1.975,0.193,31,32,0,0,2.167,1.975,-1.167,-0.175,16.0,28.8,1468,1289,179,0.0,0.0,0.0,16.0,28.0,0.0,0.0,0.0,1,-1.5,left_bias,0,0,1,0,0,0,0,0,TRK tick=15086 exp_id=98 t_ms=900 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=2.167 ra=1.975 lse=-1.167 rse=-0.175 lso=16.000 rso=28.800 lc=1468 rc=1289 cd=179 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=7.503 yr=125.206 el=2.167 er=1.975 ed=0.193 dl=31 dr=32 cl=0 cr=0 L=16 R=28 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
15382,98,1196.0,1,14.0,1.4,1.575,1.225,0.35,0.0,0.0,0.5,0.5,-2.567,-54.108,1.653,2.59,-0.936,26,41,0,0,1.653,2.59,-0.078,-1.365,25.2,19.6,2164,2244,-80,0.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,1,0.5,right_bias,0,0,0,0,1,0,0,0,TRK tick=15382 exp_id=98 t_ms=1196 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.575 rt=1.225 la=1.653 ra=2.590 lse=-0.078 rse=-1.365 lso=25.200 rso=19.600 lc=2164 rc=2244 cd=-80 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=-2.567 yr=-54.108 el=1.653 er=2.590 ed=-0.936 dl=26 dr=41 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
15685,98,1499.0,1,14.0,1.4,1.8,1.0,0.35,0.0,0.0,2.5,2.5,-12.505,-59.883,2.223,2.021,0.203,35,29,0,0,2.223,2.021,-0.423,-1.021,28.8,16.0,2980,3115,-135,0.0,0.0,0.0,28.0,16.0,0.0,0.0,0.0,1,2.5,right_bias,0,0,0,0,0,0,1,0,TRK tick=15685 exp_id=98 t_ms=1499 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=1.000 la=2.223 ra=2.021 lse=-0.423 rse=-1.021 lso=28.800 rso=16.000 lc=2980 rc=3115 cd=-135 cde=0.000 cdo=0.000 lp=2.500 lpr=2.500 y=-12.505 yr=-59.883 el=2.223 er=2.021 ed=0.203 dl=35 dr=29 cl=0 cr=0 L=28 R=16 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=150 txdrop=0
15981,98,1795.0,1,14.0,1.4,1.8,1.0,0.35,0.0,0.0,1.5,1.5,-5.954,94.732,2.657,1.662,0.994,39,24,0,0,2.657,1.662,-0.857,-0.662,28.8,16.0,3963,3798,165,0.0,0.0,0.0,28.0,16.0,0.0,0.0,0.0,1,1.5,right_bias,0,0,0,0,0,1,0,0,TRK tick=15981 exp_id=98 t_ms=1795 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=1.000 la=2.657 ra=1.662 lse=-0.857 rse=-0.662 lso=28.800 rso=16.000 lc=3963 rc=3798 cd=165 cde=0.000 cdo=0.000 lp=1.500 lpr=1.500 y=-5.954 yr=94.732 el=2.657 er=1.662 ed=0.994 dl=39 dr=24 cl=0 cr=0 L=28 R=16 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=150 txdrop=0
16284,98,2098.0,1,14.0,1.4,1.0,1.8,0.35,0.0,0.0,-3.5,-3.5,14.611,152.409,2.492,1.677,0.816,35,28,0,0,2.492,1.677,-1.492,0.123,16.0,28.8,5028,4430,598,0.0,0.0,0.0,16.0,28.0,0.0,0.0,0.0,1,-3.5,left_bias,1,0,0,0,0,0,0,0,TRK tick=16284 exp_id=98 t_ms=2098 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.000 rt=1.800 la=2.492 ra=1.677 lse=-1.492 rse=0.123 lso=16.000 rso=28.800 lc=5028 rc=4430 cd=598 cde=0.000 cdo=0.000 lp=-3.500 lpr=-3.500 y=14.611 yr=152.409 el=2.492 er=1.677 ed=0.816 dl=35 dr=28 cl=0 cr=0 L=16 R=28 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
