tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
6006,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,0.004331,-0.000536,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=6006 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.004331 p=-0.822976 r=5.534968 yr=-0.000536 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=22 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=22 fail=0 rx=6 txdrop=0
11802,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=11802 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
12001,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=12001 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,38,15000!"
12603,38,294.0,1,18.0,1.8,0.974,0.974,0.5,0.004,0.0,0.0,0.0,0.049,1.425,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.974,0.974,26.009,25.996,9,12,-3,3.0,0.0,0.004,26.0,25.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=12603 exp_id=38 t_ms=294 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.974 rt=0.974 la=0.000 ra=0.000 lse=0.974 rse=0.974 lso=26.009 rso=25.996 lc=9 rc=12 cd=-3 cde=3.000 cdo=0.004 lp=0.000 lpr=0.000 y=0.049 yr=1.425 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
12907,38,598.0,1,18.0,1.8,1.33,1.33,0.5,0.004,0.0,0.0,0.0,7.124,130.842,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.08,1.08,25.835,26.66,687,577,110,-110.0,0.0,-0.165,25.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=12907 exp_id=38 t_ms=598 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.330 rt=1.330 la=0.250 ra=0.250 lse=1.080 rse=1.080 lso=25.835 rso=26.660 lc=687 rc=577 cd=110 cde=-110.000 cdo=-0.165 lp=0.000 lpr=0.000 y=7.124 yr=130.842 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=25 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
13203,38,894.0,1,18.0,1.8,1.676,1.676,0.5,0.004,0.0,2.5,2.5,15.953,129.851,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,1.676,1.426,20.687,23.79,1572,1363,209,-209.0,0.0,-0.314,20.0,23.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=13203 exp_id=38 t_ms=894 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.676 rt=1.676 la=0.000 ra=0.250 lse=1.676 rse=1.426 lso=20.687 rso=23.790 lc=1572 rc=1363 cd=209 cde=-209.000 cdo=-0.314 lp=2.500 lpr=2.500 y=15.953 yr=129.851 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=20 R=23 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
13506,38,1197.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.225,0.5,15.824,18.165,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,1.8,1.55,27.417,27.138,2292,2102,190,-190.0,0.0,-0.285,27.0,27.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=13506 exp_id=38 t_ms=1197 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=27.417 rso=27.138 lc=2292 rc=2102 cd=190 cde=-190.000 cdo=-0.285 lp=0.225 lpr=0.500 y=15.824 yr=18.165 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=27 R=27 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
13803,38,1494.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-0.9,-1.5,13.074,-36.543,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.8,1.8,28.213,29.12,3139,2984,155,-155.0,0.0,-0.233,28.0,29.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=13803 exp_id=38 t_ms=1494 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.000 lse=1.800 rse=1.800 lso=28.213 rso=29.120 lc=3139 rc=2984 cd=155 cde=-155.000 cdo=-0.233 lp=-0.900 lpr=-1.500 y=13.074 yr=-36.543 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=28 R=29 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
14106,38,1797.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-3.5,-3.5,9.539,-45.932,0.0,0.25,-0.25,0,1,0,0,0.0,0.25,1.8,1.55,28.479,26.98,4103,4015,88,-88.0,0.0,-0.132,28.0,26.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=14106 exp_id=38 t_ms=1797 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=28.479 rso=26.980 lc=4103 rc=4015 cd=88 cde=-88.000 cdo=-0.132 lp=-3.500 lpr=-3.500 y=9.539 yr=-45.932 el=0.000 er=0.250 ed=-0.250 dl=0 dr=1 cl=0 cr=0 L=28 R=26 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
14402,38,2093.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-3.5,-3.5,6.51,-50.144,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,26.095,26.409,5035,4981,54,-54.0,0.0,-0.081,26.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=14402 exp_id=38 t_ms=2093 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=26.095 rso=26.409 lc=5035 rc=4981 cd=54 cde=-54.000 cdo=-0.081 lp=-3.500 lpr=-3.500 y=6.510 yr=-50.144 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
14706,38,2397.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,-3.5,-3.5,3.87,-37.221,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.8,1.8,25.95,28.438,5898,5887,11,-11.0,0.0,-0.016,25.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=14706 exp_id=38 t_ms=2397 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.000 lse=1.800 rse=1.800 lso=25.950 rso=28.438 lc=5898 rc=5887 cd=11 cde=-11.000 cdo=-0.016 lp=-3.500 lpr=-3.500 y=3.870 yr=-37.221 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=25 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
