tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
54530,22,1988.0,1,18.0,0.5,0.004,0.0,-0.9,-1.5,0.0,0.25,0.25,0.0,22.0,25.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=54530 exp_id=22 t_ms=1988 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.666 rt=1.935 lp=-0.900 lpr=-1.500 y=0.000 el=0.250 er=0.250 ed=0.000 L=22 R=25 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
54729,22,2187.0,1,18.0,0.5,0.004,0.0,0.225,0.5,0.0,0.25,0.25,0.0,24.0,24.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=54729 exp_id=22 t_ms=2187 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.801 rt=1.799 lp=0.225 lpr=0.500 y=0.000 el=0.250 er=0.250 ed=0.000 L=24 R=24 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
54929,22,2387.0,1,18.0,0.5,0.004,0.0,2.5,2.5,0.0,0.25,0.25,0.0,7.0,0.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=54929 exp_id=22 t_ms=2387 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.734 rt=0.290 lp=2.500 lpr=2.500 y=0.000 el=0.250 er=0.250 ed=0.000 L=7 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=151 txdrop=0
55128,22,2586.0,1,18.0,0.5,0.004,0.0,3.5,3.5,0.0,0.125,0.0,0.125,0.0,0.0,1,-3.5,left_bias,0,0,0,0,0,0,0,1,TRK tick=55128 exp_id=22 t_ms=2586 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.601 rt=0.232 lp=3.500 lpr=3.500 y=0.000 el=0.125 er=0.000 ed=0.125 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=1 rx=151 txdrop=0
55327,22,2785.0,1,18.0,0.5,0.004,0.0,3.5,3.5,0.0,0.0,0.0,0.0,9.0,3.0,1,-3.5,left_bias,0,0,0,0,0,0,0,1,TRK tick=55327 exp_id=22 t_ms=2785 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.601 rt=0.232 lp=3.500 lpr=3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=9 R=3 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=1 rx=151 txdrop=0
55527,22,2985.0,1,18.0,0.5,0.004,0.0,3.5,3.5,0.0,0.0,0.0,0.0,5.0,0.0,1,-3.5,left_bias,0,0,0,0,0,0,0,1,TRK tick=55527 exp_id=22 t_ms=2985 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.601 rt=0.232 lp=3.500 lpr=3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=5 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=1 rx=151 txdrop=0
55726,22,3184.0,1,18.0,0.5,0.004,0.0,3.5,3.5,0.0,0.0,0.0,0.0,5.0,3.0,1,-3.5,left_bias,0,0,0,0,0,0,0,1,TRK tick=55726 exp_id=22 t_ms=3184 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.601 rt=0.232 lp=3.500 lpr=3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=5 R=3 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=1 rx=151 txdrop=0
55926,22,3384.0,1,18.0,0.5,0.004,0.0,2.5,2.5,0.0,0.0,0.0,0.0,8.0,3.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=55926 exp_id=22 t_ms=3384 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.601 rt=0.232 lp=2.500 lpr=2.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=8 R=3 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=151 txdrop=0
56125,22,3583.0,1,18.0,0.5,0.004,0.0,2.5,2.5,0.0,0.125,0.0,0.125,6.0,3.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=56125 exp_id=22 t_ms=3583 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.601 rt=0.232 lp=2.500 lpr=2.500 y=0.000 el=0.125 er=0.000 ed=0.125 L=6 R=3 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=151 txdrop=0
56324,22,3782.0,1,18.0,0.5,0.004,0.0,2.5,2.5,0.0,0.0,0.0,0.0,7.0,3.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=56324 exp_id=22 t_ms=3782 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.601 rt=0.232 lp=2.500 lpr=2.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=7 R=3 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=151 txdrop=0
56524,22,3982.0,1,18.0,0.5,0.004,0.0,2.5,2.5,0.0,0.125,0.0,0.125,6.0,3.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=56524 exp_id=22 t_ms=3982 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.601 rt=0.232 lp=2.500 lpr=2.500 y=0.000 el=0.125 er=0.000 ed=0.125 L=6 R=3 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=151 txdrop=0
56723,22,4181.0,1,18.0,0.5,0.004,0.0,0.9,1.5,0.0,0.0,0.0,0.0,27.0,25.0,1,-1.5,left_bias,0,0,0,0,0,1,0,0,TRK tick=56723 exp_id=22 t_ms=4181 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.935 rt=1.665 lp=0.900 lpr=1.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=27 R=25 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=151 txdrop=0
56922,22,4380.0,1,18.0,0.5,0.004,0.0,0.225,0.5,0.0,0.25,0.25,0.0,26.0,25.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=56922 exp_id=22 t_ms=4380 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.850 rt=1.750 lp=0.225 lpr=0.500 y=0.000 el=0.250 er=0.250 ed=0.000 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
57122,22,4580.0,1,18.0,0.5,0.004,0.0,-2.0,-2.0,0.0,0.333,0.333,0.0,6.0,19.0,2,2.0,right_bias,0,1,1,0,0,0,0,0,TRK tick=57122 exp_id=22 t_ms=4580 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.764 rt=1.516 lp=-2.000 lpr=-2.000 y=0.000 el=0.333 er=0.333 ed=0.000 L=6 R=19 s1=0 s2=1 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
57321,22,4779.0,1,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.25,0.25,0.0,0.0,4.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=57321 exp_id=22 t_ms=4779 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.232 rt=0.601 lp=-3.500 lpr=-3.500 y=0.000 el=0.250 er=0.250 ed=0.000 L=0 R=4 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
57518,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=57518 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
57715,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=57715 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
57912,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=57912 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
58109,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=58109 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
58306,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=58306 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
58503,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=58503 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
58700,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=58700 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
58897,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=58897 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
59094,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=59094 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
59291,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=59291 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
59488,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=59488 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
59685,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=59685 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
59882,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=59882 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
60079,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=60079 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
60276,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=60276 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
60473,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=60473 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
60670,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=60670 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
60867,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=60867 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
61064,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=61064 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
61261,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=61261 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
61458,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=61458 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
61655,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=61655 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
61853,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=61853 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=164 txdrop=0
62050,22,0.0,0,18.0,0.5,0.004,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5,right_bias,1,0,0,0,0,0,0,0,TRK tick=62050 exp_id=22 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-3.500 lpr=-3.500 y=0.000 el=0.000 er=0.000 ed=0.000 L=0 R=0 s1=1 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=164 txdrop=0
