tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
36524,0,0.0,0,0.0,1.5,0.0,0.12,0.0,0.0,11.584768,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=36524 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=11.584768 p=-1.168992 r=5.536623 yr=0.000005 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=132 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=132 fail=0 rx=6 txdrop=0
42273,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=42273 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0 er=0 ed=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
42472,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=42472 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0CMD #EXP=RUN,13,5000!"
43070,13,311.0,1,18.0,0.5,0.004,0.0,0.5,0.5,-0.041,0.0,0.0,0.0,28.0,16.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=43070 exp_id=13 t_ms=311 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.480 rt=0.856 lp=0.500 lpr=0.500 y=-0.041 el=0 er=0 ed=0 L=28 R=16 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
43373,13,614.0,1,18.0,0.5,0.004,0.0,-1.5,-1.5,7.404,0.0,0.0,0.0,19.0,37.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=43373 exp_id=13 t_ms=614 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.909 rt=1.832 lp=-1.500 lpr=-1.500 y=7.404 el=0 er=0 ed=0 L=19 R=37 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
43687,13,928.0,1,18.0,0.5,0.004,0.0,-2.5,-2.5,7.451,0.0,0.0,0.0,8.0,23.0,1,2.5,right_bias,0,1,0,0,0,0,0,0,TRK tick=43687 exp_id=13 t_ms=928 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.497 rt=1.133 lp=-2.500 lpr=-2.500 y=7.451 el=0 er=0 ed=0 L=8 R=23 s1=0 s2=1 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
43990,13,1231.0,1,18.0,0.5,0.004,0.0,0.5,0.5,-3.198,0.0,0.0,0.0,34.0,36.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=43990 exp_id=13 t_ms=1231 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.690 rt=1.712 lp=0.500 lpr=0.500 y=-3.198 el=0 er=0 ed=0 L=34 R=36 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=151 txdrop=0
44292,13,1533.0,0,18.0,0.5,0.004,0.0,0.8,0.5,-33.077,1.0,0.0,1.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=44292 exp_id=13 t_ms=1533 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.800 lpr=0.500 y=-33.077 el=1 er=0 ed=1 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
44489,13,1730.0,0,18.0,0.5,0.004,0.0,0.8,0.5,-33.077,1.0,0.0,1.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=44489 exp_id=13 t_ms=1730 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.800 lpr=0.500 y=-33.077 el=1 er=0 ed=1 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
44686,13,1927.0,0,18.0,0.5,0.004,0.0,0.8,0.5,-33.077,1.0,0.0,1.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=44686 exp_id=13 t_ms=1927 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.800 lpr=0.500 y=-33.077 el=1 er=0 ed=1 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
