tick,t_s,run,el,er,ed,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
99852,0.198,1,0.0,0.0,0.0,0.0,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
100051,0.397,1,0.25,0.25,0.0,0.0,-0.5,left_bias,0.04975,0.04975,0.04975,0.0,-0.024875
