t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
214,S,1,0,0,0.1,0.5,2,0,0,2,2,0,0.00
214,S,1,46,55,0.1,-2.8,2,1,1,3,1,0,0.00
333,S,1,40,42,0.0,-4.4,3,1,1,4,2,0,0.00
341,S,1,1,0,0.0,-5.6,4,2,2,6,2,0,0.00
448,S,1,15,19,-0.3,-5.7,6,2,2,8,4,0,0.00
566,S,1,45,43,-0.4,-5.7,7,2,2,9,5,0,0.00
574,S,1,4,4,-0.4,-5.6,7,2,2,9,5,0,0.00
671,S,1,62,55,-0.2,-1.2,8,0,0,8,8,0,0.00
859,S,1,81,79,0.4,1.0,9,0,0,9,9,0,0.00
860,S,1,65,63,0.4,0.7,10,0,0,10,10,0,0.00
1063,S,1,108,106,0.7,0.4,10,0,0,10,10,0,0.00
1064,S,1,92,89,0.7,1.2,10,-1,0,9,11,0,0.00
1188,S,1,123,125,0.7,1.8,10,-1,-1,9,11,0,0.00
1197,S,1,5,5,0.7,2.0,11,-1,-1,10,12,0,0.00
1262,S,1,66,68,0.6,0.9,11,-1,0,10,12,0,0.00
1480,S,1,137,138,0.0,0.1,10,0,0,10,10,0,0.00
1481,S,1,122,126,0.0,-2.0,9,1,1,10,8,0,0.00
1674,S,1,114,106,-0.2,-3.1,8,1,1,9,7,0,0.00
1674,S,1,81,84,-0.2,-0.8,9,0,0,9,9,0,0.00
1873,S,1,99,105,-0.1,0.3,8,0,0,8,8,0,0.00
1873,S,1,74,75,-0.1,0.2,9,0,0,9,9,0,0.00
2073,S,1,110,110,-0.2,0.1,10,0,0,10,10,0,0.00
2074,S,1,92,94,-0.2,-0.2,9,0,0,9,9,0,0.00
2273,S,1,114,116,-0.5,-0.4,9,0,0,9,9,0,0.00
2273,S,1,81,83,-0.5,-0.8,9,0,0,9,9,0,0.00
2473,S,1,122,114,-0.2,-1.0,9,1,0,10,8,0,0.00
2473,S,1,96,85,-0.2,-0.4,9,0,0,9,9,0,0.00
2673,S,1,119,129,-0.3,0.1,9,0,0,9,9,0,0.00
2673,S,1,90,92,-0.3,-0.7,9,0,0,9,9,0,0.00
2873,S,1,122,123,-0.2,-1.4,10,1,0,11,9,0,0.00
2873,S,1,101,93,-0.2,1.2,9,0,0,9,9,0,0.00
3002,S,1,127,132,-0.1,3.1,9,-1,-1,8,10,0,0.00
3007,S,1,1,1,-0.1,3.5,11,-1,-1,10,12,0,0.00
3112,S,1,111,116,-0.4,0.6,10,0,0,10,10,0,0.00
3234,S,1,119,122,-0.5,-0.9,9,1,0,10,8,0,0.00
3238,S,1,17,17,-0.5,-2.0,9,1,1,10,8,0,0.00
3345,S,1,100,93,-0.7,1.3,10,0,0,10,10,0,0.00
3466,S,1,113,114,-0.6,3.3,9,-1,-1,8,10,0,0.00
3471,S,1,15,16,-0.6,2.6,10,0,-1,10,10,0,0.00
3572,S,1,88,90,-0.7,-0.1,10,0,0,10,10,0,0.00
3690,S,1,108,112,-0.8,-1.2,9,1,0,10,8,0,0.00
3699,S,1,3,3,-0.8,-2.0,11,1,1,12,10,0,0.00
3805,S,1,114,110,-1.0,0.9,10,0,0,10,10,0,0.00
3923,S,1,120,118,-0.9,2.4,9,0,-1,9,9,0,0.00
3931,S,1,0,1,-0.9,3.5,11,-1,-1,10,12,0,0.00
4029,S,1,103,106,-0.6,1.6,10,0,0,10,10,0,0.00
4151,S,1,118,117,-0.7,0.5,9,0,0,9,9,0,0.00
4156,S,1,2,2,-0.7,-1.5,11,1,0,12,10,0,0.00
4241,S,1,86,84,-0.9,-0.5,10,1,0,11,9,0,0.00
4434,S,1,120,111,-0.4,0.1,9,1,0,10,8,0,0.00
4434,S,1,91,84,-0.4,0.9,9,0,0,9,9,0,0.00
4633,S,1,105,107,-0.1,1.2,8,0,0,8,8,0,0.00
4633,S,1,74,74,-0.1,0.5,9,0,0,9,9,0,0.00
4833,S,1,109,109,-0.1,-0.0,10,0,0,10,10,0,0.00
4834,S,1,93,94,-0.1,-0.0,9,0,0,9,9,0,0.00
5033,S,1,114,111,0.2,-0.0,8,0,0,8,8,0,0.00
5034,S,1,77,74,0.2,0.8,9,0,0,9,9,0,0.00
5233,S,1,98,94,0.4,1.2,9,0,0,9,9,0,0.00
5234,S,1,75,74,0.4,1.1,9,0,0,9,9,0,0.00
5362,S,1,97,98,0.5,1.0,9,0,0,9,9,0,0.00
5367,S,1,1,1,0.5,0.8,11,0,0,11,11,0,0.00
5461,S,1,87,83,0.6,1.6,10,-1,0,9,11,0,0.00
5579,S,1,110,114,0.6,2.1,9,-1,-1,8,10,0,0.00
5587,S,1,4,5,0.6,2.4,10,-1,-1,9,11,0,0.00
5693,S,1,103,109,0.2,-0.2,10,0,0,10,10,0,0.00
5811,S,1,111,116,0.1,-1.6,9,1,0,10,8,0,0.00
5820,S,1,2,3,0.1,-2.6,10,1,1,11,9,0,0.00
5925,S,1,112,111,-0.2,-1.7,10,1,0,11,9,0,0.00
6043,S,1,121,114,-0.2,-1.1,9,1,0,10,8,0,0.00
6052,S,1,13,12,-0.2,-0.8,9,0,0,9,9,0,0.00
6148,S,1,99,98,0.2,-0.1,9,0,0,9,9,0,0.00
6337,S,1,104,100,0.6,0.2,9,0,0,9,9,0,0.00
6337,S,1,75,74,0.6,0.1,9,0,0,9,9,0,0.00
6466,S,1,107,103,0.6,-0.1,9,0,0,9,9,0,0.00
6474,S,1,7,7,0.6,-0.1,10,0,0,10,10,0,0.00
6586,S,1,109,108,0.7,-0.3,9,0,0,9,9,0,0.00
6774,S,1,109,106,1.0,-0.4,9,0,0,9,9,0,0.00
6775,S,1,76,75,1.0,1.0,9,-1,0,8,10,0,0.00
6977,S,1,99,100,0.9,2.0,9,-1,-1,8,10,0,0.00
6977,S,1,81,84,0.9,0.3,9,0,0,9,9,0,0.00
7102,S,1,98,101,0.8,-0.9,9,0,0,9,9,0,0.00
7111,S,1,1,0,0.8,-1.2,11,0,0,11,11,0,0.00
7216,S,1,108,108,0.5,-0.3,10,0,0,10,10,0,0.00
7334,S,1,114,112,0.5,0.3,9,0,0,9,9,0,0.00
7342,S,1,12,12,0.5,0.5,10,0,0,10,10,0,0.00
7400,S,1,49,48,0.6,0.3,11,0,0,11,11,0,0.00
7550,S,1,119,118,0.6,-0.1,10,0,0,10,10,0,0.00
7550,S,1,32,33,0.6,-0.7,10,0,0,10,10,0,0.00
7668,S,1,11,11,0.3,-1.2,11,0,0,11,11,0,0.00
7668,S,1,118,123,0.3,-1.9,9,0,1,9,9,0,0.00
7856,S,1,112,112,0.1,-2.2,9,1,1,10,8,0,0.00
7857,S,1,80,76,0.1,-0.5,9,0,0,9,9,0,0.00
7986,S,1,99,102,0.1,0.8,9,0,0,9,9,0,0.00
7994,S,1,7,7,0.1,1.1,10,0,0,10,10,0,0.00
8105,S,1,98,102,0.0,-0.1,10,0,0,10,10,0,0.00
8293,S,1,108,111,-0.2,-0.8,9,0,0,9,9,0,0.00
8294,S,1,81,82,-0.2,-0.9,9,0,0,9,9,0,0.00
8422,S,1,111,112,-0.3,-1.0,9,1,0,10,8,0,0.00
8431,S,1,1,1,-0.3,-1.0,11,0,0,11,11,0,0.00
8536,S,1,113,115,-0.4,-1.3,10,1,0,11,9,0,0.00
8654,S,1,120,115,-0.4,-1.5,9,1,0,10,8,0,0.00
8662,S,1,14,13,-0.4,-1.6,9,1,0,10,8,0,0.00
8768,S,1,98,100,-0.5,-0.6,9,0,0,9,9,0,0.00
8886,S,1,102,104,-0.5,-0.1,9,0,0,9,9,0,0.00
8894,S,1,6,6,-0.5,0.3,10,0,0,10,10,0,0.00
8992,S,1,84,86,-0.5,-0.7,10,0,0,10,10,0,0.00
9180,S,1,109,109,-0.4,-1.2,9,1,0,10,8,0,0.00
9180,S,1,83,78,-0.4,-0.2,9,0,0,9,9,0,0.00
9309,S,1,112,118,-0.4,0.6,9,0,0,9,9,0,0.00
9318,S,1,4,4,-0.4,0.8,10,0,0,10,10,0,0.00
9427,S,1,103,103,-0.5,1.0,9,0,0,9,9,0,0.00
9616,S,1,101,100,-0.5,1.1,9,0,0,9,9,0,0.00
9616,S,1,75,73,-0.5,0.6,9,0,0,9,9,0,0.00
9745,S,1,102,103,-0.5,0.1,9,0,0,9,9,0,0.00
9753,S,1,12,12,-0.5,0.1,10,0,0,10,10,0,0.00
9864,S,1,95,100,-0.9,-1.3,9,1,0,10,8,0,0.00
10053,S,1,98,99,-1.0,-2.0,9,1,1,10,8,0,0.00
10053,S,1,75,72,-1.0,-0.7,9,1,0,10,8,0,0.00
10181,S,1,109,108,-1.0,0.4,10,1,0,11,9,0,0.00
10190,S,1,2,2,-1.0,0.5,11,0,0,11,11,0,0.00
10295,S,1,113,115,-0.8,-0.2,10,1,0,11,9,0,0.00
10480,S,1,119,116,-0.8,-0.6,9,1,0,10,8,0,0.00
10480,S,1,82,77,-0.8,-0.3,9,1,0,10,8,0,0.00
10695,S,1,106,110,-0.4,-0.0,9,1,0,10,8,0,0.00
10695,S,1,95,85,-0.4,3.4,9,-1,-1,8,10,0,0.00
10889,S,1,93,102,-0.9,5.2,8,-1,-2,7,9,0,0.00
10889,S,1,69,78,-0.9,-0.7,9,1,0,10,8,0,0.00
11012,S,1,95,93,-1.0,-5.1,9,2,2,11,7,0,0.00
11021,S,1,1,1,-1.0,-6.2,11,2,2,13,9,0,0.00
11126,S,1,113,94,-0.8,0.6,10,0,0,10,10,0,0.00
11244,S,1,118,118,-0.7,4.1,9,-1,-1,8,10,0,0.00
11252,S,1,13,13,-0.7,5.9,9,-1,-2,8,10,0,0.00
11350,S,1,85,96,-0.1,1.6,9,0,0,9,9,0,0.00
11538,S,1,105,108,-0.9,-1.2,9,0,0,9,9,0,0.00
11539,S,1,77,77,-0.9,-1.3,9,1,0,10,8,0,0.00
11667,S,1,113,105,-0.9,-1.3,9,1,0,10,8,0,0.00
11676,S,1,6,6,-0.9,-1.3,10,1,0,11,9,0,0.00
11786,S,1,106,99,-0.3,1.1,9,0,0,9,9,0,0.00
