t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
123,S,1,34,35,-0.0,0.0,2,0,0,2,2,0,0.00
127,S,1,2,1,-0.0,0.0,3,0,0,3,3,0,0.00
200,S,1,43,28,-0.0,0.0,4,0,0,4,4,0,0.00
371,S,1,80,53,1.6,0.0,4,0,0,4,4,0,0.00
371,S,1,51,35,1.6,0.0,6,-1,0,5,7,0,0.00
402,S,1,8,6,3.7,0.0,6,-1,0,5,7,0,0.00
559,S,1,90,94,4.5,30.0,7,-6,-5,1,13,0,0.00
560,S,1,48,55,4.5,30.0,9,-6,-5,3,15,0,0.00
594,S,1,10,12,4.5,30.0,9,-6,-5,3,15,0,0.00
599,S,1,1,1,4.5,0.0,11,-2,0,9,13,0,0.00
724,S,1,120,149,4.2,0.0,10,-2,0,8,12,0,0.00
728,S,1,1,2,4.2,0.0,11,-2,0,9,13,0,0.00
778,S,1,47,61,3.7,-9.9,11,0,1,11,11,0,0.00
818,S,1,12,13,1.7,-9.9,11,0,1,11,11,0,0.00
818,S,1,28,32,1.7,-30.0,11,4,5,15,7,0,0.00
942,S,1,145,126,0.6,-30.0,9,4,5,13,5,0,0.00
945,S,1,25,20,0.6,-30.0,9,4,5,13,5,0,0.00
997,S,1,62,45,0.0,-10.4,10,1,2,11,9,0,0.00
1037,S,1,15,11,0.9,-10.4,10,2,2,12,8,0,0.00
1037,S,1,32,24,0.9,22.1,10,-4,-3,6,14,0,0.00
1195,S,1,127,142,3.4,22.1,9,-4,-3,5,13,0,0.00
1195,S,1,58,69,3.4,22.1,9,-5,-3,4,14,0,0.00
1231,S,1,11,14,3.3,22.1,11,-5,-3,6,16,0,0.00
1235,S,1,27,37,3.3,-3.6,11,-1,1,10,12,0,0.00
1355,S,1,126,147,2.7,-3.6,9,-1,1,8,10,0,0.00
1363,S,1,1,1,2.7,-3.6,11,-1,1,10,12,0,0.00
1435,S,1,79,94,0.1,-30.0,10,4,5,14,6,0,0.00
1555,S,1,152,129,-0.8,-30.0,10,5,5,15,5,0,0.00
1563,S,1,0,0,-0.8,-30.0,11,5,5,16,6,0,0.00
1609,S,1,69,49,-1.1,-6.1,11,1,1,12,10,0,0.00
1644,S,1,15,11,-0.3,-6.1,11,1,1,12,10,0,0.00
1801,S,1,132,139,1.9,22.1,9,-3,-3,6,12,0,0.00
1802,S,1,57,65,1.9,22.1,9,-4,-3,5,13,0,0.00
1837,S,1,23,27,2.6,19.9,10,-4,-3,6,14,0,0.00
2000,S,1,119,158,1.7,19.9,9,-4,-3,5,13,0,0.00
2000,S,1,53,72,1.7,19.9,9,-4,-3,5,13,0,0.00
2036,S,1,11,15,-0.7,19.9,10,-4,-3,6,14,0,0.00
2040,S,1,20,29,-0.7,-30.0,10,5,5,15,5,0,0.00
2166,S,1,152,131,-1.7,-30.0,9,5,5,14,4,0,0.00
2170,S,1,23,19,-1.7,-30.0,9,5,5,14,4,0,0.00
2241,S,1,82,57,-2.5,-11.2,10,3,2,13,7,0,0.00
2396,S,1,161,115,-0.8,-11.2,8,3,2,11,5,0,0.00
2396,S,1,64,49,-0.8,-11.2,9,2,2,11,7,0,0.00
2432,S,1,13,10,2.2,-11.2,10,2,2,12,8,0,0.00
2436,S,1,5,4,2.2,30.0,11,-6,-5,5,17,0,0.00
2566,S,1,129,161,3.1,30.0,9,-6,-5,3,15,0,0.00
2570,S,1,18,25,3.1,30.0,9,-6,-5,3,15,0,0.00
2641,S,1,60,88,2.9,-2.6,10,-1,0,9,11,0,0.00
2796,S,1,123,158,0.6,-2.6,8,-1,0,7,9,0,0.00
2796,S,1,46,57,0.6,-2.6,9,0,0,9,9,0,0.00
2832,S,1,10,12,-2.1,-2.6,10,0,0,10,10,0,0.00
2836,S,1,3,5,-2.1,-30.0,11,5,5,16,6,0,0.00
