t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,1,0,1,1,0,0.00
164,S,1,35,36,0.0,0.0,2,0,2,2,0,0.00
164,S,1,30,30,0.0,0.0,3,0,3,3,0,0.00
216,S,1,6,6,0.0,0.0,3,0,3,3,0,0.00
216,S,1,21,21,0.0,0.0,4,0,4,4,0,0.00
355,S,1,79,78,0.0,0.0,4,0,4,4,0,0.00
355,S,1,27,25,0.0,0.0,5,0,5,5,0,0.00
432,S,1,8,8,0.0,0.0,6,0,6,6,0,0.00
433,S,1,49,48,0.0,0.0,7,0,7,7,0,0.00
571,S,1,92,89,0.0,0.0,7,0,7,7,0,0.00
571,S,1,27,27,0.0,0.0,9,-1,8,10,0,0.00
647,S,1,8,9,0.0,0.0,10,-1,9,11,0,0.00
648,S,1,61,64,0.0,0.0,11,0,11,11,0,0.00
787,S,1,117,120,0.0,0.0,10,0,10,10,0,0.00
787,S,1,40,40,0.0,0.0,10,0,10,10,0,0.00
864,S,1,11,12,0.0,0.0,10,0,10,10,0,0.00
864,S,1,72,72,0.0,0.0,10,1,11,9,0,0.00
1003,S,1,125,117,0.0,0.0,9,1,10,8,0,0.00
1003,S,1,37,33,0.0,0.0,10,0,10,10,0,0.00
1080,S,1,11,11,0.0,0.0,11,0,11,11,0,0.00
1080,S,1,65,67,0.0,0.0,10,0,10,10,0,0.00
1219,S,1,122,118,0.0,0.0,9,0,9,9,0,0.00
1219,S,1,36,33,0.0,0.0,10,-1,9,11,0,0.00
1295,S,1,10,10,0.0,0.0,11,-1,10,12,0,0.00
1296,S,1,70,68,0.0,0.0,11,0,11,11,0,0.00
1435,S,1,128,121,0.0,0.0,9,0,9,9,0,0.00
1435,S,1,38,36,0.0,0.0,10,-2,8,12,0,0.00
1512,S,1,11,12,0.0,0.0,10,-2,8,12,0,0.00
1512,S,1,62,72,0.0,0.0,10,0,10,10,0,0.00
1651,S,1,123,120,0.0,0.0,9,0,9,9,0,0.00
1651,S,1,34,35,0.0,0.0,10,-1,9,11,0,0.00
1728,S,1,10,12,0.0,0.0,11,-1,10,12,0,0.00
1728,S,1,73,76,0.0,0.0,11,4,15,7,0,0.00
1867,S,1,142,113,0.0,0.0,9,4,13,5,0,0.00
1867,S,1,44,34,0.0,0.0,10,1,11,9,0,0.00
