t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
210,S,1,33,35,0.3,0.0,2,0,0,2,2,0,0.00
210,S,1,61,51,0.3,3.2,3,-1,-1,2,4,0,0.00
399,S,1,80,64,1.9,4.8,3,-2,-1,1,5,0,0.00
399,S,1,67,55,1.9,6.4,4,-3,-2,1,7,0,0.00
527,S,1,87,70,2.1,7.7,6,-3,-2,3,9,0,0.00
536,S,1,1,1,2.1,7.9,7,-3,-2,4,10,0,0.00
646,S,1,93,89,3.9,5.6,8,-3,-2,5,11,0,0.00
768,S,1,100,100,3.9,4.4,8,-4,-1,4,12,0,0.00
773,S,1,0,1,3.9,3.7,11,-3,-1,8,14,0,0.00
858,S,1,75,90,4.1,-0.7,11,-2,0,9,13,0,0.00
1051,S,1,115,134,1.6,-2.8,10,-2,1,8,12,0,0.00
1052,S,1,88,107,1.6,-8.1,9,2,2,11,7,0,0.00
1250,S,1,110,110,0.3,-10.8,9,2,3,11,7,0,0.00
1250,S,1,81,82,0.3,-5.6,9,1,2,10,8,0,0.00
1450,S,1,104,102,0.4,-3.0,8,0,1,8,8,0,0.00
1450,S,1,75,77,0.4,-2.2,9,0,1,9,9,0,0.00
1650,S,1,97,104,0.2,-1.8,9,0,1,9,9,0,0.00
1650,S,1,76,76,0.2,-1.7,9,0,1,9,9,0,0.00
1850,S,1,102,103,0.1,-1.6,9,0,0,9,9,0,0.00
1850,S,1,80,79,0.1,-1.2,9,0,0,9,9,0,0.00
2050,S,1,100,103,-0.2,-0.9,8,0,0,8,8,0,0.00
2050,S,1,72,75,-0.2,-1.6,9,0,0,9,9,0,0.00
2250,S,1,95,98,-0.5,-2.0,9,0,1,9,9,0,0.00
2250,S,1,71,74,-0.5,-2.4,9,1,1,10,8,0,0.00
2450,S,1,95,91,-0.3,-2.6,9,1,1,10,8,0,0.00
2450,S,1,71,67,-0.3,-1.0,9,0,0,9,9,0,0.00
2650,S,1,94,94,-0.3,-0.2,9,0,0,9,9,0,0.00
2650,S,1,73,74,-0.3,0.7,9,0,0,9,9,0,0.00
2850,S,1,103,104,-0.3,1.1,9,0,0,9,9,0,0.00
2851,S,1,79,76,-0.3,0.8,9,0,0,9,9,0,0.00
