t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,27,28,0.0,0.0,2,0,0,2,2,0,0.00
127,S,1,2,1,0.0,0.0,3,0,0,3,3,0,0.00
172,S,1,17,12,0.0,0.0,4,0,0,4,4,0,0.00
212,S,1,5,3,0.2,0.0,4,0,0,4,4,0,0.00
213,S,1,14,11,0.2,2.0,5,0,0,5,5,0,0.00
335,S,1,63,41,0.6,2.0,6,-1,0,5,7,0,0.00
339,S,1,10,7,0.6,2.0,6,-1,0,5,7,0,0.00
389,S,1,22,15,1.0,5.0,8,-1,-1,7,9,0,0.00
429,S,1,6,5,2.5,5.0,8,-1,-1,7,9,0,0.00
430,S,1,15,11,2.5,17.5,9,-4,-3,5,13,0,0.00
552,S,1,64,64,3.2,17.5,10,-5,-3,5,15,0,0.00
556,S,1,1,2,3.2,17.5,11,-5,-3,6,16,0,0.00
606,S,1,29,37,3.6,12.3,12,-4,-2,8,16,0,0.00
647,S,1,7,10,3.6,12.3,12,-4,-2,8,16,0,0.00
647,S,1,16,22,3.6,5.9,12,-2,-1,10,14,0,0.00
770,S,1,81,89,2.9,5.9,11,-3,-1,8,14,0,0.00
774,S,1,13,17,2.9,5.9,11,-2,-1,9,13,0,0.00
824,S,1,31,39,2.4,-2.7,12,0,1,12,12,0,0.00
864,S,1,9,10,1.7,-2.7,12,0,1,12,12,0,0.00
864,S,1,27,30,1.7,-9.0,12,1,2,13,11,0,0.00
987,S,1,109,109,1.0,-9.0,11,1,2,12,10,0,0.00
991,S,1,17,17,1.0,-9.0,11,1,2,12,10,0,0.00
1057,S,1,54,52,0.6,-7.3,11,1,1,12,10,0,0.00
1181,S,1,115,111,0.6,-7.3,10,1,1,11,9,0,0.00
1189,S,1,3,3,0.6,-7.3,11,1,1,12,10,0,0.00
1235,S,1,40,39,0.7,-3.2,11,0,1,11,11,0,0.00
1276,S,1,10,10,0.9,-3.2,11,0,1,11,11,0,0.00
1276,S,1,21,21,0.9,0.9,11,-1,0,10,12,0,0.00
1399,S,1,97,103,1.1,0.9,10,-1,0,9,11,0,0.00
1403,S,1,14,15,1.1,0.9,11,-1,0,10,12,0,0.00
1453,S,1,34,38,1.1,1.0,11,-1,0,10,12,0,0.00
1494,S,1,8,10,0.7,1.0,12,-1,0,11,13,0,0.00
1494,S,1,26,30,0.7,-4.1,12,0,1,12,12,0,0.00
1617,S,1,104,112,0.4,-4.1,11,1,1,12,10,0,0.00
1621,S,1,16,17,0.4,-4.1,11,1,1,12,10,0,0.00
1671,S,1,35,36,0.1,-4.7,11,1,1,12,10,0,0.00
1711,S,1,10,9,-0.5,-4.7,12,1,1,13,11,0,0.00
1712,S,1,25,27,-0.5,-9.0,12,2,2,14,10,0,0.00
1834,S,1,106,98,-0.6,-9.0,10,2,2,12,8,0,0.00
1838,S,1,0,1,-0.6,-9.0,12,2,2,14,10,0,0.00
1888,S,1,45,39,-0.7,-5.1,12,1,1,13,11,0,0.00
1928,S,1,10,9,-0.3,-5.1,12,1,1,13,11,0,0.00
1929,S,1,25,22,-0.3,2.6,12,0,-1,12,12,0,0.00
2052,S,1,114,103,0.2,2.6,10,0,-1,10,10,0,0.00
2055,S,1,2,3,0.2,2.6,11,-1,-1,10,12,0,0.00
2106,S,1,43,43,0.6,4.6,11,-1,-1,10,12,0,0.00
2146,S,1,10,10,1.2,4.6,12,-1,-1,11,13,0,0.00
2147,S,1,22,22,1.2,10.0,12,-2,-2,10,14,0,0.00
2270,S,1,105,116,1.3,10.0,10,-3,-2,7,13,0,0.00
2274,S,1,16,19,1.3,10.0,11,-3,-2,8,14,0,0.00
2324,S,1,33,45,1.3,5.1,11,-2,-1,9,13,0,0.00
2365,S,1,8,11,0.4,5.1,12,-2,-1,10,14,0,0.00
2365,S,1,28,34,0.4,-7.7,12,1,2,13,11,0,0.00
2488,S,1,106,112,-0.3,-7.7,11,1,2,12,10,0,0.00
2492,S,1,17,18,-0.3,-7.7,11,2,2,13,9,0,0.00
2542,S,1,38,34,-0.9,-9.4,11,2,2,13,9,0,0.00
2582,S,1,11,9,-1.4,-9.4,12,2,2,14,10,0,0.00
2583,S,1,28,25,-1.4,-11.1,12,3,2,15,9,0,0.00
2705,S,1,113,96,-1.3,-11.1,10,3,2,13,7,0,0.00
2709,S,1,18,14,-1.3,-11.1,11,3,2,14,8,0,0.00
2759,S,1,35,29,-1.2,-4.7,11,1,1,12,10,0,0.00
2794,S,1,9,8,-0.3,-4.7,12,1,1,13,11,0,0.00
2917,S,1,95,102,0.2,11.7,11,-2,-2,9,13,0,0.00
2921,S,1,14,16,0.2,11.7,11,-2,-2,9,13,0,0.00
2971,S,1,30,35,0.7,10.7,11,-2,-2,9,13,0,0.00
3011,S,1,8,9,0.7,10.7,12,-2,-2,10,14,0,0.00
3012,S,1,24,26,0.7,4.6,12,-1,-1,11,13,0,0.00
3169,S,1,99,104,0.1,4.6,11,-1,-1,10,12,0,0.00
3169,S,1,48,51,0.1,4.6,11,-1,-1,10,12,0,0.00
3204,S,1,9,10,-0.3,4.6,11,-1,-1,10,12,0,0.00
3209,S,1,0,0,-0.3,-3.7,12,1,1,13,11,0,0.00
3367,S,1,107,109,-0.7,-3.7,11,1,1,12,10,0,0.00
3368,S,1,50,51,-0.7,-3.7,11,1,1,12,10,0,0.00
3403,S,1,18,18,-1.0,-5.3,11,1,1,12,10,0,0.00
3533,S,1,116,111,-1.0,-5.3,11,1,1,12,10,0,0.00
3536,S,1,2,2,-1.0,-5.3,12,1,1,13,11,0,0.00
3587,S,1,46,43,-1.1,-3.2,11,1,1,12,10,0,0.00
3627,S,1,11,9,-0.7,-3.2,11,1,1,12,10,0,0.00
3628,S,1,25,23,-0.7,3.0,11,0,-1,11,11,0,0.00
3786,S,1,108,106,-0.2,3.0,10,0,-1,10,10,0,0.00
3786,S,1,49,47,-0.2,3.0,11,-1,-1,10,12,0,0.00
3822,S,1,9,9,0.1,3.0,11,-1,-1,10,12,0,0.00
3826,S,1,2,3,0.1,5.4,12,-1,-1,11,13,0,0.00
3949,S,1,98,102,0.2,5.4,11,-1,-1,10,12,0,0.00
3953,S,1,16,17,0.2,5.4,11,-1,-1,10,12,0,0.00
4003,S,1,37,38,0.1,2.4,11,-1,0,10,12,0,0.00
4044,S,1,10,10,-0.1,2.4,12,-1,0,11,13,0,0.00
4044,S,1,28,28,-0.1,-2.2,12,0,0,12,12,0,0.00
4167,S,1,108,103,-0.2,-2.2,11,0,0,11,11,0,0.00
4171,S,1,17,17,-0.2,-2.2,11,0,0,11,11,0,0.00
4221,S,1,37,36,-0.3,-1.5,11,0,0,11,11,0,0.00
4261,S,1,10,10,-0.1,-1.5,12,0,0,12,12,0,0.00
4262,S,1,28,27,-0.1,1.2,12,0,0,12,12,0,0.00
4385,S,1,112,109,-0.1,1.2,10,0,0,10,10,0,0.00
4388,S,1,18,17,-0.1,1.2,11,0,0,11,11,0,0.00
4439,S,1,37,36,-0.0,0.9,11,0,0,11,11,0,0.00
4474,S,1,11,10,0.1,0.9,11,0,0,11,11,0,0.00
4631,S,1,108,114,0.2,2.4,10,-1,0,9,11,0,0.00
4632,S,1,47,52,0.2,2.4,10,-1,0,9,11,0,0.00
4667,S,1,22,23,-0.2,-5.2,11,1,1,12,10,0,0.00
4796,S,1,114,108,-0.3,-5.2,10,1,1,11,9,0,0.00
4800,S,1,16,15,-0.3,-5.2,11,1,1,12,10,0,0.00
4850,S,1,35,34,-0.4,-3.4,11,1,1,12,10,0,0.00
4890,S,1,9,9,-0.2,-3.4,11,1,1,12,10,0,0.00
4891,S,1,25,24,-0.2,1.1,12,0,0,12,12,0,0.00
5048,S,1,104,105,0.0,1.1,10,0,0,10,10,0,0.00
5048,S,1,49,50,0.0,1.1,11,0,0,11,11,0,0.00
5083,S,1,10,10,-0.1,1.1,11,0,0,11,11,0,0.00
5088,S,1,1,1,-0.1,-1.3,12,0,0,12,12,0,0.00
5212,S,1,117,110,-0.1,-1.3,11,0,0,11,11,0,0.00
5216,S,1,3,2,-0.1,-1.3,11,0,0,11,11,0,0.00
5266,S,1,46,44,-0.1,-0.6,11,0,0,11,11,0,0.00
5306,S,1,11,10,0.2,-0.6,11,0,0,11,11,0,0.00
5307,S,1,25,23,0.2,3.8,11,-1,-1,10,12,0,0.00
5464,S,1,112,114,0.6,3.8,10,-1,-1,9,11,0,0.00
5464,S,1,50,55,0.6,3.8,10,-1,-1,9,11,0,0.00
5500,S,1,9,10,0.8,3.8,12,-1,-1,11,13,0,0.00
5504,S,1,28,29,0.8,3.9,11,-1,-1,10,12,0,0.00
5628,S,1,121,121,0.7,3.9,10,-1,-1,9,11,0,0.00
5632,S,1,18,19,0.7,3.9,10,-1,-1,9,11,0,0.00
5682,S,1,37,43,0.5,0.6,11,0,0,11,11,0,0.00
5721,S,1,11,12,0.0,0.6,11,0,0,11,11,0,0.00
5722,S,1,30,29,0.0,-6.0,11,1,1,12,10,0,0.00
5879,S,1,121,110,-0.2,-6.0,10,1,1,11,9,0,0.00
5879,S,1,53,48,-0.2,-6.0,10,1,1,11,9,0,0.00
5910,S,1,10,9,0.1,-6.0,11,1,1,12,10,0,0.00
5919,S,1,4,4,0.1,1.9,11,-1,0,10,12,0,0.00
6082,S,1,106,113,0.3,1.9,10,-1,0,9,11,0,0.00
6082,S,1,51,55,0.3,1.9,10,-1,0,9,11,0,0.00
6118,S,1,10,9,0.3,1.9,11,-1,0,10,12,0,0.00
6238,S,1,112,108,0.2,-0.0,10,0,0,10,10,0,0.00
6247,S,1,7,6,0.2,-0.0,11,0,0,11,11,0,0.00
6292,S,1,39,39,0.1,-0.7,11,0,0,11,11,0,0.00
6332,S,1,11,11,0.1,-0.7,11,0,0,11,11,0,0.00
6332,S,1,29,29,0.1,-0.5,11,0,0,11,11,0,0.00
6455,S,1,116,111,0.1,-0.5,10,0,0,10,10,0,0.00
6459,S,1,17,17,0.1,-0.5,10,0,0,10,10,0,0.00
6530,S,1,58,59,0.3,0.7,11,0,0,11,11,0,0.00
6649,S,1,115,116,0.3,0.7,10,0,0,10,10,0,0.00
6658,S,1,6,6,0.3,0.7,10,0,0,10,10,0,0.00
6703,S,1,41,40,0.3,0.2,11,0,0,11,11,0,0.00
6744,S,1,11,11,0.3,0.2,11,0,0,11,11,0,0.00
6744,S,1,31,32,0.3,-0.4,11,0,0,11,11,0,0.00
6867,S,1,113,113,0.2,-0.4,10,0,0,10,10,0,0.00
6871,S,1,18,18,0.2,-0.4,10,0,0,10,10,0,0.00
6942,S,1,56,57,0.2,-0.4,11,0,0,11,11,0,0.00
7062,S,1,105,107,0.2,-0.4,10,0,0,10,10,0,0.00
7070,S,1,3,2,0.2,-0.4,11,0,0,11,11,0,0.00
7116,S,1,42,42,0.1,-0.5,11,0,0,11,11,0,0.00
7152,S,1,10,10,0.0,-0.5,11,0,0,11,11,0,0.00
7274,S,1,110,109,-0.0,-1.6,10,0,0,10,10,0,0.00
7278,S,1,17,17,-0.0,-1.6,10,0,0,10,10,0,0.00
7328,S,1,45,46,-0.1,-1.4,11,0,0,11,11,0,0.00
7368,S,1,10,11,-0.2,-1.4,11,0,0,11,11,0,0.00
7369,S,1,24,24,-0.2,-1.9,11,0,0,11,11,0,0.00
7491,S,1,106,108,-0.3,-1.9,10,0,0,10,10,0,0.00
7495,S,1,2,3,-0.3,-1.9,11,0,0,11,11,0,0.00
7545,S,1,40,41,-0.4,-1.9,11,0,0,11,11,0,0.00
7585,S,1,9,10,-0.6,-1.9,11,0,0,11,11,0,0.00
7586,S,1,20,21,-0.6,-2.8,11,1,1,12,10,0,0.00
7743,S,1,106,103,-0.7,-2.8,10,1,1,11,9,0,0.00
7744,S,1,49,48,-0.7,-2.8,11,1,1,12,10,0,0.00
7779,S,1,10,9,-0.7,-2.8,12,1,1,13,11,0,0.00
7783,S,1,25,24,-0.7,-1.4,12,0,0,12,12,0,0.00
7903,S,1,109,117,-0.7,-1.4,10,1,0,11,9,0,0.00
7911,S,1,1,2,-0.7,-1.4,11,0,0,11,11,0,0.00
7962,S,1,48,49,-0.7,-0.5,11,0,0,11,11,0,0.00
8003,S,1,10,11,-0.8,-0.5,12,0,0,12,12,0,0.00
8003,S,1,28,28,-0.8,-1.8,12,1,0,13,11,0,0.00
8160,S,1,109,106,-0.9,-1.8,10,1,0,11,9,0,0.00
8161,S,1,50,47,-0.9,-1.8,11,1,0,12,10,0,0.00
8196,S,1,21,19,-0.7,1.5,11,0,0,11,11,0,0.00
8320,S,1,107,108,-0.7,1.5,10,0,0,10,10,0,0.00
8328,S,1,4,4,-0.7,1.5,11,0,0,11,11,0,0.00
8395,S,1,58,58,-0.6,1.1,11,0,0,11,11,0,0.00
8520,S,1,116,114,-0.6,1.1,11,0,0,11,11,0,0.00
8528,S,1,4,5,-0.6,1.1,11,0,0,11,11,0,0.00
8595,S,1,62,61,-0.6,0.9,11,0,0,11,11,0,0.00
8720,S,1,118,116,-0.5,0.9,10,0,0,10,10,0,0.00
8728,S,1,5,4,-0.5,0.9,11,0,0,11,11,0,0.00
8779,S,1,44,45,-0.5,0.8,11,0,0,11,11,0,0.00
8818,S,1,10,9,-0.5,0.8,11,0,0,11,11,0,0.00
8819,S,1,24,25,-0.5,1.0,11,0,0,11,11,0,0.00
8937,S,1,106,107,-0.5,1.0,10,0,0,10,10,0,0.00
8945,S,1,7,8,-0.5,1.0,11,0,0,11,11,0,0.00
8991,S,1,35,36,-0.5,0.4,11,0,0,11,11,0,0.00
9031,S,1,9,10,-0.6,0.4,12,0,0,12,12,0,0.00
9031,S,1,25,25,-0.6,-1.0,12,0,0,12,12,0,0.00
9154,S,1,104,104,-0.6,-1.0,10,0,0,10,10,0,0.00
9158,S,1,1,0,-0.6,-1.0,12,0,0,12,12,0,0.00
9208,S,1,43,42,-0.7,-0.9,12,0,0,12,12,0,0.00
9248,S,1,10,9,-0.7,-0.9,12,0,0,12,12,0,0.00
9249,S,1,24,24,-0.7,-1.5,11,1,0,12,10,0,0.00
9371,S,1,107,102,-0.7,-1.5,10,1,0,11,9,0,0.00
9375,S,1,2,2,-0.7,-1.5,11,1,0,12,10,0,0.00
9425,S,1,41,39,-0.7,-0.5,11,0,0,11,11,0,0.00
9465,S,1,10,10,-0.4,-0.5,11,0,0,11,11,0,0.00
9466,S,1,22,21,-0.4,3.5,11,-1,-1,10,12,0,0.00
9624,S,1,103,103,-0.2,3.5,10,-1,-1,9,11,0,0.00
9624,S,1,47,50,-0.2,3.5,11,-1,-1,10,12,0,0.00
9660,S,1,9,10,-0.2,3.5,12,-1,-1,11,13,0,0.00
9664,S,1,25,25,-0.2,1.2,12,0,0,12,12,0,0.00
9787,S,1,109,108,-0.3,1.2,10,0,0,10,10,0,0.00
9791,S,1,17,17,-0.3,1.2,11,0,0,11,11,0,0.00
9841,S,1,38,37,-0.4,-0.5,11,0,0,11,11,0,0.00
9882,S,1,10,10,-0.3,-0.5,11,0,0,11,11,0,0.00
9882,S,1,27,27,-0.3,0.2,11,0,0,11,11,0,0.00
10039,S,1,107,107,-0.3,0.2,10,0,0,10,10,0,0.00
10040,S,1,49,49,-0.3,0.2,11,0,0,11,11,0,0.00
10075,S,1,19,19,-0.3,-0.4,11,0,0,11,11,0,0.00
10199,S,1,104,105,-0.3,-0.4,10,0,0,10,10,0,0.00
10207,S,1,5,5,-0.3,-0.4,11,0,0,11,11,0,0.00
10274,S,1,53,53,-0.3,-0.3,11,0,0,11,11,0,0.00
10439,S,1,110,108,-0.3,-0.3,11,0,0,11,11,0,0.00
10439,S,1,53,50,-0.3,-0.3,11,0,0,11,11,0,0.00
10474,S,1,10,9,-0.1,-0.3,11,0,0,11,11,0,0.00
10479,S,1,20,20,-0.1,2.3,11,0,0,11,11,0,0.00
10599,S,1,102,105,-0.0,2.3,10,0,0,10,10,0,0.00
10608,S,1,5,4,-0.0,2.3,11,0,0,11,11,0,0.00
10673,S,1,60,57,-0.3,-0.4,11,0,0,11,11,0,0.00
10799,S,1,119,119,-0.2,-0.4,10,0,0,10,10,0,0.00
10807,S,1,5,6,-0.2,-0.4,11,0,0,11,11,0,0.00
10874,S,1,62,62,-0.2,-0.1,11,0,0,11,11,0,0.00
10999,S,1,121,117,-0.1,-0.1,10,0,0,10,10,0,0.00
11007,S,1,5,6,-0.1,-0.1,11,0,0,11,11,0,0.00
11074,S,1,63,60,0.1,1.6,11,0,0,11,11,0,0.00
11199,S,1,119,118,0.1,1.6,10,0,0,10,10,0,0.00
11207,S,1,5,5,0.1,1.6,11,0,0,11,11,0,0.00
11274,S,1,61,60,0.3,1.8,11,0,0,11,11,0,0.00
11399,S,1,118,117,0.3,1.8,10,-1,0,9,11,0,0.00
11407,S,1,5,5,0.3,1.8,11,0,0,11,11,0,0.00
11474,S,1,62,58,0.4,1.8,11,-1,0,10,12,0,0.00
11599,S,1,118,119,0.5,1.8,10,-1,0,9,11,0,0.00
11607,S,1,6,5,0.5,1.8,11,-1,0,10,12,0,0.00
11679,S,1,66,69,0.5,1.3,11,0,0,11,11,0,0.00
11799,S,1,116,114,0.5,1.3,9,-1,0,8,10,0,0.00
11808,S,1,4,5,0.5,1.3,10,0,0,10,10,0,0.00
11854,S,1,40,40,0.5,0.4,11,0,0,11,11,0,0.00
11890,S,1,10,10,0.3,0.4,12,0,0,12,12,0,0.00
12012,S,1,112,113,0.2,-1.9,10,0,0,10,10,0,0.00
12016,S,1,1,2,0.2,-1.9,11,0,0,11,11,0,0.00
12066,S,1,44,45,0.2,-1.0,11,0,0,11,11,0,0.00
12106,S,1,10,10,0.2,-1.0,11,0,0,11,11,0,0.00
12107,S,1,23,24,0.2,-1.0,11,0,0,11,11,0,0.00
12230,S,1,107,108,0.2,-1.0,10,0,0,10,10,0,0.00
12234,S,1,16,16,0.2,-1.0,10,0,0,10,10,0,0.00
12284,S,1,37,38,0.2,-0.3,11,0,0,11,11,0,0.00
