t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
220,S,1,0,0,0.0,0.0,123,0,0,123,123,0,0.00
220,S,1,0,0,0.0,0.0,123,0,0,123,123,0,0.00
432,S,1,183,154,0.9,5.4,127,-22,-17,105,149,0,0.00
433,S,1,183,154,0.9,5.4,127,-22,-17,105,149,0,0.00
654,S,1,301,312,1.4,-1.3,121,-4,4,117,125,0,0.00
654,S,1,301,312,1.4,-1.3,121,-4,4,117,125,0,0.00
875,S,1,316,344,-0.3,-3.5,117,13,11,130,104,0,0.00
876,S,1,316,344,-0.3,-3.5,117,13,11,130,104,0,0.00
1096,S,1,330,309,-0.3,1.3,115,-2,-4,113,117,0,0.00
1097,S,1,330,309,-0.3,1.3,115,-2,-4,113,117,0,0.00
1228,S,1,185,185,-0.1,4.0,116,-12,-13,104,128,0,0.00
1228,S,1,185,185,-0.1,4.0,116,-12,-13,104,128,0,0.00
1360,S,1,157,163,0.1,0.5,1,-2,-2,78,82,0,0.00
1361,S,1,157,163,0.1,0.5,1,-2,-2,78,82,0,0.00
1483,S,1,139,140,0.1,-0.5,43,1,2,81,79,0,0.00
1487,S,1,2,2,0.1,-0.5,76,1,2,81,79,0,0.00
1616,S,1,125,126,-0.1,0.3,42,0,-1,80,80,0,0.00
1738,S,1,115,116,-0.1,0.3,72,0,-1,80,80,0,0.00
1742,S,1,115,116,-0.1,0.3,72,0,-1,80,80,0,0.00
1862,S,1,112,111,0.0,1.0,22,-3,-3,77,83,0,0.00
1985,S,1,124,123,0.1,0.7,57,-3,-2,77,83,0,0.00
1989,S,1,0,0,0.1,0.7,85,-3,-2,82,88,0,0.00
2118,S,1,124,124,-0.0,-0.2,60,1,1,81,79,0,0.00
2298,S,1,166,168,-0.2,-0.5,83,3,2,86,80,0,0.00
2298,S,1,166,168,-0.2,-0.5,83,3,2,86,80,0,0.00
2398,S,1,84,83,-0.1,-0.4,49,2,1,82,78,0,0.00
2520,S,1,123,117,-0.1,0.4,76,-1,-1,79,81,0,0.00
2740,S,1,190,193,0.1,-0.3,91,1,1,92,90,0,0.00
2740,S,1,190,193,0.1,-0.3,91,1,1,92,90,0,0.00
2862,S,1,111,112,0.1,-0.6,106,2,2,108,104,0,0.00
2867,S,1,2,2,0.1,-0.6,118,2,2,120,116,0,0.00
2996,S,1,149,143,0.2,0.5,48,-3,-2,77,83,0,0.00
3208,S,1,220,222,0.1,-0.4,73,1,1,81,79,0,0.00
3208,S,1,220,222,0.1,-0.4,73,1,1,81,79,0,0.00
3331,S,1,100,104,0.1,-0.8,93,2,2,95,91,0,0.00
3335,S,1,4,4,0.1,-0.8,108,2,2,110,106,0,0.00
3455,S,1,117,117,-0.3,-1.2,38,6,4,86,74,0,0.00
3667,S,1,215,202,-0.1,0.8,65,-2,-3,78,82,0,0.00
3668,S,1,215,202,-0.1,0.8,65,-2,-3,78,82,0,0.00
3790,S,1,104,112,-0.0,1.6,87,-5,-5,82,92,0,0.00
3795,S,1,4,4,-0.0,1.6,104,-5,-5,99,109,0,0.00
3915,S,1,115,118,-0.0,-0.1,35,0,0,80,80,0,0.00
4037,S,1,130,127,-0.1,-0.6,64,2,2,82,78,0,0.00
4041,S,1,130,127,-0.1,-0.6,64,2,2,82,78,0,0.00
4161,S,1,109,107,0.0,0.3,16,-1,-1,79,81,0,0.00
4373,S,1,194,194,0.0,0.2,50,-1,-1,79,81,0,0.00
4373,S,1,194,194,0.0,0.2,50,-1,-1,79,81,0,0.00
4594,S,1,182,186,-0.4,-0.2,73,3,1,83,77,0,0.00
4594,S,1,182,186,-0.4,-0.2,73,3,1,83,77,0,0.00
4815,S,1,187,185,-0.3,-0.2,90,2,0,92,88,0,0.00
4815,S,1,187,185,-0.3,-0.2,90,2,0,92,88,0,0.00
5036,S,1,205,204,-0.2,-0.0,101,1,0,102,100,0,0.00
5036,S,1,205,0,0.0,0.0,0,0,0,0,0,0,0.00
5167,S,1,140,144,-0.2,0.0,110,1,0,111,109,0,0.00
5167,S,1,140,144,-0.2,0.0,110,1,0,111,109,0,0.00
5299,S,1,146,146,-0.3,0.2,1,1,-1,81,79,0,0.00
5300,S,1,146,146,-0.3,0.2,1,1,-1,81,79,0,0.00
5512,S,1,222,224,-0.6,-1.4,39,8,5,88,72,0,0.00
5512,S,1,222,224,-0.6,-1.4,39,8,5,88,72,0,0.00
5733,S,1,184,185,-0.8,-0.6,66,7,2,87,73,0,0.00
5734,S,1,184,185,-0.8,-0.6,66,7,2,87,73,0,0.00
5954,S,1,190,179,-0.4,1.1,86,-1,-4,85,87,0,0.00
5955,S,1,1,1,-0.4,1.1,103,-1,-4,102,104,0,0.00
6175,S,1,224,227,-0.1,0.3,106,0,-1,106,106,0,0.00
6176,S,1,224,227,-0.1,0.3,106,0,-1,106,106,0,0.00
6306,S,1,156,155,-0.1,0.3,114,0,-1,114,114,0,0.00
6307,S,1,156,155,-0.1,0.3,114,0,-1,114,114,0,0.00
6438,S,1,154,151,-0.1,1.2,1,-3,-4,77,83,0,0.00
6560,S,1,138,139,-0.1,-0.1,42,1,0,81,79,0,0.00
6565,S,1,5,6,-0.1,-0.1,74,1,0,81,79,0,0.00
6694,S,1,119,123,-0.4,-0.8,1,5,3,85,75,0,0.00
6816,S,1,119,113,-0.4,-1.4,43,7,4,87,73,0,0.00
6820,S,1,119,113,-0.4,-1.4,43,7,4,87,73,0,0.00
6940,S,1,100,98,-0.1,0.9,21,-2,-3,78,82,0,0.00
7153,S,1,180,183,-0.0,-0.1,54,0,0,80,80,0,0.00
7153,S,1,180,183,-0.0,-0.1,54,0,0,80,80,0,0.00
7374,S,1,184,183,-0.1,-0.4,78,2,1,82,78,0,0.00
7374,S,1,184,183,-0.1,-0.4,78,2,1,82,78,0,0.00
7505,S,1,107,107,-0.1,-0.3,96,2,1,98,94,0,0.00
7505,S,1,107,107,-0.1,-0.3,96,2,1,98,94,0,0.00
7638,S,1,117,115,-0.0,0.4,22,-1,-1,79,81,0,0.00
7638,S,1,117,115,-0.0,0.4,22,-1,-1,79,81,0,0.00
7850,S,1,207,204,-0.1,-0.4,54,2,1,82,78,0,0.00
7851,S,1,207,204,-0.1,-0.4,54,2,1,82,78,0,0.00
8071,S,1,185,188,-0.2,-0.2,77,2,1,82,78,0,0.00
8072,S,1,185,188,-0.2,-0.2,77,2,1,82,78,0,0.00
8293,S,1,176,174,-0.1,0.1,94,0,0,94,94,0,0.00
8293,S,1,176,174,-0.1,0.1,94,0,0,94,94,0,0.00
8514,S,1,202,205,-0.1,-0.4,105,2,1,107,103,0,0.00
8514,S,1,202,205,-0.1,-0.4,105,2,1,107,103,0,0.00
8645,S,1,144,144,-0.1,-0.6,113,2,2,115,111,0,0.00
8645,S,1,144,144,-0.1,-0.6,113,2,2,115,111,0,0.00
8777,S,1,158,154,-0.1,-0.2,64,1,1,81,79,0,0.00
8778,S,1,158,154,-0.1,-0.2,64,1,1,81,79,0,0.00
8900,S,1,140,133,-0.1,0.3,85,0,-1,85,85,0,0.00
8904,S,1,140,133,-0.1,0.3,85,0,-1,85,85,0,0.00
9033,S,1,126,133,-0.1,-0.3,3,1,1,81,79,0,0.00
9155,S,1,128,125,-0.1,-0.2,41,1,1,81,79,0,0.00
9159,S,1,128,125,-0.1,-0.2,41,1,1,81,79,0,0.00
9279,S,1,96,95,0.1,0.7,18,-3,-2,77,83,0,0.00
9491,S,1,179,181,0.2,0.2,50,-2,-1,78,82,0,0.00
9492,S,1,179,181,0.2,0.2,50,-2,-1,78,82,0,0.00
9713,S,1,184,182,0.2,-0.6,73,1,2,81,79,0,0.00
9713,S,1,184,182,0.2,-0.6,73,1,2,81,79,0,0.00
9844,S,1,108,105,0.2,-0.4,91,0,1,91,91,0,0.00
9844,S,1,108,105,0.2,-0.4,91,0,1,91,91,0,0.00
9977,S,1,120,122,0.2,-0.1,66,-1,0,79,81,0,0.00
9977,S,1,120,122,0.2,-0.1,66,-1,0,79,81,0,0.00
10099,S,1,125,123,0.2,0.5,85,-3,-1,82,88,0,0.00
10104,S,1,125,123,0.2,0.5,85,-3,-1,82,88,0,0.00
10233,S,1,127,125,0.3,0.7,3,-4,-2,76,84,0,0.00
10445,S,1,204,209,0.3,1.0,39,-5,-3,75,85,0,0.00
10445,S,1,204,209,0.3,1.0,39,-5,-3,75,85,0,0.00
10657,S,1,180,179,0.3,0.6,64,-4,-2,76,84,0,0.00
10658,S,1,180,179,0.3,0.6,64,-4,-2,76,84,0,0.00
10870,S,1,178,177,0.3,-0.3,81,-1,1,80,82,0,0.00
10870,S,1,178,177,0.3,-0.3,81,-1,1,80,82,0,0.00
11091,S,1,180,182,0.3,-1.2,94,2,4,96,92,0,0.00
11092,S,1,180,182,0.3,-1.2,94,2,4,96,92,0,0.00
11312,S,1,210,202,0.3,-0.8,102,1,3,103,101,0,0.00
11313,S,1,210,202,0.3,-0.8,102,1,3,103,101,0,0.00
11533,S,1,245,243,0.5,-0.0,107,-3,0,104,110,0,0.00
11533,S,1,245,0,0.0,0.0,0,0,0,0,0,0,0.00
11664,S,1,158,159,0.6,0.5,112,-5,-2,107,117,0,0.00
11665,S,1,1,0,0.6,0.5,119,-5,-2,114,124,0,0.00
11796,S,1,163,164,0.6,0.7,42,-6,-2,74,86,0,0.00
12008,S,1,225,230,0.3,-2.5,64,6,8,86,74,0,0.00
12009,S,1,225,230,0.3,-2.5,64,6,8,86,74,0,0.00
12230,S,1,188,184,0.1,-1.1,81,3,3,84,78,0,0.00
12230,S,1,188,184,0.1,-1.1,81,3,3,84,78,0,0.00
12452,S,1,185,183,0.3,-0.2,93,-1,1,92,94,0,0.00
12452,S,1,185,183,0.3,-0.2,93,-1,1,92,94,0,0.00
12583,S,1,123,123,0.4,0.6,102,-4,-2,98,106,0,0.00
12583,S,1,123,0,0.0,0.0,0,0,0,0,0,0,0.00
12716,S,1,138,143,0.2,0.6,49,-3,-2,77,83,0,0.00
12716,S,1,138,143,0.2,0.6,49,-3,-2,77,83,0,0.00
12838,S,1,131,134,0.2,0.3,71,-2,-1,78,82,0,0.00
12843,S,1,131,134,0.2,0.3,71,-2,-1,78,82,0,0.00
12972,S,1,124,120,0.1,-0.7,1,2,2,82,78,0,0.00
13184,S,1,194,193,-0.0,-0.6,36,2,2,82,78,0,0.00
13184,S,1,194,193,-0.0,-0.6,36,2,2,82,78,0,0.00
13396,S,1,174,174,-0.1,0.2,61,0,-1,80,80,0,0.00
13397,S,1,174,174,-0.1,0.2,61,0,-1,80,80,0,0.00
13609,S,1,180,175,0.1,0.2,79,-1,-1,79,81,0,0.00
13609,S,1,180,175,0.1,0.2,79,-1,-1,79,81,0,0.00
13830,S,1,184,188,0.1,-0.1,91,0,0,91,91,0,0.00
13831,S,1,184,188,0.1,-0.1,91,0,0,91,91,0,0.00
14051,S,1,211,211,0.1,-0.1,99,0,0,99,99,0,0.00
14052,S,1,211,211,0.1,-0.1,99,0,0,99,99,0,0.00
14183,S,1,140,136,0.1,0.1,106,-1,0,105,107,0,0.00
