t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,77.4,2,-1,-20,1,3,0,0.00
209,S,1,73,63,6.2,116.1,2,-1,-20,1,3,0,0.00
209,S,1,106,96,6.2,33.7,1,-1,-11,0,2,0,0.00
327,S,1,29,104,2.7,-7.5,2,-1,2,1,3,0,0.00
336,S,1,1,12,2.7,-28.1,3,2,9,5,1,0,0.00
433,S,1,76,94,2.8,0.2,4,-2,0,2,6,0,0.00
621,S,1,112,105,16.2,19.4,5,-4,-6,1,9,0,0.00
622,S,1,89,90,16.2,25.9,6,-5,-8,1,11,0,0.00
749,S,1,118,143,16.8,30.8,7,-6,-10,1,13,0,0.00
758,S,1,9,10,16.8,32.0,8,-7,-10,1,15,0,0.00
863,S,1,112,145,15.6,11.4,9,-8,-4,1,17,0,0.00
982,S,1,119,165,15.4,0.9,8,-7,0,1,15,0,0.00
989,S,1,6,9,15.4,-6.9,9,-6,2,3,15,0,0.00
1097,S,1,107,172,11.8,-24.5,8,1,8,9,7,0,0.00
1215,S,1,112,149,8.0,-32.7,7,5,10,12,2,0,0.00
1223,S,1,3,4,8.0,-38.8,10,7,12,17,3,0,0.00
1330,S,1,138,122,4.4,-14.5,9,1,5,10,8,0,0.00
1448,S,1,130,131,4.3,-1.8,8,-1,1,7,9,0,0.00
1456,S,1,13,14,4.3,4.5,9,-5,-1,4,14,0,0.00
1554,S,1,88,129,3.4,-5.3,9,-1,2,8,10,0,0.00
1677,S,1,117,140,3.0,-12.5,8,3,4,11,5,0,0.00
1681,S,1,1,0,3.0,-16.1,11,2,5,13,9,0,0.00
1782,S,1,112,103,0.6,-9.3,10,1,3,11,9,0,0.00
1967,S,1,124,128,0.2,-5.5,9,2,2,11,7,0,0.00
1967,S,1,90,90,0.2,-5.3,9,0,2,9,9,0,0.00
2182,S,1,124,143,-0.5,-5.2,9,3,2,12,6,0,0.00
2182,S,1,117,108,-0.5,-3.4,8,0,1,8,8,0,0.00
2367,S,1,111,120,-0.9,-2.6,8,2,1,10,6,0,0.00
2368,S,1,75,81,-0.9,-2.1,8,0,1,8,8,0,0.00
2503,S,1,102,108,-1.0,-1.8,9,2,1,11,7,0,0.00
2508,S,1,4,4,-1.0,-1.6,10,0,1,10,10,0,0.00
2606,S,1,91,95,-1.4,-2.0,10,0,1,10,10,0,0.00
2800,S,1,115,122,-2.0,-2.2,9,2,1,11,7,0,0.00
2800,S,1,96,92,-2.0,-1.1,9,0,0,9,9,0,0.00
2998,S,1,114,121,-2.4,-0.6,8,1,0,9,7,0,0.00
2999,S,1,88,87,-2.4,-0.3,8,0,0,8,8,0,0.00
3198,S,1,103,108,-2.7,-0.2,8,1,0,9,7,0,0.00
3198,S,1,76,79,-2.7,-0.4,8,0,0,8,8,0,0.00
3327,S,1,95,100,-2.7,-0.5,8,1,0,9,7,0,0.00
3332,S,1,14,14,-2.7,-1.2,9,1,0,10,8,0,0.00
3426,S,1,82,83,-3.1,-0.8,10,1,0,11,9,0,0.00
3544,S,1,111,112,-3.2,-0.4,9,2,0,11,7,0,0.00
3552,S,1,4,3,-3.2,-0.1,10,1,0,11,9,0,0.00
3658,S,1,110,112,-3.4,-0.8,9,1,0,10,8,0,0.00
3776,S,1,111,109,-3.4,-1.2,9,2,0,11,7,0,0.00
3785,S,1,2,1,-3.4,-1.5,11,1,0,12,10,0,0.00
3890,S,1,109,108,-3.6,-1.0,10,1,0,11,9,0,0.00
4074,S,1,120,120,-3.8,-0.7,9,2,0,11,7,0,0.00
4075,S,1,91,84,-3.8,-1.0,9,1,0,10,8,0,0.00
4281,S,1,125,117,-3.3,-1.3,9,2,0,11,7,0,0.00
4282,S,1,95,93,-3.3,0.1,9,1,0,10,8,0,0.00
4411,S,1,112,112,-3.2,1.1,8,1,0,9,7,0,0.00
4416,S,1,16,17,-3.2,1.9,9,0,-1,9,9,0,0.00
4530,S,1,107,109,-2.9,2.1,9,0,-1,9,9,0,0.00
4714,S,1,112,108,-2.6,2.0,9,1,-1,10,8,0,0.00
4714,S,1,77,73,-2.6,2.3,9,0,-1,9,9,0,0.00
4851,S,1,108,106,-2.5,2.6,9,0,-1,9,9,0,0.00
4856,S,1,16,16,-2.5,2.8,10,0,-1,10,10,0,0.00
4970,S,1,116,115,-2.3,1.7,9,0,-1,9,9,0,0.00
5089,S,1,122,118,-2.3,1.1,8,0,0,8,8,0,0.00
5097,S,1,13,13,-2.3,0.8,9,1,0,10,8,0,0.00
5195,S,1,97,92,-2.0,1.9,9,0,-1,9,9,0,0.00
5383,S,1,116,114,-1.6,2.6,9,0,-1,9,9,0,0.00
5383,S,1,85,83,-1.6,1.8,9,0,-1,9,9,0,0.00
5512,S,1,122,120,-1.6,1.2,9,0,0,9,9,0,0.00
5521,S,1,5,5,-1.6,1.1,10,0,0,10,10,0,0.00
5631,S,1,116,114,-1.3,0.5,9,0,0,9,9,0,0.00
5819,S,1,115,111,-1.0,0.3,8,0,0,8,8,0,0.00
5820,S,1,80,77,-1.0,1.4,9,0,0,9,9,0,0.00
5949,S,1,104,101,-1.0,2.3,9,-1,-1,8,10,0,0.00
5957,S,1,13,12,-1.0,2.4,9,0,-1,9,9,0,0.00
6068,S,1,105,105,-0.8,1.4,9,0,0,9,9,0,0.00
6257,S,1,117,116,-0.7,0.8,8,0,0,8,8,0,0.00
6257,S,1,84,84,-0.7,1.1,8,0,0,8,8,0,0.00
6385,S,1,112,111,-0.7,1.3,9,0,0,9,9,0,0.00
6394,S,1,3,2,-0.7,1.3,11,0,0,11,11,0,0.00
6498,S,1,120,119,-0.4,1.7,9,0,-1,9,9,0,0.00
6617,S,1,125,123,-0.4,1.9,8,-1,-1,7,9,0,0.00
6625,S,1,1,0,-0.4,2.1,11,-1,-1,10,12,0,0.00
6731,S,1,120,123,-0.4,0.9,9,0,0,9,9,0,0.00
6849,S,1,122,118,-0.4,0.3,8,0,0,8,8,0,0.00
6857,S,1,12,12,-0.4,-0.0,9,0,0,9,9,0,0.00
6954,S,1,90,90,0.0,-0.2,10,0,0,10,10,0,0.00
7142,S,1,123,121,-0.1,-0.1,8,0,0,8,8,0,0.00
7143,S,1,91,89,-0.1,-0.5,8,0,0,8,8,0,0.00
