t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
179,S,1,33,38,0.0,0.0,1,0,1,1,0,0.00
180,S,1,37,41,0.0,0.0,2,0,2,2,0,0.00
214,S,1,13,14,-0.2,-1.2,3,0,3,3,0,0.00
371,S,1,72,75,-0.3,-1.2,3,0,3,3,0,0.00
371,S,1,38,38,-0.3,-1.2,5,0,5,5,0,0.00
407,S,1,7,7,-0.5,-2.7,6,0,6,6,0,0.00
411,S,1,19,19,-0.5,-2.7,6,1,7,5,0,0.00
570,S,1,83,87,-0.7,-2.4,7,1,8,6,0,0.00
570,S,1,39,41,-0.7,-2.4,9,1,10,8,0,0.00
606,S,1,9,9,-1.0,-4.3,9,1,10,8,0,0.00
610,S,1,19,19,-1.0,-4.3,10,1,11,9,0,0.00
735,S,1,101,99,-1.1,-3.9,10,2,12,8,0,0.00
740,S,1,16,16,-1.1,-3.9,11,1,12,10,0,0.00
789,S,1,40,39,-1.2,-3.7,11,1,12,10,0,0.00
829,S,1,12,10,-1.0,-2.1,12,1,13,11,0,0.00
829,S,1,32,29,-1.0,-2.1,11,1,12,10,0,0.00
987,S,1,135,121,-0.5,-1.2,10,1,11,9,0,0.00
987,S,1,63,55,-0.5,-1.2,10,0,10,10,0,0.00
1023,S,1,11,11,0.3,4.6,11,0,11,11,0,0.00
1027,S,1,23,23,0.3,4.6,11,-1,10,12,0,0.00
1151,S,1,135,130,0.5,4.3,9,-2,7,11,0,0.00
1155,S,1,1,2,0.5,4.3,11,-2,9,13,0,0.00
1205,S,1,48,54,0.8,5.8,11,-1,10,12,0,0.00
1246,S,1,12,13,1.0,6.0,11,-1,10,12,0,0.00
1246,S,1,28,30,1.0,6.0,11,-1,10,12,0,0.00
1369,S,1,130,139,0.7,4.7,9,-1,8,10,0,0.00
1373,S,1,4,3,0.7,4.7,10,-1,9,11,0,0.00
1423,S,1,47,51,0.3,1.6,11,0,11,11,0,0.00
1463,S,1,12,13,-0.5,-4.1,11,0,11,11,0,0.00
1463,S,1,37,39,-0.5,-4.1,11,1,12,10,0,0.00
1586,S,1,132,137,-0.9,-4.1,9,2,11,7,0,0.00
1590,S,1,21,19,-0.9,-4.1,10,2,12,8,0,0.00
1656,S,1,69,58,-1.2,-5.5,10,1,11,9,0,0.00
1780,S,1,140,119,-1.1,-4.6,9,2,11,7,0,0.00
1789,S,1,3,2,-1.1,-4.6,11,1,12,10,0,0.00
1839,S,1,60,50,-0.9,-2.8,11,1,12,10,0,0.00
1873,S,1,13,10,1.0,11.5,11,1,12,10,0,0.00
1996,S,1,123,138,1.7,10.7,9,-4,5,13,0,0.00
2000,S,1,18,22,1.7,10.7,10,-4,6,14,0,0.00
2050,S,1,40,52,2.3,13.5,10,-3,7,13,0,0.00
2090,S,1,10,14,1.9,8.6,11,-4,7,15,0,0.00
2090,S,1,30,42,1.9,8.6,11,-1,10,12,0,0.00
2213,S,1,122,153,0.7,5.9,9,-2,7,11,0,0.00
2217,S,1,18,24,0.7,5.9,10,-1,9,11,0,0.00
2288,S,1,58,74,-2.9,-20.1,10,4,14,6,0,0.00
2407,S,1,132,123,-4.0,-18.8,9,5,14,4,0,0.00
2416,S,1,7,6,-4.0,-18.8,10,5,15,5,0,0.00
2482,S,1,84,64,-4.2,-17.2,10,4,14,6,0,0.00
2607,S,1,172,119,-3.2,-13.5,9,5,14,4,0,0.00
2615,S,1,8,6,-3.2,-13.5,10,3,13,7,0,0.00
2682,S,1,90,60,0.4,13.5,10,-2,8,12,0,0.00
2807,S,1,143,132,2.7,14.5,9,-3,6,12,0,0.00
2815,S,1,7,5,2.7,14.5,10,-3,7,13,0,0.00
2882,S,1,66,69,4.8,27.2,10,-5,5,15,0,0.00
3007,S,1,118,162,4.6,23.2,10,-7,3,17,0,0.00
3015,S,1,6,8,4.6,23.2,10,-5,5,15,0,0.00
3082,S,1,63,99,1.5,-1.7,10,0,10,10,0,0.00
3207,S,1,132,166,-0.6,-4.0,9,0,9,9,0,0.00
3215,S,1,5,6,-0.6,-4.0,10,1,11,9,0,0.00
3277,S,1,60,64,-3.9,-26.5,10,5,15,5,0,0.00
3407,S,1,144,125,-4.4,-23.4,9,7,16,2,0,0.00
3415,S,1,7,5,-4.4,-23.4,10,6,16,4,0,0.00
3486,S,1,97,65,-3.4,-12.9,10,3,13,7,0,0.00
3607,S,1,164,107,-1.7,-9.0,8,4,12,4,0,0.00
3616,S,1,7,5,-1.7,-9.0,10,2,12,8,0,0.00
3661,S,1,52,36,-1.1,-3.1,10,1,11,9,0,0.00
3701,S,1,14,10,2.5,22.5,11,1,12,10,0,0.00
3702,S,1,39,27,2.5,22.5,11,-7,4,18,0,0.00
3824,S,1,122,140,4.4,21.8,9,-8,1,17,0,0.00
3828,S,1,18,26,4.4,21.8,10,-8,2,18,0,0.00
3878,S,1,38,61,5.4,25.6,10,-6,4,16,0,0.00
3913,S,1,11,17,4.2,14.1,10,-7,3,17,0,0.00
4070,S,1,108,167,1.2,8.1,8,-3,5,11,0,0.00
4070,S,1,48,69,1.2,8.1,9,-1,8,10,0,0.00
4106,S,1,9,13,-2.4,-18.2,11,-1,10,12,0,0.00
4110,S,1,21,30,-2.4,-18.2,11,7,18,4,0,0.00
4235,S,1,142,117,-4.0,-17.7,9,8,17,1,0,0.00
4239,S,1,26,18,-4.0,-17.7,9,8,17,1,0,0.00
4309,S,1,97,59,-3.9,-14.0,10,5,15,5,0,0.00
4430,S,1,171,110,-1.8,-9.3,9,6,15,3,0,0.00
4439,S,1,3,1,-1.8,-9.3,10,4,14,6,0,0.00
4484,S,1,68,40,-1.0,-2.7,10,1,11,9,0,0.00
4525,S,1,15,11,2.6,22.9,10,1,11,9,0,0.00
4525,S,1,34,23,2.6,22.9,10,-6,4,16,0,0.00
4648,S,1,136,138,5.7,23.7,9,-7,2,16,0,0.00
4652,S,1,20,24,5.7,23.7,9,-8,1,17,0,0.00
4723,S,1,68,97,7.6,34.0,10,-8,2,18,0,0.00
4877,S,1,116,197,5.5,26.5,8,-10,0,18,0,0.00
4878,S,1,34,92,5.5,26.5,8,-7,1,15,0,0.00
4908,S,1,13,28,1.9,-2.4,10,4,14,6,0,0.00
5047,S,1,127,146,-1.0,-5.4,8,4,12,4,0,0.00
5050,S,1,21,20,-1.0,-5.4,9,5,14,4,0,0.00
5126,S,1,88,65,-4.6,-29.8,10,7,17,3,0,0.00
5244,S,1,170,110,-6.2,-27.9,8,9,17,0,0,0.00
5252,S,1,22,11,-6.2,-27.9,9,8,17,1,0,0.00
5314,S,1,95,31,-2.6,1.2,10,1,11,9,0,0.00
5443,S,1,170,81,0.6,4.9,9,1,10,8,0,0.00
5451,S,1,18,9,0.6,4.9,9,-1,8,10,0,0.00
5502,S,1,50,34,2.1,14.4,10,-3,7,13,0,0.00
5542,S,1,13,10,5.7,37.6,11,-3,8,14,0,0.00
5543,S,1,37,32,5.7,37.6,11,-9,2,20,0,0.00
5700,S,1,123,167,12.4,41.2,9,-11,0,20,0,0.00
5700,S,1,40,95,12.4,41.2,9,-13,0,22,0,0.00
5736,S,1,5,20,10.2,20.1,10,-13,0,23,0,0.00
5740,S,1,12,49,10.2,20.1,10,-5,5,15,0,0.00
5860,S,1,83,209,7.8,14.3,8,-6,2,14,0,0.00
5869,S,1,1,3,7.8,14.3,10,-4,6,14,0,0.00
5934,S,1,52,118,4.2,-12.9,10,1,11,9,0,0.00
6060,S,1,101,159,-7.5,-25.4,8,1,9,7,0,0.00
6069,S,1,2,3,-7.5,-25.4,10,6,16,4,0,0.00
6135,S,1,80,74,-11.1,-47.0,10,10,20,0,0,0.00
6299,S,1,185,57,-14.6,-44.7,9,13,22,0,0,0.00
6299,S,1,104,6,-14.6,-44.7,9,12,21,0,0,0.00
6335,S,1,22,0,-11.0,-13.3,10,12,22,0,0,0.00
6339,S,1,51,0,-11.0,-13.3,10,2,12,8,0,0.00
6460,S,1,210,48,-0.3,1.8,9,3,12,6,0,0.00
6469,S,1,3,1,-0.3,1.8,11,-3,8,14,0,0.00
6534,S,1,95,53,3.3,26.8,10,-6,4,16,0,0.00
6660,S,1,133,142,19.1,42.2,9,-8,1,17,0,0.00
6669,S,1,2,3,19.1,42.2,10,-14,0,24,0,0.00
6740,S,1,43,142,19.3,37.8,9,-12,0,21,0,0.00
6860,S,1,18,250,15.1,27.1,9,-15,0,24,0,0.00
6869,S,1,0,5,15.1,27.1,10,-11,0,21,0,0.00
6914,S,1,0,107,12.9,7.9,10,-6,4,16,0,0.00
6950,S,1,3,25,9.3,-18.4,10,-6,4,16,0,0.00
7107,S,1,61,195,-9.7,-41.1,9,2,11,7,0,0.00
7107,S,1,35,70,-9.7,-41.1,9,11,20,0,0,0.00
7143,S,1,9,10,-13.3,-60.5,10,11,21,0,0,0.00
7147,S,1,24,18,-13.3,-60.5,10,15,25,0,0,0.00
7306,S,1,201,41,-28.5,-70.9,9,19,28,0,0,0.00
7306,S,1,123,5,-28.5,-70.9,9,20,29,0,0,0.00
7341,S,1,28,0,-24.9,-35.7,10,20,30,0,0,0.00
7346,S,1,3,0,-24.9,-35.7,11,11,22,0,0,0.00
7471,S,1,327,0,-12.8,-15.9,8,13,21,0,0,0.00
7476,S,1,2,0,-12.8,-15.9,10,5,15,5,0,0.00
7525,S,1,108,16,-9.2,11.5,10,0,10,10,0,0.00
7565,S,1,23,3,-5.6,35.1,10,0,10,10,0,0.00
7565,S,1,49,8,-5.6,35.1,10,-4,6,14,0,0.00
7684,S,1,167,81,13.7,55.4,9,-6,3,15,0,0.00
7692,S,1,16,13,13.7,55.4,9,-14,0,23,0,0.00
7742,S,1,28,72,17.3,72.8,10,-16,0,26,0,0.00
7783,S,1,5,21,20.9,87.8,11,-16,0,27,0,0.00
7783,S,1,11,68,20.9,87.8,11,-19,0,30,0,0.00
7906,S,1,7,291,33.4,91.9,9,-20,0,29,0,0.00
7910,S,1,0,49,33.4,91.9,9,-20,0,29,0,0.00
7981,S,1,0,182,29.8,53.8,9,-17,0,26,0,0.00
8100,S,1,-1,360,10.2,21.1,7,-20,0,27,0,0.00
8109,S,1,0,7,10.2,21.1,9,-8,1,17,0,0.00
8154,S,1,1,125,6.6,-7.1,9,-1,8,10,0,0.00
8190,S,1,0,28,3.0,-31.3,9,-1,8,10,0,0.00
8347,S,1,47,184,-16.1,-52.1,9,7,16,2,0,0.00
8347,S,1,45,62,-16.1,-52.1,9,15,24,0,0,0.00
8383,S,1,12,10,-19.7,-70.0,10,15,25,0,0,0.00
8387,S,1,27,15,-19.7,-70.0,10,19,29,0,0,0.00
8546,S,1,233,38,-40.1,-85.4,9,20,29,0,0,0.00
8547,S,1,139,1,-40.1,-85.4,9,20,29,0,0,0.00
8581,S,1,30,0,-40.8,-78.9,9,20,29,0,0,0.00
8586,S,1,3,0,-40.8,-78.9,10,20,30,0,0,0.00
8746,S,1,391,0,-26.9,-50.9,7,20,27,0,0,0.00
8746,S,1,185,0,-26.9,-50.9,8,20,28,0,0,0.00
8781,S,1,37,0,-23.3,-18.6,8,20,28,0,0,0.00
8786,S,1,3,0,-23.3,-18.6,9,10,19,0,0,0.00
8911,S,1,358,0,-2.6,9.2,7,11,18,0,0,0.00
8916,S,1,2,0,-2.6,9.2,10,0,10,10,0,0.00
8965,S,1,100,6,1.0,33.1,10,-5,5,15,0,0.00
9005,S,1,19,4,4.6,53.7,10,-5,5,15,0,0.00
9005,S,1,41,10,4.6,53.7,10,-9,1,19,0,0.00
9163,S,1,149,111,23.9,71.4,9,-12,0,21,0,0.00
9163,S,1,43,82,23.9,71.4,9,-19,0,28,0,0.00
9199,S,1,5,21,27.5,86.6,10,-20,0,30,0,0.00
9203,S,1,2,9,27.5,86.6,10,-20,0,30,0,0.00
9362,S,1,16,299,47.6,99.7,8,-20,0,28,0,0.00
9362,S,1,0,160,47.6,99.7,8,-20,0,28,0,0.00
9397,S,1,0,32,44.0,60.5,10,-20,0,30,0,0.00
9402,S,1,0,85,44.0,60.5,9,-20,0,29,0,0.00
9523,S,1,0,387,23.5,26.8,7,-20,0,27,0,0.00
9531,S,1,0,44,23.5,26.8,7,-12,0,19,0,0.00
9602,S,1,0,192,19.9,-2.1,7,-8,0,15,0,0.00
9757,S,1,4,297,0.3,-27.0,8,-8,0,16,0,0.00
9757,S,1,0,116,0.3,-27.0,8,2,10,6,0,0.00
9788,S,1,1,21,-3.3,-48.4,9,2,11,7,0,0.00
9797,S,1,1,8,-3.3,-48.4,10,9,19,1,0,0.00
9927,S,1,92,158,-25.5,-66.9,9,12,21,0,0,0.00
9930,S,1,21,17,-25.5,-66.9,9,20,29,0,0,0.00
9986,S,1,86,20,-29.1,-82.7,10,20,30,0,0,0.00
10025,S,1,23,3,-32.7,-96.3,10,20,30,0,0,0.00
10148,S,1,365,14,-51.7,-108.0,7,20,27,0,0,0.00
10151,S,1,54,0,-51.7,-108.0,8,20,28,0,0,0.00
10223,S,1,205,0,-48.1,-67.7,8,20,28,0,0,0.00
10342,S,1,383,0,-28.9,-33.0,6,20,26,0,0,0.00
10350,S,1,2,0,-28.9,-33.0,9,17,26,0,0,0.00
10396,S,1,156,0,-25.3,-3.2,8,11,19,0,0,0.00
10430,S,1,34,0,-21.7,22.4,8,11,19,0,0,0.00
10553,S,1,272,11,-2.4,44.5,7,3,10,4,0,0.00
10557,S,1,34,3,-2.4,44.5,8,-5,3,13,0,0.00
10628,S,1,85,33,1.2,63.5,10,-6,4,16,0,0.00
10781,S,1,131,114,20.6,79.8,8,-9,0,17,0,0.00
10781,S,1,37,62,20.6,79.8,9,-16,0,25,0,0.00
10817,S,1,6,15,24.2,93.8,10,-16,0,26,0,0.00
10821,S,1,11,45,24.2,93.8,10,-20,0,30,0,0.00
10951,S,1,18,293,45.6,105.9,8,-20,0,28,0,0.00
10955,S,1,0,3,45.6,105.9,10,-20,0,30,0,0.00
11005,S,1,0,138,47.1,100.9,9,-20,0,29,0,0.00
11045,S,1,0,34,43.5,61.6,9,-20,0,29,0,0.00
11045,S,1,0,79,43.5,61.6,9,-20,0,29,0,0.00
11168,S,1,-1,389,24.2,27.8,6,-20,0,26,0,0.00
11172,S,1,0,61,24.2,27.8,7,-11,0,18,0,0.00
11243,S,1,0,192,20.6,-1.3,7,-7,0,14,0,0.00
11397,S,1,0,275,1.2,-26.3,7,-8,0,15,0,0.00
11397,S,1,0,104,1.2,-26.3,8,2,10,6,0,0.00
11428,S,1,2,20,-2.4,-47.9,9,2,11,7,0,0.00
11437,S,1,1,6,-2.4,-47.9,10,9,19,1,0,0.00
11622,S,1,113,146,-24.6,-66.4,9,12,21,0,0,0.00
11623,S,1,116,53,-24.6,-66.4,9,20,29,0,0,0.00
11653,S,1,45,5,-28.2,-82.3,9,20,29,0,0,0.00
11771,S,1,286,7,-47.4,-95.9,8,20,28,0,0,0.00
11780,S,1,2,0,-47.4,-95.9,10,20,30,0,0,0.00
11825,S,1,139,0,-51.0,-107.7,9,20,29,0,0,0.00
11865,S,1,34,0,-47.4,-67.4,9,20,29,0,0,0.00
11865,S,1,79,0,-47.4,-67.4,8,20,28,0,0,0.00
12023,S,1,384,-1,-28.2,-32.8,6,20,26,0,0,0.00
12023,S,1,186,0,-28.2,-32.8,7,15,22,0,0,0.00
12054,S,1,34,0,-24.6,-3.0,7,15,22,0,0,0.00
12063,S,1,27,0,-24.6,-3.0,8,7,15,1,0,0.00
12226,S,1,296,10,-3.5,22.6,6,7,13,0,0,0.00
12227,S,1,126,0,-3.5,22.6,7,-4,3,11,0,0.00
12262,S,1,34,5,0.1,44.7,9,-8,1,17,0,0.00
12422,S,1,152,98,19.7,63.6,9,-10,0,19,0,0.00
12422,S,1,42,69,19.7,63.6,9,-18,0,27,0,0.00
12474,S,1,5,16,23.3,79.9,11,-18,0,29,0,0.00
12474,S,1,15,85,23.3,79.9,10,-19,0,29,0,0.00
12622,S,1,10,279,42.6,93.9,8,-20,0,28,0,0.00
12623,S,1,0,123,42.6,93.9,9,-20,0,29,0,0.00
12658,S,1,0,80,39.0,55.6,9,-18,0,27,0,0.00
12830,S,1,0,359,22.6,29.0,6,-20,0,26,0,0.00
12831,S,1,0,174,22.6,29.0,7,-10,0,17,0,0.00
12866,S,1,0,73,19.0,-0.3,8,-3,5,11,0,0.00
13030,S,1,12,244,-1.6,-25.4,7,-3,4,10,0,0.00
13031,S,1,14,87,-1.6,-25.4,8,7,15,1,0,0.00
13066,S,1,16,33,-5.2,-47.1,10,11,21,0,0,0.00
13230,S,1,148,60,-25.7,-65.7,9,14,23,0,0,0.00
13231,S,1,86,4,-25.7,-65.7,10,20,30,0,0,0.00
13266,S,1,53,0,-29.3,-81.7,10,20,30,0,0,0.00
13430,S,1,316,0,-28.7,-69.5,8,20,28,0,0,0.00
13430,S,1,168,0,-28.7,-69.5,8,20,28,0,0,0.00
13466,S,1,34,0,-25.1,-34.6,9,20,29,0,0,0.00
13470,S,1,83,0,-25.1,-34.6,8,13,21,0,0,0.00
13630,S,1,343,0,-4.6,-4.6,6,15,21,0,0,0.00
13630,S,1,153,0,-4.6,-4.6,7,3,10,4,0,0.00
13666,S,1,27,0,-1.0,21.3,9,3,12,6,0,0.00
13670,S,1,57,3,-1.0,21.3,9,-5,4,14,0,0.00
13835,S,1,191,59,19.5,43.5,8,-6,2,14,0,0.00
13835,S,1,71,51,19.5,43.5,8,-15,0,23,0,0.00
13866,S,1,9,12,23.1,62.6,9,-16,0,25,0,0.00
14030,S,1,37,264,43.7,79.0,8,-20,0,28,0,0.00
14030,S,1,2,141,43.7,79.0,8,-20,0,28,0,0.00
14066,S,1,0,28,46.7,89.0,9,-20,0,29,0,0.00
14070,S,1,0,68,46.7,89.0,9,-20,0,29,0,0.00
14196,S,1,0,350,40.9,69.4,7,-20,0,27,0,0.00
14200,S,1,0,59,40.9,69.4,7,-20,0,27,0,0.00
14271,S,1,0,207,37.3,34.5,7,-20,0,27,0,0.00
14426,S,1,0,393,17.5,4.5,6,-20,0,26,0,0.00
14426,S,1,0,170,17.5,4.5,6,-13,0,19,0,0.00
14462,S,1,0,34,13.9,-21.4,7,-13,0,20,0,0.00
14466,S,1,0,2,13.9,-21.4,9,-4,5,13,0,0.00
14635,S,1,16,277,-7.4,-43.6,7,-3,4,10,0,0.00
14635,S,1,15,104,-7.4,-43.6,8,6,14,2,0,0.00
14666,S,1,5,16,-11.0,-62.7,9,7,16,2,0,0.00
14796,S,1,147,69,-31.5,-79.1,9,16,25,0,0,0.00
14799,S,1,30,3,-31.5,-79.1,9,20,29,0,0,0.00
14871,S,1,142,2,-35.1,-93.2,9,20,29,0,0,0.00
14991,S,1,327,0,-54.9,-105.4,8,20,28,0,0,0.00
15000,S,1,3,0,-54.9,-105.4,9,20,29,0,0,0.00
15066,S,1,224,0,-51.3,-65.4,8,20,28,0,0,0.00
