t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
212,S,1,0,0,0.0,0.0,118,0,0,118,118,0,0.00
212,S,1,0,0,0.0,0.0,118,0,0,118,118,0,0.00
424,S,1,155,178,-0.7,-4.0,122,17,13,139,105,0,0.00
425,S,1,155,0,0.0,0.0,0,0,0,0,0,0,0.00
646,S,1,296,303,-2.3,-2.6,119,23,8,142,96,0,0.00
646,S,1,296,303,-2.3,-2.6,119,23,8,142,96,0,0.00
867,S,1,332,300,-1.1,5.7,117,-12,-18,105,129,0,0.00
868,S,1,332,300,-1.1,5.7,117,-12,-18,105,129,0,0.00
1088,S,1,313,312,0.2,2.5,115,-9,-8,106,124,0,0.00
1089,S,1,313,312,0.2,2.5,115,-9,-8,106,124,0,0.00
1309,S,1,310,317,-0.1,0.2,114,0,-1,114,114,0,0.00
1309,S,1,310,317,-0.1,0.2,114,0,-1,114,114,0,0.00
1440,S,1,189,192,-0.2,-2.6,115,10,8,125,105,0,0.00
1441,S,1,189,0,0.0,0.0,0,0,0,0,0,0,0.00
1572,S,1,165,164,-0.6,1.2,29,0,-4,80,80,0,0.00
1784,S,1,236,236,-0.7,0.0,53,4,0,84,76,0,0.00
1785,S,1,236,236,-0.7,0.0,53,4,0,84,76,0,0.00
2006,S,1,208,197,-0.0,2.4,71,-8,-8,72,88,0,0.00
2006,S,1,208,197,-0.0,2.4,71,-8,-8,72,88,0,0.00
2228,S,1,200,200,0.2,1.3,83,-5,-4,78,88,0,0.00
2228,S,1,200,200,0.2,1.3,83,-5,-4,78,88,0,0.00
2359,S,1,123,125,0.2,-1.2,92,3,4,95,89,0,0.00
2359,S,1,123,125,0.2,-1.2,92,3,4,95,89,0,0.00
2491,S,1,127,126,-0.1,0.4,40,-1,-1,79,81,0,0.00
2492,S,1,127,126,-0.1,0.4,40,-1,-1,79,81,0,0.00
2614,S,1,130,129,-0.1,1.3,62,-4,-4,76,84,0,0.00
2619,S,1,3,3,-0.1,1.3,78,-4,-4,76,84,0,0.00
2748,S,1,117,118,-0.1,-0.1,58,1,0,81,79,0,0.00
2960,S,1,196,199,-0.2,-0.1,73,1,0,81,79,0,0.00
2960,S,1,196,199,-0.2,-0.1,73,1,0,81,79,0,0.00
3082,S,1,114,112,-0.2,-0.2,84,2,1,86,82,0,0.00
