HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,dp=0,OL=0,OR=0,hi=0.00
HB:t=221,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=130,hd=0,dp=0,OL=130,OR=130,hi=0.00
HB:t=221,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=130,hd=0,dp=0,OL=130,OR=130,hi=0.00
HB:t=343,m=S,run=1,el=79,er=85,yaw=0.0,yr=0.0,pc=129,hd=0,dp=0,OL=129,OR=129,hi=0.00
HB:t=348,m=S,run=1,el=79,er=85,yaw=0.0,yr=0.0,pc=129,hd=0,dp=0,OL=129,OR=129,hi=0.00
HB:t=477,m=S,run=1,el=163,er=163,yaw=-0.1,yr=-0.4,pc=62,hd=2,dp=1,OL=82,OR=78,hi=0.00
HB:t=689,m=S,run=1,el=246,er=238,yaw=0.1,yr=0.5,pc=77,hd=-2,dp=-2,OL=78,OR=82,hi=-0.00
HB:t=689,m=S,run=1,el=246,er=238,yaw=0.1,yr=0.5,pc=77,hd=-2,dp=-2,OL=78,OR=82,hi=-0.00
HB:t=901,m=S,run=1,el=199,er=194,yaw=0.6,yr=0.9,pc=88,hd=-7,dp=-3,OL=81,OR=95,hi=-0.00
HB:t=902,m=S,run=1,el=199,er=194,yaw=0.6,yr=0.9,pc=88,hd=-7,dp=-3,OL=81,OR=95,hi=-0.00
HB:t=1114,m=S,run=1,el=202,er=209,yaw=0.4,yr=-2.0,pc=96,hd=4,dp=6,OL=100,OR=92,hi=-0.00
HB:t=1114,m=S,run=1,el=202,er=209,yaw=0.4,yr=-2.0,pc=96,hd=4,dp=6,OL=100,OR=92,hi=-0.00
HB:t=1336,m=S,run=1,el=233,er=236,yaw=-0.0,yr=-1.8,pc=101,hd=6,dp=6,OL=107,OR=95,hi=-0.00
HB:t=1336,m=S,run=1,el=233,er=236,yaw=-0.0,yr=-1.8,pc=101,hd=6,dp=6,OL=107,OR=95,hi=-0.00
HB:t=1557,m=S,run=1,el=259,er=259,yaw=-0.1,yr=-0.9,pc=104,hd=3,dp=3,OL=107,OR=101,hi=-0.00
HB:t=1557,m=S,run=1,el=259,e
r=259,yaw=-0.1,yr=-0.9,pc=104,hd=3,dp=3,OL=107,OR=101,hi=-0.00
HB:t=1688,m=S,run=1,el=159,er=163,yaw=-0.1,yr=-1.5,pc=108,hd=5,dp=5,OL=113,OR=103,hi=-0.00
HB:t=1689,m=S,run=1,el=159,e
r=163,yaw=-0.1,yr=-1.5,pc=108,hd=5,dp=5,OL=113,OR=103,hi=-0.00
HB:t=1820,m=S,run=1,el=156,er=153,yaw=-0.2,yr=0.1,pc=1,hd=1,dp=0,OL=81,OR=79,hi=-0.00
HB:t=2032,m=S,run=1,el=227,er=228,yaw=-0.4,yr=-1.0,pc=34,hd=6,dp=3,OL=86,OR=74,hi=-0.00
HB:t=2032,m=S,run=1,el=227,er=228,yaw=-0.4,yr=-1.0,pc=34,hd=6,dp=3,OL=86,OR=74,hi=-0.00
HB:t=2253,m=S,run=1,el=188,er=194,yaw=-0.8,yr=-0.8,pc=57,hd=7,dp=3,OL=87,OR=73,hi=0.00
HB:t=2254,m=S,run=1,el=188,er=194,yaw=-0.8,yr=-0.8,pc=57,hd=7,dp=3,OL=87,OR=73,hi=0.00
