HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=2025,m=S,run=1,el=9,er=9,yaw=-0.1,yr=-6.3,pc=10,hd=0,OL=10,OR=10
HB:t=2071,m=S,run=1,el=39,er=39,yaw=-0.1,yr=-5.6,pc=10,hd=0,OL=10,OR=10
HB:t=2112,m=S,run=1,el=11,er=11,yaw=-0.3,yr=-6.3,pc=10,hd=0,OL=10,OR=10
HB:t=2112,m=S,run=1,el=29,er=30,yaw=-0.3,yr=-6.3,pc=10,hd=0,OL=10,OR=10
HB:t=2235,m=S,run=1,el=121,er=125,yaw=-0.4,yr=-5.5,pc=9,hd=0,OL=9,OR=9
HB:t=2238,m=S,run=1,el=19,er=20,yaw=-0.4,yr=-5.5,pc=9,hd=0,OL=9,OR=9
HB:t=2289,m=S,run=1,el=39,er=40,yaw=-0.5,yr=-5.4,pc=10,hd=0,OL=10,OR=10
HB:t=2328,m=S,run=1,el=12,er=11,yaw=-0.8,yr=-6.9,pc=10,hd=0,OL=10,OR=10
HB:t=2328,m=S,run=1,el=28,er=29,yaw=-0.8,yr=-6.9,pc=10,hd=0,OL=10,OR=10
HB:t=2451,m=S,run=1,el=123,er=124,yaw=-1.0,yr=-6.1,pc=9,hd=0,OL=9,OR=9
HB:t=2455,m=S,run=1,el=3,er=3,yaw=-1.0,yr=-6.1,pc=10,hd=0,OL=10,OR=10
HB:t=2505,m=S,run=1,el=46,er=46,yaw=-1.0,yr=-5.6,pc=10,hd=0,OL=10,OR=10
HB:t=2540,m=S,run=1,el=11,er=12,yaw=-1.2,yr=-6.3,pc=10,hd=0,OL=10,OR=10
HB:t=2663,m=S,run=1,el=116,er=122,yaw=-1.3,yr=-5.5,pc=9,hd=0,OL=9,OR=9
HB:t=2667,m=S,run=1,el=1,er=2,yaw=-1.3,yr=-5.5,pc=10,hd=0,OL=10,OR=10
HB:t=2738,m=S,run=1,el=71,er=73,yaw=-1.6,yr=-7.0,pc=10,hd=0,OL=10,OR=10
HB:t=2857,m=S,run=1,el=119,er=120,yaw=-1.7,yr=-6.2,pc=9,hd=0,OL=9,OR=9
HB:t=2866,m=S,run=1,el=8,er=7,yaw=-1.7,yr=-6.2,pc=10,hd=0,OL=10,OR=10
HB:t=2911,m=S,run=1,el=39,er=40,yaw=-1.7,yr=-5.4,pc=10,hd=0,OL=10,OR=10
HB:t=2952,m=S,run=1,el=10,er=11,yaw=-1.9,yr=-5.9,pc=10,hd=0,OL=10,OR=10
HB:t=2952,m=S,run=1,el=30,er=29,yaw=-1.9,yr=-5.9,pc=10,hd=0,OL=10,OR=10
HB:t=3075,m=S,run=1,el=118,er=118,yaw=-2.0,yr=-5.2,pc=9,hd=1,OL=10,OR=8
HB:t=3079,m=S,run=1,el=18,er=19,yaw=-2.0,yr=-5.2,pc=9,hd=0,OL=9,OR=9
HB:t=3129,m=S,run=1,el=40,er=40,yaw=-2.0,yr=-4.8,pc=10,hd=0,OL=10,OR=10
HB:t=3169,m=S,run=1,el=12,er=12,yaw=-2.1,yr=-4.8,pc=10,hd=0,OL=10,OR=10
HB:t=3169,m=S,run=1,el=28,er=29,yaw=-2.1,yr=-4.8,pc=10,hd=0,OL=10,OR=10
HB:t=3292,m=S,run=1,el=125,er=127,yaw=-2.1,yr=-4.1,pc=9,hd=1,OL=10,OR=8
HB:t=3296,m=S,run=1,el=3,er=3,yaw=-2.1,yr=-4.1,pc=10,hd=0,OL=10,OR=10
HB:t=3362,m=S,run=1,el=66,er=67,yaw=-2.4,yr=-5.6,pc=10,hd=1,OL=11,OR=9
HB:t=3486,m=S,run=1,el=129,er=125,yaw=-2.4,yr=-4.8,pc=9,hd=1,OL=10,OR=8
HB:t=3494,m=S,run=1,el=14,er=13,yaw=-2.4,yr=-4.8,pc=9,hd=1,OL=10,OR=8
HB:t=3561,m=S,run=1,el=64,er=62,yaw=-2.1,yr=-2.2,pc=10,hd=1,OL=11,OR=9
HB:t=3686,m=S,run=1,el=131,er=121,yaw=-2.0,yr=-1.8,pc=9,hd=1,OL=10,OR=8
HB:t=3694,m=S,run=1,el=14,er=13,yaw=-2.0,yr=-1.8,pc=9,hd=1,OL=10,OR=8
HB:t=3744,m=S,run=1,el=47,er=44,yaw=-1.9,yr=-1.0,pc=10,hd=1,OL=11,OR=9
HB:t=3779,m=S,run=1,el=12,er=11,yaw=-1.3,yr=3.8,pc=11,hd=1,OL=12,OR=10
HB:t=3902,m=S,run=1,el=125,er=116,yaw=-1.1,yr=3.5,pc=9,hd=0,OL=9,OR=9
HB:t=3906,m=S,run=1,el=3,er=2,yaw=-1.1,yr=3.5,pc=10,hd=0,OL=10,OR=10
HB:t=3976,m=S,run=1,el=72,er=66,yaw=-0.3,yr=8.7,pc=10,hd=0,OL=10,OR=10
HB:t=4096,m=S,run=1,el=131,er=120,yaw=0.1,yr=7.9,pc=9,hd=0,OL=9,OR=9
HB:t=4105,m=S,run=1,el=10,er=10,yaw=0.1,yr=7.9,pc=9,hd=0,OL=9,OR=9
HB:t=4150,m=S,run=1,el=42,er=40,yaw=0.2,yr=7.6,pc=10,hd=0,OL=10,OR=10
HB:t=4191,m=S,run=1,el=12,er=11,yaw=0.7,yr=10.5,pc=10,hd=0,OL=10,OR=10
HB:t=4191,m=S,run=1,el=31,er=30,yaw=0.7,yr=10.5,pc=10,hd=0,OL=10,OR=10
HB:t=4314,m=S,run=1,el=130,er=123,yaw=1.0,yr=9.3,pc=9,hd=0,OL=9,OR=9
HB:t=4317,m=S,run=1,el=0,er=0,yaw=1.0,yr=9.3,pc=10,hd=0,OL=10,OR=10
HB:t=4368,m=S,run=1,el=52,er=49,yaw=1.1,yr=9.2,pc=10,hd=0,OL=10,OR=10
HB:t=4407,m=S,run=1,el=12,er=11,yaw=1.7,yr=11.6,pc=10,hd=0,OL=10,OR=10
HB:t=4407,m=S,run=1,el=27,er=25,yaw=1.7,yr=11.6,pc=10,hd=0,OL=10,OR=10
HB:t=4530,m=S,run=1,el=127,er=118,yaw=1.9,yr=10.4,pc=9,hd=-1,OL=8,OR=10
HB:t=4534,m=S,run=1,el=19,er=19,yaw=1.9,yr=10.4,pc=9,hd=0,OL=9,OR=9
HB:t=4584,m=S,run=1,el=46,er=45,yaw=2.1,yr=10.3,pc=10,hd=-1,OL=9,OR=11
HB:t=4619,m=S,run=1,el=12,er=12,yaw=2.7,yr=13.0,pc=11,hd=-1,OL=10,OR=12
HB:t=4742,m=S,run=1,el=121,er=126,yaw=2.8,yr=11.3,pc=9,hd=-2,OL=7,OR=11
HB:t=4746,m=S,run=1,el=3,er=3,yaw=2.8,yr=11.3,pc=10,hd=-1,OL=9,OR=11
HB:t=4816,m=S,run=1,el=70,er=73,yaw=2.4,yr=7.2,pc=10,hd=-1,OL=9,OR=11
HB:t=4936,m=S,run=1,el=122,er=126,yaw=2.3,yr=5.9,pc=9,hd=-1,OL=8,OR=10
HB:t=4945,m=S,run=1,el=10,er=10,yaw=2.3,yr=5.9,pc=9,hd=-1,OL=8,OR=10
HB:t=4990,m=S,run=1,el=40,er=42,yaw=2.2,yr=4.5,pc=10,hd=-1,OL=9,OR=11
HB:t=5031,m=S,run=1,el=12,er=13,yaw=1.8,yr=1.3,pc=10,hd=-1,OL=9,OR=11
HB:t=5031,m=S,run=1,el=30,er=32,yaw=1.8,yr=1.3,pc=10,hd=-1,OL=9,OR=11
HB:t=5154,m=S,run=1,el=124,er=132,yaw=1.6,yr=0.8,pc=9,hd=-1,OL=8,OR=10
HB:t=5157,m=S,run=1,el=0,er=0,yaw=1.6,yr=0.8,pc=10,hd=-1,OL=9,OR=11
HB:t=5208,m=S,run=1,el=49,er=53,yaw=1.4,yr=-0.6,pc=10,hd=0,OL=10,OR=10
HB:t=5247,m=S,run=1,el=11,er=12,yaw=0.7,yr=-5.1,pc=10,hd=0,OL=10,OR=10
HB:t=5247,m=S,run=1,el=27,er=27,yaw=0.7,yr=-5.1,pc=10,hd=0,OL=10,OR=10
HB:t=5370,m=S,run=1,el=121,er=126,yaw=0.4,yr=-4.8,pc=9,hd=0,OL=9,OR=9
HB:t=5374,m=S,run=1,el=18,er=18,yaw=0.4,yr=-4.8,pc=9,hd=0,OL=9,OR=9
HB:t=5424,m=S,run=1,el=45,er=47,yaw=0.3,yr=-4.8,pc=10,hd=0,OL=10,OR=10
HB:t=5459,m=S,run=1,el=11,er=12,yaw=0.0,yr=-6.2,pc=11,hd=0,OL=11,OR=11
HB:t=5582,m=S,run=1,el=124,er=127,yaw=-0.0,yr=-5.4,pc=9,hd=0,OL=9,OR=9
HB:t=5586,m=S,run=1,el=3,er=3,yaw=-0.0,yr=-5.4,pc=10,hd=0,OL=10,OR=10
HB:t=5657,m=S,run=1,el=71,er=71,yaw=-0.3,yr=-6.6,pc=10,hd=0,OL=10,OR=10
HB:t=5776,m=S,run=1,el=123,er=122,yaw=-0.4,yr=-5.8,pc=9,hd=0,OL=9,OR=9
HB:t=5785,m=S,run=1,el=9,er=9,yaw=-0.4,yr=-5.8,pc=9,hd=0,OL=9,OR=9
HB:t=5830,m=S,run=1,el=41,er=40,yaw=-0.5,yr=-5.2,pc=10,hd=0,OL=10,OR=10
HB:t=5871,m=S,run=1,el=11,er=12,yaw=-0.5,yr=-4.7,pc=10,hd=0,OL=10,OR=10
HB:t=5871,m=S,run=1,el=32,er=30,yaw=-0.5,yr=-4.7,pc=10,hd=0,OL=10,OR=10
HB:t=5994,m=S,run=1,el=127,er=127,yaw=-0.4,yr=-3.9,pc=9,hd=0,OL=9,OR=9
HB:t=5998,m=S,run=1,el=1,er=0,yaw=-0.4,yr=-3.9,pc=10,hd=0,OL=10,OR=10
HB:t=6048,m=S,run=1,el=53,er=51,yaw=-0.4,yr=-3.6,pc=10,hd=0,OL=10,OR=10
HB:t=6088,m=S,run=1,el=12,er=12,yaw=-0.4,yr=-2.7,pc=10,hd=0,OL=10,OR=10
HB:t=6088,m=S,run=1,el=27,er=28,yaw=-0.4,yr=-2.7,pc=10,hd=0,OL=10,OR=10
HB:t=6211,m=S,run=1,el=126,er=126,yaw=-0.4,yr=-2.3,pc=9,hd=0,OL=9,OR=9
HB:t=6215,m=S,run=1,el=4,er=3,yaw=-0.4,yr=-2.3,pc=10,hd=0,OL=10,OR=10
HB:t=6265,m=S,run=1,el=46,er=46,yaw=-0.4,yr=-2.2,pc=10,hd=0,OL=10,OR=10
HB:t=6301,m=S,run=1,el=12,er=11,yaw=-0.3,yr=-1.2,pc=10,hd=0,OL=10,OR=10
HB:t=6424,m=S,run=1,el=126,er=123,yaw=-0.2,yr=-1.0,pc=9,hd=0,OL=9,OR=9
HB:t=6427,m=S,run=1,el=0,er=1,yaw=-0.2,yr=-1.0,pc=10,hd=0,OL=10,OR=10
HB:t=6478,m=S,run=1,el=49,er=48,yaw=-0.2,yr=-0.5,pc=10,hd=0,OL=10,OR=10
HB:t=6519,m=S,run=1,el=11,er=12,yaw=-0.0,yr=0.9,pc=10,hd=0,OL=10,OR=10
HB:t=6519,m=S,run=1,el=27,er=27,yaw=-0.0,yr=0.9,pc=10,hd=0,OL=10,OR=10
HB:t=6642,m=S,run=1,el=121,er=121,yaw=0.0,yr=0.8,pc=9,hd=0,OL=9,OR=9
HB:t=6645,m=S,run=1,el=3,er=3,yaw=0.0,yr=0.8,pc=10,hd=0,OL=10,OR=10
HB:t=6696,m=S,run=1,el=48,er=47,yaw=0.0,yr=0.6,pc=10,hd=0,OL=10,OR=10
HB:t=6737,m=S,run=1,el=12,er=11,yaw=-0.0,yr=0.1,pc=10,hd=0,OL=10,OR=10
HB:t=6737,m=S,run=1,el=26,er=26,yaw=-0.0,yr=0.1,pc=10,hd=0,OL=10,OR=10
HB:t=6859,m=S,run=1,el=127,er=124,yaw=-0.0,yr=0.1,pc=9,hd=0,OL=9,OR=9
HB:t=6863,m=S,run=1,el=19,er=18,yaw=-0.0,yr=0.1,pc=9,hd=0,OL=9,OR=9
HB:t=6913,m=S,run=1,el=44,er=43,yaw=0.0,yr=0.4,pc=10,hd=0,OL=10,OR=10
HB:t=6953,m=S,run=1,el=12,er=11,yaw=0.1,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=6953,m=S,run=1,el=32,er=32,yaw=0.1,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=7076,m=S,run=1,el=124,er=124,yaw=0.2,yr=0.9,pc=9,hd=0,OL=9,OR=9
HB:t=7080,m=S,run=1,el=19,er=20,yaw=0.2,yr=0.9,pc=9,hd=0,OL=9,OR=9
HB:t=7151,m=S,run=1,el=66,er=66,yaw=0.2,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=7271,m=S,run=1,el=120,er=118,yaw=0.2,yr=1.0,pc=9,hd=0,OL=9,OR=9
HB:t=7279,m=S,run=1,el=4,er=4,yaw=0.2,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=7325,m=S,run=1,el=43,er=42,yaw=0.2,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=7360,m=S,run=1,el=10,er=11,yaw=0.4,yr=1.6,pc=10,hd=0,OL=10,OR=10
HB:t=7483,m=S,run=1,el=116,er=114,yaw=0.4,yr=1.5,pc=9,hd=0,OL=9,OR=9
HB:t=7487,m=S,run=1,el=1,er=1,yaw=0.4,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=7537,m=S,run=1,el=46,er=45,yaw=0.5,yr=1.7,pc=10,hd=0,OL=10,OR=10
HB:t=7577,m=S,run=1,el=11,er=11,yaw=0.6,yr=2.0,pc=10,hd=0,OL=10,OR=10
HB:t=7577,m=S,run=1,el=24,er=25,yaw=0.6,yr=2.0,pc=10,hd=0,OL=10,OR=10
HB:t=7700,m=S,run=1,el=122,er=119,yaw=0.6,yr=1.8,pc=9,hd=0,OL=9,OR=9
HB:t=7703,m=S,run=1,el=19,er=19,yaw=0.6,yr=1.8,pc=9,hd=0,OL=9,OR=9
HB:t=7754,m=S,run=1,el=45,er=44,yaw=0.6,yr=1.3,pc=10,hd=0,OL=10,OR=10
HB:t=7794,m=S,run=1,el=11,er=12,yaw=0.6,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=7794,m=S,run=1,el=36,er=34,yaw=0.6,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=7917,m=S,run=1,el=125,er=123,yaw=0.6,yr=1.3,pc=9,hd=0,OL=9,OR=9
HB:t=7921,m=S,run=1,el=19,er=18,yaw=0.6,yr=1.3,pc=9,hd=0,OL=9,OR=9
HB:t=7992,m=S,run=1,el=66,er=65,yaw=0.9,yr=2.7,pc=10,hd=0,OL=10,OR=10
