t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,0,0,0,0,0,0.00
146,S,1,0,0,-0.0,0.0,2,0,2,2,0,0.00
146,S,1,7,13,-0.0,0.0,3,0,3,3,0,0.00
166,S,1,3,1,-0.0,0.0,3,0,3,3,0,0.00
186,S,1,3,3,-0.0,0.0,3,0,3,3,0,0.00
234,S,1,16,14,-0.0,-0.0,4,0,4,4,0,0.00
366,S,1,44,47,0.2,0.7,5,0,5,5,0,0.00
366,S,1,11,13,0.2,0.7,6,0,6,6,0,0.00
386,S,1,5,5,0.2,0.7,7,0,7,7,0,0.00
406,S,1,4,6,0.2,0.7,7,0,7,7,0,0.00
454,S,1,20,28,0.4,1.5,9,0,9,9,0,0.00
625,S,1,58,84,-0.8,-2.8,9,0,9,9,0,0.00
625,S,1,40,56,-0.8,-2.8,10,0,10,10,0,0.00
645,S,1,7,10,-0.8,-2.8,11,0,11,11,0,0.00
776,S,1,95,126,-3.0,-7.5,10,0,10,10,0,0.00
779,S,1,17,20,-3.0,-7.5,10,1,11,9,0,0.00
799,S,1,10,12,-3.0,-7.5,10,1,11,9,0,0.00
819,S,1,10,12,-3.0,-7.5,11,1,12,10,0,0.00
894,S,1,79,83,-6.0,-25.6,10,3,13,7,0,0.00
1012,S,1,122,112,-7.1,-20.5,9,5,14,4,0,0.00
1020,S,1,14,12,-7.1,-20.5,10,4,14,6,0,0.00
1040,S,1,13,10,-7.1,-20.5,10,4,14,6,0,0.00
1060,S,1,12,10,-7.1,-20.5,10,4,14,6,0,0.00
1096,S,1,44,35,-7.2,-14.0,10,4,14,6,0,0.00
1228,S,1,148,112,-7.1,-8.7,9,5,14,4,0,0.00
1228,S,1,38,26,-7.1,-8.7,9,4,13,5,0,0.00
1248,S,1,15,10,-7.1,-8.7,10,4,14,6,0,0.00
1268,S,1,15,11,-7.1,-8.7,10,4,14,6,0,0.00
1342,S,1,108,70,-3.1,22.2,10,2,12,8,0,0.00
1465,S,1,158,103,-0.8,22.3,9,0,9,9,0,0.00
1468,S,1,22,16,-0.8,22.3,9,0,9,9,0,0.00
1488,S,1,12,11,-0.8,22.3,10,0,10,10,0,0.00
1508,S,1,13,11,-0.8,22.3,10,0,10,10,0,0.00
1549,S,1,49,37,0.6,24.0,10,0,10,10,0,0.00
1719,S,1,134,100,6.0,33.4,9,-1,8,10,0,0.00
1719,S,1,72,61,6.0,33.4,10,-3,7,13,0,0.00
