HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,dp=0,OL=1,OR=1
HB:t=1943,m=S,run=1,el=7,er=20,yaw=0.0,yr=69.9,pc=10,hd=-9,dp=-20,OL=1,OR=19
HB:t=1943,m=S,run=1,el=49,er=134,yaw=0.0,yr=70.5,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=2082,m=S,run=1,el=81,er=228,yaw=0.0,yr=70.8,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=2083,m=S,run=1,el=24,er=69,yaw=0.0,yr=73.0,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=2159,m=S,run=1,el=43,er=120,yaw=0.0,yr=78.7,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=2298,m=S,run=1,el=78,er=217,yaw=0.0,yr=80.8,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=2298,m=S,run=1,el=24,er=66,yaw=0.0,yr=79.7,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=2375,m=S,run=1,el=8,er=20,yaw=0.0,yr=78.8,pc=10,hd=-9,dp=-20,OL=1,OR=19
HB:t=2375,m=S,run=1,el=49,er=143,yaw=0.0,yr=77.6,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=2514,m=S,run=1,el=86,er=236,yaw=0.0,yr=77.0,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=2515,m=S,run=1,el=26,er=69,yaw=0.0,yr=77.5,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=2591,m=S,run=1,el=46,er=129,yaw=0.0,yr=82.7,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=2729,m=S,run=1,el=82,er=224,yaw=0.0,yr=85.2,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=2730,m=S,run=1,el=26,er=64,yaw=0.0,yr=82.1,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=2806,m=S,run=1,el=51,er=135,yaw=0.0,yr=81.1,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=2944,m=S,run=1,el=80,er=224,yaw=0.0,yr=81.3,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=2944,m=S,run=1,el=24,er=63,yaw=0.0,yr=77.3,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=3021,m=S,run=1,el=8,er=20,yaw=0.0,yr=74.3,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=3021,m=S,run=1,el=46,er=129,yaw=0.0,yr=76.1,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=3159,m=S,run=1,el=81,er=219,yaw=0.0,yr=77.1,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=3160,m=S,run=1,el=24,er=63,yaw=0.0,yr=78.2,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=3236,m=S,run=1,el=50,er=135,yaw=0.0,yr=77.7,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=3375,m=S,run=1,el=78,er=217,yaw=0.0,yr=77.2,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=3375,m=S,run=1,el=23,er=65,yaw=0.0,yr=76.9,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=3452,m=S,run=1,el=7,er=19,yaw=0.0,yr=76.6,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=3452,m=S,run=1,el=44,er=131,yaw=0.0,yr=77.4,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=3591,m=S,run=1,el=75,er=221,yaw=0.0,yr=77.7,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=3591,m=S,run=1,el=24,er=66,yaw=0.0,yr=78.5,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=3668,m=S,run=1,el=7,er=20,yaw=0.0,yr=79.1,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=3668,m=S,run=1,el=40,er=121,yaw=0.0,yr=80.9,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=3807,m=S,run=1,el=78,er=223,yaw=0.0,yr=81.7,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=3807,m=S,run=1,el=25,er=66,yaw=0.0,yr=79.2,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=3883,m=S,run=1,el=7,er=21,yaw=0.0,yr=77.4,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=3884,m=S,run=1,el=50,er=137,yaw=0.0,yr=79.0,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4023,m=S,run=1,el=81,er=230,yaw=0.0,yr=79.9,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=4023,m=S,run=1,el=25,er=67,yaw=0.0,yr=81.1,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=4100,m=S,run=1,el=8,er=20,yaw=0.0,yr=82.0,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4100,m=S,run=1,el=45,er=128,yaw=0.0,yr=81.1,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4239,m=S,run=1,el=80,er=220,yaw=0.0,yr=80.7,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=4240,m=S,run=1,el=24,er=64,yaw=0.0,yr=80.7,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=4316,m=S,run=1,el=48,er=137,yaw=0.0,yr=79.2,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4455,m=S,run=1,el=80,er=221,yaw=0.0,yr=78.5,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=4455,m=S,run=1,el=24,er=64,yaw=0.0,yr=79.1,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=4532,m=S,run=1,el=7,er=19,yaw=0.0,yr=79.6,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4532,m=S,run=1,el=47,er=134,yaw=0.0,yr=79.8,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4671,m=S,run=1,el=80,er=220,yaw=0.0,yr=79.8,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=4671,m=S,run=1,el=25,er=63,yaw=0.0,yr=79.3,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=4748,m=S,run=1,el=7,er=19,yaw=0.0,yr=78.9,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4748,m=S,run=1,el=41,er=120,yaw=0.0,yr=79.7,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4887,m=S,run=1,el=72,er=217,yaw=0.0,yr=80.2,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=4887,m=S,run=1,el=23,er=64,yaw=0.0,yr=77.7,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=4963,m=S,run=1,el=7,er=21,yaw=0.0,yr=75.9,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=4964,m=S,run=1,el=46,er=133,yaw=0.0,yr=78.4,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=5102,m=S,run=1,el=76,er=223,yaw=0.0,yr=79.7,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=5102,m=S,run=1,el=22,er=67,yaw=0.0,yr=79.5,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=5179,m=S,run=1,el=8,er=20,yaw=0.0,yr=79.4,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=5179,m=S,run=1,el=43,er=124,yaw=0.0,yr=79.9,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=5318,m=S,run=1,el=81,er=220,yaw=0.0,yr=80.2,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=5318,m=S,run=1,el=24,er=63,yaw=0.0,yr=81.1,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=5395,m=S,run=1,el=7,er=19,yaw=0.0,yr=81.7,pc=10,hd=-9,dp=-20,OL=1,OR=19
HB:t=5395,m=S,run=1,el=48,er=144,yaw=0.0,yr=80.3,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=5534,m=S,run=1,el=81,er=235,yaw=0.0,yr=79.6,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=5534,m=S,run=1,el=24,er=67,yaw=0.0,yr=78.7,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=5611,m=S,run=1,el=7,er=19,yaw=0.0,yr=78.0,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=5611,m=S,run=1,el=44,er=133,yaw=0.0,yr=82.9,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=5751,m=S,run=1,el=76,er=224,yaw=0.0,yr=85.4,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=5751,m=S,run=1,el=19,er=64,yaw=0.0,yr=84.2,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=5827,m=S,run=1,el=5,er=19,yaw=0.0,yr=83.2,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=5828,m=S,run=1,el=31,er=115,yaw=0.0,yr=83.0,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=5966,m=S,run=1,el=79,er=224,yaw=0.0,yr=82.9,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=5966,m=S,run=1,el=24,er=66,yaw=0.0,yr=83.3,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=6074,m=S,run=1,el=8,er=21,yaw=-3.6,yr=83.6,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=6075,m=S,run=1,el=71,er=200,yaw=-3.6,yr=82.4,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=6205,m=S,run=1,el=76,er=212,yaw=-23.0,yr=81.8,pc=7,hd=-6,dp=-20,OL=1,OR=13
HB:t=6206,m=S,run=1,el=16,er=45,yaw=-23.0,yr=80.8,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=6281,m=S,run=1,el=41,er=118,yaw=-26.6,yr=80.1,pc=9,hd=-8,dp=-20,OL=1,OR=17
HB:t=6420,m=S,run=1,el=74,er=210,yaw=-45.9,yr=80.2,pc=8,hd=-7,dp=-20,OL=1,OR=15
HB:t=6420,m=S,run=1,el=23,er=63,yaw=-45.9,yr=76.4,pc=8,hd=-4,dp=-20,OL=4,OR=12
HB:t=6497,m=S,run=1,el=8,er=18,yaw=-49.5,yr=73.6,pc=9,hd=-3,dp=-20,OL=6,OR=12
HB:t=6498,m=S,run=1,el=38,er=101,yaw=-49.5,yr=74.7,pc=9,hd=-2,dp=-20,OL=7,OR=11
HB:t=6636,m=S,run=1,el=66,er=169,yaw=-50.2,yr=75.3,pc=8,hd=2,dp=-20,OL=10,OR=6
HB:t=6636,m=S,run=1,el=20,er=42,yaw=-50.2,yr=77.4,pc=9,hd=-2,dp=-20,OL=7,OR=11
HB:t=6713,m=S,run=1,el=5,er=12,yaw=-50.2,yr=78.9,pc=10,hd=-2,dp=-20,OL=8,OR=12
HB:t=6713,m=S,run=1,el=41,er=85,yaw=-50.2,yr=72.1,pc=10,hd=0,dp=-20,OL=10,OR=10
HB:t=6852,m=S,run=1,el=79,er=133,yaw=-50.2,yr=68.7,pc=9,hd=4,dp=-20,OL=13,OR=5
HB:t=6853,m=S,run=1,el=28,er=37,yaw=-50.2,yr=53.7,pc=10,hd=6,dp=-16,OL=16,OR=4
HB:t=6929,m=S,run=1,el=75,er=63,yaw=-50.2,yr=40.4,pc=10,hd=9,dp=-12,OL=19,OR=1
HB:t=7068,m=S,run=1,el=175,er=113,yaw=-50.2,yr=39.4,pc=8,hd=7,dp=-12,OL=15,OR=1
HB:t=7068,m=S,run=1,el=58,er=33,yaw=-50.2,yr=28.7,pc=9,hd=8,dp=-9,OL=17,OR=1
HB:t=7145,m=S,run=1,el=18,er=10,yaw=-50.2,yr=20.6,pc=10,hd=9,dp=-6,OL=19,OR=1
HB:t=7146,m=S,run=1,el=126,er=65,yaw=-50.2,yr=-0.2,pc=9,hd=8,dp=0,OL=17,OR=1
HB:t=7285,m=S,run=1,el=219,er=106,yaw=-50.2,yr=-10.6,pc=7,hd=6,dp=3,OL=13,OR=1
HB:t=7285,m=S,run=1,el=62,er=32,yaw=-50.2,yr=-28.8,pc=8,hd=7,dp=9,OL=15,OR=1
HB:t=7361,m=S,run=1,el=19,er=9,yaw=-50.2,yr=-42.4,pc=9,hd=8,dp=13,OL=17,OR=1
HB:t=7362,m=S,run=1,el=121,er=60,yaw=-50.2,yr=-50.0,pc=8,hd=7,dp=15,OL=15,OR=1
HB:t=7501,m=S,run=1,el=202,er=98,yaw=-50.2,yr=-53.8,pc=7,hd=6,dp=16,OL=13,OR=1
HB:t=7501,m=S,run=1,el=59,er=28,yaw=-50.2,yr=-56.4,pc=8,hd=7,dp=17,OL=15,OR=1
HB:t=7578,m=S,run=1,el=19,er=8,yaw=-50.2,yr=-58.3,pc=9,hd=8,dp=17,OL=17,OR=1
HB:t=7578,m=S,run=1,el=109,er=48,yaw=-50.2,yr=-60.7,pc=9,hd=8,dp=18,OL=17,OR=1
HB:t=7716,m=S,run=1,el=210,er=92,yaw=-50.2,yr=-61.9,pc=7,hd=6,dp=19,OL=13,OR=1
HB:t=7717,m=S,run=1,el=62,er=28,yaw=-50.2,yr=-60.2,pc=8,hd=7,dp=18,OL=15,OR=1
HB:t=7793,m=S,run=1,el=128,er=53,yaw=-50.2,yr=-61.6,pc=9,hd=8,dp=18,OL=17,OR=1
HB:t=7932,m=S,run=1,el=214,er=87,yaw=-50.2,yr=-63.0,pc=7,hd=6,dp=19,OL=13,OR=1
HB:t=7932,m=S,run=1,el=63,er=27,yaw=-50.2,yr=-65.3,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=8009,m=S,run=1,el=19,er=8,yaw=-50.2,yr=-67.0,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=8009,m=S,run=1,el=118,er=46,yaw=-50.2,yr=-69.4,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=8148,m=S,run=1,el=215,er=85,yaw=-50.2,yr=-70.6,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=8148,m=S,run=1,el=63,er=26,yaw=-50.2,yr=-68.5,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=8225,m=S,run=1,el=19,er=7,yaw=-50.2,yr=-67.0,pc=10,hd=9,dp=20,OL=19,OR=1
HB:t=8225,m=S,run=1,el=137,er=51,yaw=-50.2,yr=-67.8,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=8364,m=S,run=1,el=226,er=87,yaw=-50.2,yr=-68.3,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=8365,m=S,run=1,el=65,er=27,yaw=-50.2,yr=-68.4,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=8440,m=S,run=1,el=20,er=8,yaw=-50.2,yr=-68.5,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=8441,m=S,run=1,el=129,er=49,yaw=-50.2,yr=-72.8,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=8579,m=S,run=1,el=208,er=83,yaw=-50.2,yr=-74.9,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=8580,m=S,run=1,el=58,er=23,yaw=-50.2,yr=-75.6,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=8656,m=S,run=1,el=19,er=8,yaw=-50.2,yr=-76.0,pc=10,hd=9,dp=20,OL=19,OR=1
HB:t=8656,m=S,run=1,el=136,er=50,yaw=-50.2,yr=-75.1,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=8795,m=S,run=1,el=226,er=86,yaw=-50.2,yr=-74.7,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=8795,m=S,run=1,el=64,er=26,yaw=-50.2,yr=-70.7,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=8871,m=S,run=1,el=20,er=8,yaw=-50.2,yr=-67.7,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=8872,m=S,run=1,el=131,er=48,yaw=-50.2,yr=-73.0,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=9011,m=S,run=1,el=220,er=83,yaw=-50.2,yr=-75.6,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=9011,m=S,run=1,el=64,er=25,yaw=-50.2,yr=-76.3,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=9088,m=S,run=1,el=19,er=7,yaw=-50.2,yr=-76.9,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=9088,m=S,run=1,el=123,er=46,yaw=-50.2,yr=-76.6,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=9227,m=S,run=1,el=221,er=84,yaw=-50.2,yr=-76.4,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=9228,m=S,run=1,el=64,er=25,yaw=-50.2,yr=-77.4,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=9304,m=S,run=1,el=20,er=8,yaw=-50.2,yr=-78.1,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=9304,m=S,run=1,el=131,er=47,yaw=-50.2,yr=-77.4,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=9443,m=S,run=1,el=221,er=78,yaw=-50.2,yr=-77.0,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=9443,m=S,run=1,el=64,er=24,yaw=-50.2,yr=-75.8,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=9520,m=S,run=1,el=19,er=8,yaw=-50.2,yr=-74.8,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=9520,m=S,run=1,el=123,er=43,yaw=-50.2,yr=-75.9,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=9659,m=S,run=1,el=212,er=76,yaw=-50.2,yr=-76.4,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=9660,m=S,run=1,el=60,er=23,yaw=-50.2,yr=-76.4,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=9736,m=S,run=1,el=122,er=46,yaw=-50.2,yr=-77.0,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=9875,m=S,run=1,el=201,er=74,yaw=-50.2,yr=-77.3,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=9875,m=S,run=1,el=58,er=22,yaw=-50.2,yr=-74.1,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=9952,m=S,run=1,el=18,er=7,yaw=-50.2,yr=-71.7,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=9952,m=S,run=1,el=118,er=43,yaw=-50.2,yr=-70.8,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=10091,m=S,run=1,el=213,er=75,yaw=-50.2,yr=-70.4,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=10092,m=S,run=1,el=64,er=24,yaw=-50.2,yr=-70.1,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=10168,m=S,run=1,el=118,er=41,yaw=-50.2,yr=-71.3,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=10306,m=S,run=1,el=222,er=80,yaw=-50.2,yr=-71.9,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=10306,m=S,run=1,el=64,er=24,yaw=-50.2,yr=-73.7,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=10383,m=S,run=1,el=19,er=7,yaw=-50.2,yr=-75.0,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=10383,m=S,run=1,el=130,er=46,yaw=-50.2,yr=-77.3,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=10522,m=S,run=1,el=222,er=78,yaw=-50.2,yr=-78.4,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=10522,m=S,run=1,el=64,er=24,yaw=-50.2,yr=-77.0,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=10599,m=S,run=1,el=19,er=7,yaw=-50.2,yr=-76.0,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=10599,m=S,run=1,el=121,er=43,yaw=-50.2,yr=-77.5,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=10738,m=S,run=1,el=221,er=76,yaw=-50.2,yr=-78.3,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=10738,m=S,run=1,el=63,er=23,yaw=-50.2,yr=-77.5,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=10815,m=S,run=1,el=20,er=7,yaw=-50.2,yr=-77.0,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=10815,m=S,run=1,el=133,er=45,yaw=-50.2,yr=-77.5,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=10954,m=S,run=1,el=220,er=78,yaw=-50.2,yr=-77.7,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=10954,m=S,run=1,el=63,er=24,yaw=-50.2,yr=-78.3,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=11031,m=S,run=1,el=20,er=7,yaw=-50.2,yr=-78.7,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=11031,m=S,run=1,el=125,er=43,yaw=-50.2,yr=-79.7,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=11170,m=S,run=1,el=217,er=76,yaw=-50.2,yr=-80.2,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=11171,m=S,run=1,el=65,er=23,yaw=-50.2,yr=-78.1,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=11247,m=S,run=1,el=115,er=40,yaw=-50.2,yr=-77.8,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=11386,m=S,run=1,el=203,er=74,yaw=-50.2,yr=-78.3,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=11386,m=S,run=1,el=60,er=22,yaw=-50.2,yr=-78.5,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=11463,m=S,run=1,el=18,er=7,yaw=-50.2,yr=-78.6,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=11463,m=S,run=1,el=124,er=43,yaw=-50.2,yr=-76.5,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=11659,m=S,run=1,el=216,er=75,yaw=-69.5,yr=-75.5,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=11659,m=S,run=1,el=166,er=64,yaw=-69.5,yr=-76.1,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=11801,m=S,run=1,el=214,er=74,yaw=-89.3,yr=-76.6,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=11801,m=S,run=1,el=59,er=23,yaw=-89.3,yr=-77.0,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=11878,m=S,run=1,el=19,er=7,yaw=-92.9,yr=-77.2,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=11878,m=S,run=1,el=117,er=40,yaw=-92.9,yr=-72.2,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=12017,m=S,run=1,el=205,er=73,yaw=-112.1,yr=-69.7,pc=7,hd=6,dp=20,OL=13,OR=1
HB:t=12017,m=S,run=1,el=60,er=22,yaw=-112.1,yr=-72.7,pc=8,hd=7,dp=20,OL=15,OR=1
HB:t=12094,m=S,run=1,el=18,er=7,yaw=-115.7,yr=-75.0,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=12094,m=S,run=1,el=124,er=44,yaw=-115.7,yr=-75.9,pc=9,hd=8,dp=20,OL=17,OR=1
HB:t=12233,m=S,run=1,el=213,er=74,yaw=-135.0,yr=-76.4,pc=7,hd=6,dp=20,OL=13,OR=1
